datetime,zenith_angle,azimuth_angle,clearsky_ghi,clearsky_dni,clearsky_dhi
2018-01-01 00:00:00,165.3469801110723,199.96318536269422,0.0,0.0,0.0
2018-01-01 00:15:00,166.19574692030218,186.32391861854217,0.0,0.0,0.0
2018-01-01 00:30:00,166.13749531572955,171.8622871122176,0.0,0.0,0.0
2018-01-01 00:45:00,165.18292469077733,158.4419248533344,0.0,0.0,0.0
2018-01-01 01:00:00,163.48702072960987,147.28429424252397,0.0,0.0,0.0
2018-01-01 01:15:00,161.25034788412614,138.58896140389078,0.0,0.0,0.0
2018-01-01 01:30:00,158.6427611507113,131.98578171705822,0.0,0.0,0.0
2018-01-01 01:45:00,155.78453690558675,126.9877080617236,0.0,0.0,0.0
2018-01-01 02:00:00,152.75529055253278,123.17898760121597,0.0,0.0,0.0
2018-01-01 02:15:00,149.6070469086934,120.24869406258364,0.0,0.0,0.0
2018-01-01 02:30:00,146.3742202044183,117.97432892125732,0.0,0.0,0.0
2018-01-01 02:45:00,143.08010182237098,116.19812534250485,0.0,0.0,0.0
2018-01-01 03:00:00,139.74088460658317,114.80759215119411,0.0,0.0,0.0
2018-01-01 03:15:00,136.3681461044932,113.72160025689243,0.0,0.0,0.0
2018-01-01 03:30:00,132.97039904367432,112.88087159445632,0.0,0.0,0.0
2018-01-01 03:45:00,129.55408093640514,112.24155117851296,0.0,0.0,0.0
2018-01-01 04:00:00,126.12420013565526,111.77084877841065,0.0,0.0,0.0
2018-01-01 04:15:00,122.68476681552661,111.44405602676875,0.0,0.0,0.0
2018-01-01 04:30:00,119.239089874137,111.24248157264219,0.0,0.0,0.0
2018-01-01 04:45:00,115.7899864530905,111.15200501819277,0.0,0.0,0.0
2018-01-01 05:00:00,112.33993285564682,111.16205427281278,0.0,0.0,0.0
2018-01-01 05:15:00,108.8911790385988,111.26487773095215,0.0,0.0,0.0
2018-01-01 05:30:00,105.44583811821832,111.45502548993369,0.0,0.0,0.0
2018-01-01 05:45:00,102.00595822673645,111.72898233607708,0.0,0.0,0.0
2018-01-01 06:00:00,98.57358567976367,112.08491366932617,0.0,0.0,0.0
2018-01-01 06:15:00,95.15082265820723,112.52249816224372,0.0,0.0,0.0
2018-01-01 06:30:00,91.73988167348303,113.04282987062095,0.0,0.0,0.0
2018-01-01 06:45:00,88.03985406347479,113.64837808511072,2.3344020645871297,9.116314117940814,2.022584671641396
2018-01-01 07:00:00,84.80433051025513,114.3429979517901,25.629701718090054,99.28078943795823,16.639100557365097
2018-01-01 07:15:00,81.49853134611249,115.13198839902992,70.00603424909656,235.5837543612513,35.17856590433217
2018-01-01 07:30:00,78.18882136707688,116.02219550699704,124.62623362457379,359.2568409285412,51.09101826342544
