datetime,zenith_angle,azimuth_angle,clearsky_ghi,clearsky_dni,clearsky_dhi
2018-01-01 00:00:00,164.94559028484156,200.1034537793196,0.0,0.0,0.0
2018-01-01 00:15:00,165.81579552535902,186.84469699472012,0.0,0.0,0.0
2018-01-01 00:30:00,165.8030806791895,172.7398164471822,0.0,0.0,0.0
2018-01-01 00:45:00,164.90966888132527,159.52666360766557,0.0,0.0,0.0
2018-01-01 01:00:00,163.27636396189115,148.41002731180254,0.0,0.0,0.0
2018-01-01 01:15:00,161.09441515369568,139.65278424952686,0.0,0.0,0.0
2018-01-01 01:30:00,158.53105804552771,132.9466295315661,0.0,0.0,0.0
2018-01-01 01:45:00,155.70745566682194,127.83876736328256,0.0,0.0,0.0
2018-01-01 02:00:00,152.70507482879043,123.92753972545461,0.0,0.0,0.0
2018-01-01 02:15:00,149.57770474803837,120.90617346785189,0.0,0.0,0.0
2018-01-01 02:30:00,146.36116772389454,118.55226407915757,0.0,0.0,0.0
2018-01-01 02:45:00,143.07981245970296,116.70675493895169,0.0,0.0,0.0
2018-01-01 03:00:00,139.75061045317102,115.25556545040462,0.0,0.0,0.0
2018-01-01 03:15:00,136.38571146026095,114.11607200068397,0.0,0.0,0.0
2018-01-01 03:30:00,132.99405088591178,113.2277123159173,0.0,0.0,0.0
2018-01-01 03:45:00,129.5823808707455,112.54556720141261,0.0,0.0,0.0
2018-01-01 04:00:00,126.15594575518625,112.03597651333564,0.0,0.0,0.0
2018-01-01 04:15:00,122.71893375537653,111.67352259240789,0.0,0.0,0.0
2018-01-01 04:30:00,119.27478845144509,111.43893370020436,0.0,0.0,0.0
2018-01-01 04:45:00,115.82642864261545,111.31761108724163,0.0,0.0,0.0
2018-01-01 05:00:00,112.3764066325437,111.29858458048056,0.0,0.0,0.0
2018-01-01 05:15:00,108.92702799335675,111.37376749891337,0.0,0.0,0.0
2018-01-01 05:30:00,105.48044484599066,111.53742427912272,0.0,0.0,0.0
2018-01-01 05:45:00,102.0387303993513,111.78579276687537,0.0,0.0,0.0
2018-01-01 06:00:00,98.60394398821217,112.11682173612883,0.0,0.0,0.0
2018-01-01 06:15:00,95.1781900053621,112.52999692903694,0.0,0.0,0.0
2018-01-01 06:30:00,91.76367312675607,113.02623796262111,0.0,0.0,0.0
2018-01-01 06:45:00,88.05800817425481,113.60785416097247,2.238875632292795,8.536028584828815,1.9496095799138393
2018-01-01 07:00:00,84.81878249562737,114.27855218113092,25.241487260659728,96.66922372544626,16.51166589249015
2018-01-01 07:15:00,81.50775949446177,115.0434919091773,69.45361514168103,232.03297873039227,35.188036273413395
2018-01-01 07:30:00,78.19194320116247,115.90938883526394,124.03228134221865,355.57390727662045,51.269878541995624
2018-01-01 07:45:00,74.89099029031404,116.88466356304116,183.0628479602083,455.5927512212152,64.30971567455815
2018-01-01 08:00:00,71.614718933025,117.97964056534971,243.65403011966916,534.801846029571,74.97471154672746
2018-01-01 08:15:00,68.37048207091357,119.20679740517227,304.2298416819392,597.7898960612746,83.8823872988599
2018-01-01 08:30:00,65.16528886752607,120.58106536073234,363.8149013785768,648.4286569286585,91.47359557809938
2018-01-01 08:45:00,62.00667310878545,122.12017919629113,421.7346416381786,689.6196875273716,98.04872836904036
2018-01-01 09:00:00,58.90320878523245,123.84506458267549,477.4799378561954,723.4815188302431,103.812315174118
2018-01-01 09:15:00,55.864933566057644,125.78023856697098,530.6412794012658,751.5625097220978,108.90522161625688
2018-01-01 09:30:00,52.90377354562055,127.95417362296286,580.8746997873104,775.0056492428045,113.42581329881278
2018-01-01 09:45:00,50.0340108211555,130.39953111860615,627.8832101541335,794.6652822875939,117.44365667824201
2018-01-01 10:00:00,47.272804729394636,133.15310452134088,671.4062971130672,811.1879142265109,121.00846834019524
2018-01-01 10:15:00,44.64075327782871,136.25521384358217,711.2138388758668,825.0681159974478,124.15606013397166
2018-01-01 10:30:00,42.16244967116766,139.7481574465047,747.1025025066459,836.6874921346765,126.9123607651594
2018-01-01 10:45:00,39.86693034939709,143.67318748354262,778.8936112994305,846.3421355328745,129.2961868179616
2018-01-01 11:00:00,37.78783154260498,148.06539833709962,806.4319061329219,854.262174794278,131.3211836212588
2018-01-01 11:15:00,35.96297722256176,152.94606322930872,829.5848261772644,860.6257999806654,132.9972003026129
2018-01-01 11:30:00,34.4330415455066,158.31259625260236,848.2421174402696,865.569372083111,134.33127239606915
2018-01-01 11:45:00,33.238957915575014,164.12767389689634,862.3156431731295,869.1946905276382,135.32832464306614
2018-01-01 12:00:00,32.418000234313226,170.31094004627778,871.7392942472663,871.5741361612054,135.99166655500562
2018-01-01 12:15:00,31.998994960678758,176.73809058506401,876.4689606361823,872.7541767081129,136.32333014277845
2018-01-01 12:30:00,31.997785820347033,183.25114100380213,876.4825305512675,872.7575488913043,136.3242805214552
2018-01-01 12:45:00,32.41442407723742,189.67934329305746,871.7798909917802,871.5843049738367,135.99451692707885
2018-01-01 13:00:00,33.23315922206457,195.86456449678894,862.3829298713757,869.2118152599005,135.33307306327606
2018-01-01 13:15:00,34.425234340746364,201.68225653294115,848.3355330710235,865.5937250594488,134.3379163271876
2018-01-01 13:30:00,35.95341512495985,207.05179258438199,829.7035885422248,860.657777995155,133.00573789419946
2018-01-01 13:45:00,37.77677997894979,211.93561054194348,806.5750188226515,854.302317215849,131.3316158385319
2018-01-01 14:00:00,39.854646789670255,216.33094949606942,779.0598623195814,846.3911472073414,129.30851969016828
2018-01-01 14:15:00,42.14917145222512,220.25897249067154,747.2904711594207,836.7462777071538,126.92660918602598
2018-01-01 14:30:00,44.6266920336547,223.75471751418365,711.4219054662564,825.1378278365645,124.17225322853164
2018-01-01 14:45:00,47.258146358828924,226.85941978409193,671.6326377325666,811.2700129389709,121.02665559001866
2018-01-01 15:00:00,50.018917084738945,229.61538438286823,628.1258027129151,794.7616248883436,117.463917628312
2018-01-01 15:15:00,52.888384741476564,232.06295126131835,581.1313289649465,775.1186124427717,113.44827131915326
2018-01-01 15:30:00,55.84937268742213,234.2389409286157,530.9095161963194,751.6951532365676,108.93006170006254
2018-01-01 15:45:00,58.887584442607036,236.17604351806006,477.7571249580569,723.6378229510343,103.83981166421324
2018-01-01 16:00:00,61.99108210163625,237.90275980222626,422.0178590417775,689.8048875003863,98.07928599684561
2018-01-01 16:15:00,65.14981968966808,239.4436342371765,364.10086875904796,648.6496856745381,91.50780794492232
2018-01-01 16:30:00,68.35521697068475,240.81961787443095,304.5147621694391,598.055957847086,83.92112599133549
2018-01-01 16:45:00,71.59973595610987,242.04846898816044,243.93326862832396,535.1249609765712,75.01925003906419
2018-01-01 17:00:00,74.87636722186967,243.14514126590592,183.33021380371932,455.987439683646,64.36185289176386
2018-01-01 17:15:00,78.17776244628514,244.12213342408361,124.27844952740219,356.05262897579047,51.33182784714603
2018-01-01 17:30:00,81.49412120484489,244.9897903595151,69.66236336207264,232.58342681671056,35.26074224593387
2018-01-01 17:45:00,84.80585679311442,245.75655319289785,25.381802276545578,97.16803907153624,16.585103898699792
2018-01-01 18:00:00,88.04632361883542,246.42915813228535,2.273698861322254,8.672666607168958,1.9780348364865141
2018-01-01 18:15:00,91.75173509783151,247.01278656240743,0.0,0.0,0.0
2018-01-01 18:30:00,95.1670129057105,247.51116820916394,0.0,0.0,0.0
2018-01-01 18:45:00,98.59360589754075,247.9266373760761,0.0,0.0,0.0
2018-01-01 19:00:00,102.02931431624113,248.26014130529455,0.0,0.0,0.0
2018-01-01 19:15:00,105.47204100548265,248.51119692988152,0.0,0.0,0.0
2018-01-01 19:30:00,108.91973504398118,248.67778853469915,0.0,0.0,0.0
2018-01-01 19:45:00,112.37033313005907,248.75619493889297,0.0,0.0,0.0
2018-01-01 20:00:00,115.82169636618033,248.74072835155008,0.0,0.0,0.0
2018-01-01 20:15:00,119.27153490482462,248.62335815202698,0.0,0.0,0.0
2018-01-01 20:30:00,122.71731543778962,248.39318041259781,0.0,0.0,0.0
2018-01-01 20:45:00,126.15614384528939,248.03567483558732,0.0,0.0,0.0
2018-01-01 21:00:00,129.58460691046304,247.53166266890065,0.0,0.0,0.0
2018-01-01 21:15:00,132.9985543468662,246.85583599808908,0.0,0.0,0.0
2018-01-01 21:30:00,136.39279123458442,245.97466211937592,0.0,0.0,0.0
2018-01-01 21:45:00,139.76062841688787,244.84336558005037,0.0,0.0,0.0
2018-01-01 22:00:00,143.09321166308496,243.4015357533514,0.0,0.0,0.0
2018-01-01 22:15:00,146.3784978601554,241.56668331521138,0.0,0.0,0.0
2018-01-01 22:30:00,149.59965320829497,239.22478389176092,0.0,0.0,0.0
2018-01-01 22:45:00,152.73250379919534,236.21661769550963,0.0,0.0,0.0
2018-01-01 23:00:00,155.74143884809698,232.3190823221732,0.0,0.0,0.0
2018-01-01 23:15:00,158.5728873668917,227.2235130553828,0.0,0.0,0.0
2018-01-01 23:30:00,161.1455033060662,220.5239359834842,0.0,0.0,0.0
2018-01-01 23:45:00,163.3378750356972,211.75917591227278,0.0,0.0,0.0
2018-01-02 00:00:00,164.98164488872806,200.60873965486164,0.0,0.0,0.0
2018-01-02 00:15:00,165.88321408124688,187.3278095450555,0.0,0.0,0.0
2018-01-02 00:30:00,165.89916592194896,173.13374883094866,0.0,0.0,0.0
2018-01-02 00:45:00,165.0266509088122,159.79464263184968,0.0,0.0,0.0
2018-01-02 01:00:00,163.40546483990315,148.56041718604922,0.0,0.0,0.0
2018-01-02 01:15:00,161.22903700901406,139.71574209022936,0.0,0.0,0.0
2018-01-02 01:30:00,158.66723274818344,132.95162112835715,0.0,0.0,0.0
2018-01-02 01:45:00,155.84306443254366,127.80720580677291,0.0,0.0,0.0
2018-01-02 02:00:00,152.83906440023895,123.87334476982039,0.0,0.0,0.0
