datetime,tcc,lcc,mcc,hcc,temperature_2m,relative_humidity_2m,dew_point_2m,surface_pressure,wind_gusts_10m,u10,v10
2017-01-01 00:00:00,0.01,0.01,0.03,0.1,21.6,82.0,18.3,1002.5,13.3,-1.0324674692655236,-6.518743047927909
2017-01-01 01:00:00,0.01,0.01,0.18,0.12,21.0,85.0,18.4,1001.8,12.2,-0.3558845024520181,-6.790680836331102
2017-01-01 02:00:00,0.44,0.14,0.35,0.01,20.6,87.0,18.4,1001.3,11.9,0.3558845024520217,-6.790680836331102
2017-01-01 03:00:00,0.09,0.09,0.31,0.0,20.2,89.0,18.3,1001.0,12.2,2.8637765329939335,-5.385980316439454
2017-01-01 04:00:00,0.14,0.18,0.37,0.02,20.1,89.0,18.2,1000.8,12.6,2.4967470462773806,-6.859756131737131
2017-01-01 05:00:00,0.13,0.12,0.05,0.0,21.2,84.0,18.4,1001.2,14.8,0.7233926648055641,-8.268415994161488
2017-01-01 06:00:00,0.38,0.09,0.06,0.33,21.8,82.0,18.5,1001.9,15.8,-2.8120546488120213,-8.654614298285896
2017-01-01 07:00:00,0.55,0.04,0.0,0.52,23.5,72.0,18.3,1002.9,20.2,-3.1519733426244634,-9.700776466210565
2017-01-01 08:00:00,0.76,0.04,0.0,0.76,25.8,62.0,18.0,1004.1,28.8,-3.314329969715448,-13.293051449981151
2017-01-01 09:00:00,0.71,0.01,0.01,0.71,27.9,56.0,18.2,1004.5,31.7,-4.583069920563961,-12.591881118531173
2017-01-01 10:00:00,0.64,0.01,0.01,0.64,30.0,48.0,17.9,1004.2,31.7,-6.199999999999999,-10.73871500692704
2017-01-01 11:00:00,0.6,0.53,0.1,0.13,32.0,40.0,17.0,1003.2,32.4,-8.227681403987702,-9.80536887192292
2017-01-01 12:00:00,0.41,0.17,0.26,0.2,33.1,36.0,16.1,1001.6,32.4,-8.556838308944293,-7.979380812731232
2017-01-01 13:00:00,0.61,0.0,0.44,0.33,33.9,33.0,15.3,1000.1,30.2,-9.393110360988748,-6.099957192168303
2017-01-01 14:00:00,0.7,0.0,0.7,0.0,34.0,32.0,14.9,998.6,29.5,-9.338333304894507,-6.538771374401925
2017-01-01 15:00:00,0.81,0.0,0.81,0.0,34.0,32.0,14.8,997.9,28.4,-9.353074360871938,-5.400000000000001
2017-01-01 16:00:00,1.0,0.0,1.0,0.93,32.3,38.0,16.2,998.2,31.7,-16.245322661357587,-4.658271313307285
2017-01-01 17:00:00,0.98,0.0,0.02,0.01,31.2,42.0,16.6,998.5,36.7,-13.630099100212902,-2.158795617555187
2017-01-01 18:00:00,0.99,0.0,0.01,0.99,28.7,53.0,18.3,999.2,26.6,-13.987510690493421,-2.9731371786939604
2017-01-01 19:00:00,1.0,0.0,0.01,1.0,27.3,63.0,19.6,1000.5,28.8,-15.483719965604623,-1.9011617571203008
2017-01-01 20:00:00,1.0,0.0,0.0,1.0,26.0,73.0,20.7,1001.7,28.8,-15.161287811373986,-3.2226312076752714
2017-01-01 21:00:00,0.99,0.0,0.0,0.99,25.4,78.0,21.2,1002.9,28.4,-12.977032895167305,-3.7211043035294886
2017-01-01 22:00:00,0.99,0.06,0.0,0.99,24.9,82.0,21.6,1003.4,24.8,-8.21141261358802,-4.366085533908786
2017-01-01 23:00:00,1.0,0.24,0.0,0.99,24.6,84.0,21.7,1003.1,16.6,-2.5085756468171017,-6.535062985480412
2017-01-02 00:00:00,0.99,0.13,0.0,0.99,24.5,84.0,21.6,1002.6,15.1,-2.872969203935617,-7.8934180146016315
2017-01-02 01:00:00,0.98,0.24,0.0,0.96,24.2,85.0,21.5,1001.8,15.8,-1.060263287624783,-8.6351515192795
2017-01-02 02:00:00,0.96,0.39,0.03,0.96,24.0,85.0,21.2,1001.2,15.8,-1.8296228791962823,-8.607698886457491
2017-01-02 03:00:00,0.97,0.78,0.03,0.95,24.0,83.0,20.9,1000.9,16.6,-2.2258437878816784,-8.306962106085987
2017-01-02 04:00:00,1.0,0.93,0.0,1.0,24.0,82.0,20.7,1001.1,16.9,-2.9047597471245057,-8.939931253174443
2017-01-02 05:00:00,0.99,1.0,0.0,0.96,23.9,84.0,20.9,1001.6,18.4,1.7634913907721887e-15,-7.2
2017-01-02 06:00:00,0.96,0.61,0.13,0.94,24.5,79.0,20.8,1002.4,21.2,-1.4136843834997106,-11.513535359039334
2017-01-02 07:00:00,0.98,0.28,0.08,0.96,25.1,75.0,20.4,1003.0,27.0,-3.314329969715448,-13.293051449981151
2017-01-02 08:00:00,0.97,0.28,0.05,0.97,26.3,68.0,20.0,1004.2,29.5,-3.6493485359455424,-13.619554150675864
2017-01-02 09:00:00,0.99,0.17,0.07,0.99,28.5,58.0,19.4,1004.3,31.7,-3.571702822414786,-13.329776402789143
2017-01-02 10:00:00,0.9,0.19,0.1,0.85,29.9,51.0,18.5,1004.1,33.1,-2.9731371786939587,-13.987510690493423
2017-01-02 11:00:00,0.82,0.06,0.07,0.82,31.5,44.0,17.9,1003.4,35.3,-2.1293484446890014,-15.151101451746028
2017-01-02 12:00:00,0.86,0.18,0.05,0.83,32.6,38.0,16.5,1002.3,35.6,-2.9107636714486307,-13.69406641027328
2017-01-02 13:00:00,0.32,0.19,0.01,0.17,33.7,34.0,15.5,1000.8,34.2,-5.367251924106883,-11.510108895365454
2017-01-02 14:00:00,0.06,0.01,0.06,0.0,34.3,31.0,14.8,999.4,32.0,-6.077449283938639,-10.114574148284927
2017-01-02 15:00:00,0.16,0.0,0.07,0.13,34.2,30.0,14.1,998.6,30.2,-5.3999999999999995,-9.353074360871938
2017-01-02 16:00:00,0.1,0.0,0.04,0.08,34.0,29.0,13.7,998.7,26.6,-5.789747597658503,-7.149742845404131
2017-01-02 17:00:00,0.17,0.0,0.08,0.88,32.2,33.0,13.9,999.5,22.0,-7.185941174554807,-2.474317973874391
2017-01-02 18:00:00,0.35,0.0,0.11,0.24,28.9,52.0,18.0,999.9,16.2,-4.352968095929205,9.334970206477495
2017-01-02 19:00:00,0.06,0.01,0.06,0.0,27.1,68.0,20.9,1001.5,24.8,-12.235155124994776,5.705346533499441
2017-01-02 20:00:00,0.02,0.01,0.02,0.0,26.1,71.0,20.4,1002.8,31.3,-16.536831988322977,-1.4467853296111253
2017-01-02 21:00:00,0.03,0.01,0.03,0.0,25.5,78.0,21.2,1003.5,31.0,-12.22684500917257,-2.598896135221993
2017-01-02 22:00:00,0.29,0.02,0.28,0.0,25.0,79.0,21.2,1004.0,23.0,-7.9587606965284,-5.368251873319169
2017-01-02 23:00:00,0.18,0.04,0.17,0.0,24.9,79.0,21.0,1004.0,17.3,-0.3558845024520181,-6.790680836331102
2017-01-03 00:00:00,0.05,0.04,0.01,0.0,24.7,78.0,20.7,1003.3,12.6,1.592040838891559e-15,-6.5
2017-01-03 01:00:00,0.19,0.13,0.0,0.08,24.1,81.0,20.6,1002.6,11.5,0.37668495821827847,-5.386845871403051
2017-01-03 02:00:00,0.35,0.17,0.01,0.22,24.0,81.0,20.6,1001.8,12.2,1.392905666248776,-7.165878439167947
2017-01-03 03:00:00,0.39,0.21,0.0,0.23,23.9,81.0,20.4,1001.6,16.6,1.423553631866103,-8.987963899415753
2017-01-03 04:00:00,0.18,0.15,0.0,0.03,23.6,80.0,20.0,1001.6,16.9,0.7844016847289249,-8.96575228282571
2017-01-03 05:00:00,0.22,0.1,0.0,0.7,23.5,82.0,20.2,1002.1,16.6,-0.3558845024520181,-6.790680836331102
