datetime,tcc,lcc,mcc,hcc,temperature_2m,relative_humidity_2m,dew_point_2m,surface_pressure,wind_gusts_10m,u10,v10
2018-01-01 00:00:00,0.2,0.13,0.17,0.0,23.9,85.0,21.1,1000.4,7.6,3.2095339943541727,-3.96344440343055
2018-01-01 01:00:00,0.22,0.18,0.15,0.0,24.0,83.0,20.9,999.7,6.1,-0.7423384793347545,-3.2154212137912763
2018-01-01 02:00:00,0.27,0.24,0.12,0.0,24.0,80.0,20.4,999.2,8.6,-1.079765060850552,-4.676976310969129
2018-01-01 03:00:00,0.18,0.16,0.1,0.0,23.9,81.0,20.5,998.7,9.0,-2.490620541896063,-3.9858260519352022
2018-01-01 04:00:00,0.63,0.08,0.11,0.58,23.5,84.0,20.6,998.7,9.0,-2.907803098047884,-4.3109953772862175
2018-01-01 05:00:00,0.4,0.04,0.02,0.74,23.4,82.0,20.1,998.5,11.5,-3.268731598124737,-6.415246974156249
2018-01-01 06:00:00,0.78,0.02,0.02,0.77,23.2,81.0,19.9,998.7,13.3,-1.4273391840380396,-5.7247447850283795
2018-01-01 07:00:00,0.04,0.01,0.01,0.03,24.5,75.0,19.6,999.6,15.8,-2.891410350820626,-6.811735915548059
2018-01-01 08:00:00,0.01,0.01,0.01,0.0,26.5,62.0,18.8,1000.7,23.0,-3.6728726077991736,-8.65274562245294
2018-01-01 09:00:00,0.36,0.01,0.01,0.35,28.5,52.0,17.9,1001.1,24.1,-3.990508283680072,-7.505054539300879
2018-01-01 10:00:00,0.57,0.53,0.01,0.08,30.8,43.0,16.9,1000.6,24.1,-1.4171916423663495,-6.1385314081469815
2018-01-01 11:00:00,0.78,0.69,0.77,0.0,32.3,37.0,15.9,999.6,22.3,3.606244584051393,-3.606244584051391
2018-01-01 12:00:00,1.0,0.0,1.0,0.0,33.2,34.0,15.2,998.3,21.2,4.283637201794505,0.37476969381493047
2018-01-01 13:00:00,1.0,0.0,1.0,0.0,33.5,33.0,14.9,997.2,21.6,4.656970893768799,5.750880114781584
2018-01-01 14:00:00,0.55,0.05,0.53,0.03,32.7,38.0,16.4,996.2,28.1,-1.4624321208617705,11.910553819695863
2018-01-01 15:00:00,0.47,0.02,0.47,0.0,31.6,46.0,18.7,995.6,31.0,-9.411577368862481,10.092681082344553
2018-01-01 16:00:00,0.12,0.08,0.09,0.0,30.6,50.0,18.9,995.5,36.4,-10.712509670666455,13.71138711275696
2018-01-01 17:00:00,0.13,0.03,0.06,0.0,28.6,58.0,19.5,996.0,36.0,-11.488041320124253,8.346550582553117
2018-01-01 18:00:00,0.28,0.0,0.28,0.0,27.2,65.0,20.1,996.4,27.0,-9.687362902255702,9.6873629022557
2018-01-01 19:00:00,0.17,0.0,0.17,0.0,25.9,73.0,20.7,997.5,25.2,-7.566042558696059,7.566042558696057
