datetime,tcc,lcc,mcc,hcc,temperature_2m,relative_humidity_2m,dew_point_2m,surface_pressure,wind_gusts_10m,u10,v10
2019-01-01 00:00:00,0.98,0.98,0.24,0.0,22.5,80.0,19.0,1013.3,16.2,-2.5436338310878095,-8.319851376878407
2019-01-01 01:00:00,1.0,0.95,1.0,0.0,22.1,81.0,18.6,1012.9,16.2,2.3023359823970243e-15,-9.4
2019-01-01 02:00:00,0.86,0.16,0.85,0.0,22.3,78.0,18.4,1012.5,20.9,1.8772135804827734,-11.852260087141651
2019-01-01 03:00:00,0.57,0.12,0.56,0.0,22.0,78.0,18.0,1012.4,22.7,2.222696674136709,-12.605539238556263
2019-01-01 04:00:00,0.38,0.03,0.38,0.0,21.6,79.0,17.9,1012.5,22.7,2.153237403069937,-12.21161613735138
2019-01-01 05:00:00,0.2,0.1,0.24,0.0,21.2,81.0,18.0,1012.9,22.3,2.564442019520065,-11.10781873855168
2019-01-01 06:00:00,0.2,0.07,0.19,0.0,21.5,81.0,18.0,1013.5,21.2,2.4533579516495667,-11.542141688658907
2019-01-01 07:00:00,0.2,0.03,0.19,0.0,22.1,80.0,18.5,1014.4,20.9,3.1973933274771875,-11.1506356728845
2019-01-01 08:00:00,0.28,0.03,0.16,0.14,23.6,75.0,18.9,1015.1,28.4,1.473851332073913,-14.022758724692652
2019-01-01 09:00:00,0.68,0.04,0.1,0.64,25.2,69.0,19.1,1015.3,34.2,-2.083965772228022,-16.972539193066606
2019-01-01 10:00:00,0.88,0.25,0.01,0.84,26.6,63.0,19.0,1014.7,40.0,-7.059848606042415,-18.391534401994875
2019-01-01 11:00:00,0.94,0.5,0.0,0.88,27.5,58.0,18.5,1013.7,40.3,-7.687322554132623,-17.266009149445154
2019-01-01 12:00:00,0.96,0.7,0.0,0.87,28.0,56.0,18.2,1012.6,38.9,-8.403540973867445,-15.804761912174792
2019-01-01 13:00:00,0.77,0.77,0.0,0.0,28.3,54.0,18.1,1011.4,36.4,-8.193282582163096,-14.781073050655786
2019-01-01 14:00:00,0.8,0.8,0.0,0.0,28.4,55.0,18.4,1010.4,34.6,-9.636084130697574,-13.761754344055063
2019-01-01 15:00:00,0.67,0.41,0.0,0.45,28.2,54.0,18.0,1010.1,33.5,-7.85799717800933,-11.222383006759188
2019-01-01 16:00:00,0.98,0.83,0.07,0.86,27.9,56.0,18.3,1010.3,27.4,-8.030070108914645,-11.468128620045885
2019-01-01 17:00:00,0.92,0.35,0.08,0.77,26.6,61.0,18.5,1010.3,26.6,-6.46168817957512,-5.048424097670398
2019-01-01 18:00:00,0.85,0.25,0.01,0.8,25.2,65.0,18.1,1011.0,14.0,-7.947845481490627,-3.5386087947594613
2019-01-01 19:00:00,0.79,0.08,0.01,0.78,24.0,77.0,19.7,1012.2,21.6,-11.858178973941639,-3.625409138561936
2019-01-01 20:00:00,0.03,0.02,0.01,0.02,23.5,81.0,20.0,1012.9,23.0,-11.86795333845488,-4.794964395723674
2019-01-01 21:00:00,0.05,0.05,0.02,0.0,22.8,84.0,20.0,1013.6,22.7,-9.338333304894507,-6.538771374401925
2019-01-01 22:00:00,0.05,0.05,0.04,0.0,22.5,84.0,19.6,1014.2,20.5,-7.924450592339106,-6.888619804400326
2019-01-01 23:00:00,0.06,0.06,0.04,0.0,22.0,83.0,19.0,1014.0,18.4,-6.560590289905073,-7.54709580222772
2019-01-02 00:00:00,0.08,0.07,0.04,0.0,21.6,82.0,18.3,1013.5,17.3,-4.014873486536644,-8.609923976848174
2019-01-02 01:00:00,0.15,0.06,0.02,0.1,21.1,80.0,17.5,1013.0,18.0,-1.4195656297926673,-10.100734301164017
2019-01-02 02:00:00,0.32,0.03,0.01,0.3,20.6,80.0,17.0,1012.3,19.4,2.743208830090071e-15,-11.2
2019-01-02 03:00:00,0.53,0.0,0.0,0.53,20.1,82.0,17.0,1012.0,21.2,1.8772135804827734,-11.852260087141651
2019-01-02 04:00:00,0.66,0.0,0.0,0.66,19.5,85.0,16.9,1012.4,21.6,2.175222547292609,-11.19054989130337
2019-01-02 05:00:00,0.62,0.0,0.0,0.69,19.2,85.0,16.6,1012.7,19.8,1.7677094549546117,-11.160878248725057
2019-01-02 06:00:00,0.0,0.0,0.0,0.0,19.5,83.0,16.5,1013.5,22.0,1.0720156357961974,-12.253194786528471
2019-01-02 07:00:00,0.01,0.01,0.0,0.0,20.5,81.0,17.0,1014.6,24.1,1.8649195528648828,-13.269592121137041
2019-01-02 08:00:00,0.03,0.03,0.0,0.0,22.5,72.0,17.2,1015.3,29.2,0.7745721523955768,-14.779717114367694
2019-01-02 09:00:00,0.11,0.11,0.0,0.0,24.4,64.0,17.1,1015.5,32.8,-1.6620025659556903,-15.812898136355546
2019-01-02 10:00:00,0.28,0.28,0.0,0.0,25.7,55.0,16.1,1015.1,36.4,-6.876867861411219,-16.20088542076295
2019-01-02 11:00:00,0.3,0.3,0.0,0.0,26.4,52.0,15.8,1014.3,38.2,-8.066029100919025,-16.537810451904672
2019-01-02 12:00:00,0.27,0.27,0.0,0.0,26.9,50.0,15.6,1012.9,39.2,-9.114420860631137,-16.44285049422064
2019-01-02 13:00:00,0.24,0.24,0.0,0.0,27.1,50.0,15.7,1011.5,39.2,-8.403540973867445,-15.804761912174792
2019-01-02 14:00:00,0.42,0.42,0.0,0.0,27.5,50.0,16.1,1010.7,37.4,-8.726573164434066,-15.743154728509124
2019-01-02 15:00:00,0.26,0.26,0.0,0.0,27.4,50.0,16.1,1010.6,36.4,-8.240609198560866,-13.714676811233797
2019-01-02 16:00:00,0.31,0.31,0.0,0.0,27.3,50.0,16.0,1010.6,32.0,-7.549104196855083,-11.192007229493063
2019-01-02 17:00:00,0.16,0.16,0.0,0.0,26.1,59.0,17.5,1011.2,25.6,-3.6319239979163744,-7.128052193506943
2019-01-02 18:00:00,0.02,0.02,0.0,0.0,23.6,68.0,17.4,1012.2,14.0,-2.9055391983331,-5.702441754805555
2019-01-02 19:00:00,0.18,0.18,0.0,0.0,21.9,79.0,18.1,1013.0,10.4,-6.509047944410617,-6.069785404556237
2019-01-02 20:00:00,0.43,0.43,0.0,0.0,21.8,80.0,18.1,1013.8,10.4,-6.143640332167439,-4.301823272632845
2019-01-02 21:00:00,0.5,0.5,0.0,0.0,21.8,81.0,18.5,1014.2,9.7,-1.1257730727216144,-5.791600382341218
2019-01-02 22:00:00,0.38,0.38,0.02,0.0,21.9,80.0,18.3,1014.4,8.3,1.0797650608505536,-4.6769763109691285
2019-01-02 23:00:00,0.53,0.48,0.05,0.09,21.7,81.0,18.2,1014.3,8.3,1.0797650608505536,-4.6769763109691285
2019-01-03 00:00:00,0.73,0.72,0.16,0.02,22.1,78.0,18.0,1013.7,9.7,1.4493866525741157,-5.4091846272187825
2019-01-03 01:00:00,0.35,0.31,0.32,0.0,22.8,75.0,18.1,1013.1,10.8,-1.8467702839738944,-6.440453362786736
2019-01-03 02:00:00,0.19,0.19,0.06,0.0,22.5,79.0,18.7,1012.8,15.8,-3.6728726077991736,-8.65274562245294
2019-01-03 03:00:00,0.22,0.22,0.04,0.0,22.2,81.0,18.9,1012.8,20.2,-3.5227937358744006,-10.84204428576475
2019-01-03 04:00:00,0.09,0.09,0.03,0.0,21.9,82.0,18.6,1013.0,21.2,-2.515731458894888,-11.835585968879048
2019-01-03 05:00:00,0.02,0.07,0.01,0.0,20.6,83.0,17.8,1013.2,21.6,0.3629547657060086,-10.393664600998596
2019-01-03 06:00:00,0.01,0.01,0.0,0.0,20.6,85.0,18.0,1014.0,20.2,0.4013442120787595,-11.492994510719601
2019-01-03 07:00:00,0.01,0.0,0.0,0.01,21.5,84.0,18.6,1014.9,23.4,1.1330246557195582,-12.950531075192693
2019-01-03 08:00:00,0.25,0.0,0.0,0.25,23.5,77.0,19.2,1015.7,27.4,0.6960682180311601,-13.281772812235833
2019-01-03 09:00:00,0.46,0.0,0.0,0.46,25.5,69.0,19.5,1015.9,32.4,-0.832141704262807,-15.878209602597725
2019-01-03 10:00:00,0.92,0.26,0.0,0.89,27.3,60.0,18.8,1015.5,40.0,-6.446249458251703,-18.721267796866474
2019-01-03 11:00:00,0.96,0.3,0.0,0.94,28.1,56.0,18.5,1014.5,40.7,-8.416726018350287,-17.256845688944008
2019-01-03 12:00:00,0.99,0.39,0.0,0.98,28.6,53.0,18.2,1013.5,39.2,-8.193282582163096,-14.781073050655786
