datetime,tcc,lcc,mcc,hcc,temperature_2m,relative_humidity_2m,dew_point_2m,surface_pressure,wind_gusts_10m,u10,v10
2018-01-01 00:00:00,0.13,0.12,0.03,0.0,23.1,89.0,21.1,1007.5,9.0,3.2526911934581193,-3.2526911934581175
2018-01-01 01:00:00,0.26,0.26,0.02,0.0,23.2,88.0,21.1,1006.8,8.3,3.211826910522519,-3.567095162291493
2018-01-01 02:00:00,0.32,0.32,0.03,0.0,23.4,86.0,20.9,1006.2,9.4,2.1490212066910064,-5.062776693988422
2018-01-01 03:00:00,0.38,0.38,0.04,0.0,23.5,85.0,20.8,1005.7,10.8,1.0766187015349684,-6.10580806867569
2018-01-01 04:00:00,0.31,0.31,0.06,0.0,23.5,85.0,21.0,1005.8,11.2,1.4940690949597709e-15,-6.1
2018-01-01 05:00:00,0.36,0.03,0.03,0.6,23.1,86.0,20.6,1005.5,10.4,0.7555899291119128,-6.153786140176197
2018-01-01 06:00:00,0.71,0.02,0.01,0.71,22.9,86.0,20.5,1005.8,10.8,1.0766187015349684,-6.10580806867569
2018-01-01 07:00:00,0.3,0.01,0.01,0.3,24.2,79.0,20.5,1006.7,14.8,-0.37681888494919563,-7.190132650232932
2018-01-01 08:00:00,0.03,0.0,0.01,0.02,26.4,67.0,19.8,1007.8,22.7,-2.9047597471245057,-8.939931253174443
2018-01-01 09:00:00,0.01,0.0,0.01,0.0,28.5,55.0,18.6,1008.2,23.8,-4.040515447681967,-7.929958065276475
2018-01-01 10:00:00,0.01,0.0,0.01,0.0,30.2,47.0,17.8,1007.7,24.1,-4.6413010988072,-6.881011852206847
2018-01-01 11:00:00,0.72,0.72,0.38,0.0,32.0,41.0,17.0,1006.7,24.1,-4.329989591337347,-4.981083229470295
2018-01-01 12:00:00,1.0,1.0,1.0,0.0,32.5,39.0,16.6,1005.5,22.7,-5.737828535778212,-1.7542302283364206
2018-01-01 13:00:00,0.94,0.01,0.93,0.02,31.6,43.0,17.6,1004.5,28.1,-10.462125181619534,7.883776803291833
2018-01-01 14:00:00,0.14,0.0,0.11,0.04,31.2,49.0,19.4,1003.6,34.2,-9.03326318584459,10.03245514394482
2018-01-01 15:00:00,0.36,0.05,0.26,0.12,31.2,48.0,18.9,1002.8,32.0,-7.924450592339108,6.888619804400325
2018-01-01 16:00:00,0.14,0.0,0.14,0.0,29.5,59.0,20.7,1002.8,29.9,-10.4182044264181,8.741911491736936
2018-01-01 17:00:00,0.12,0.0,0.03,0.0,27.5,68.0,20.9,1003.2,29.5,-9.288192010563465,8.661379172793728
2018-01-01 18:00:00,0.04,0.0,0.04,0.0,25.9,76.0,21.3,1003.6,24.1,-7.538315826132618,6.104407793183421
2018-01-01 19:00:00,0.09,0.04,0.09,0.0,25.5,79.0,21.5,1004.4,16.9,-5.387787044493739,5.777694242791447
2018-01-01 20:00:00,0.06,0.04,0.05,0.0,25.2,80.0,21.5,1005.8,14.0,-0.35588450245201786,6.790680836331102
2018-01-01 21:00:00,0.09,0.08,0.08,0.0,24.8,83.0,21.8,1006.6,11.9,-0.35575801609504015,5.087576656325103
2018-01-01 22:00:00,0.1,0.09,0.07,0.0,24.5,87.0,22.0,1007.0,9.0,0.37476969381492914,4.283637201794505
2018-01-01 23:00:00,0.14,0.14,0.05,0.0,24.1,89.0,22.2,1006.7,7.6,2.1631599146222276,3.600102662948872
2018-01-02 00:00:00,0.15,0.15,0.03,0.0,23.9,90.0,22.1,1006.3,9.0,3.567095162291493,3.211826910522519
2018-01-02 01:00:00,0.16,0.15,0.03,0.0,23.6,91.0,22.0,1005.7,8.3,2.9108871788279895,0.7257656867990033
2018-01-02 02:00:00,0.16,0.15,0.09,0.0,23.5,91.0,22.0,1005.1,4.3,0.7263847995832752,-1.4256104387013886
2018-01-02 03:00:00,0.14,0.14,0.07,0.0,23.5,92.0,22.0,1004.7,6.1,-0.3449439287832564,-3.2819222547153015
2018-01-02 04:00:00,0.03,0.02,0.03,0.0,23.1,94.0,22.0,1004.7,6.1,-0.35342109587492765,-2.8783838397598336
2018-01-02 05:00:00,0.06,0.02,0.02,0.14,23.0,96.0,22.3,1004.7,7.9,-0.7352419856890852,-4.6421352007971475
2018-01-02 06:00:00,0.28,0.03,0.06,0.22,23.5,93.0,22.2,1005.2,10.4,-0.37630246776355253,-3.580278823325784
2018-01-02 07:00:00,0.55,0.03,0.1,0.49,24.8,85.0,22.1,1006.2,11.2,-1.7489675652259409,-3.9282454678631837
2018-01-02 08:00:00,0.46,0.13,0.05,0.38,26.8,74.0,21.6,1007.4,16.9,-2.914555953282627,-4.664264528860342
2018-01-02 09:00:00,0.69,0.14,0.04,0.64,28.6,60.0,20.2,1007.7,18.4,-3.5670951622914924,-3.2118269105225195
2018-01-02 10:00:00,0.81,0.25,0.24,0.74,30.0,53.0,19.5,1007.6,18.7,-4.0,-2.4492935982947064e-16
