datetime,tcc,lcc,mcc,hcc,temperature_2m,relative_humidity_2m,dew_point_2m,surface_pressure,wind_gusts_10m,u10,v10
2017-01-01 00:00:00,0.01,0.0,0.0,0.0,20.1,80.0,16.5,1000.5,8.6,2.4881992827652213,-4.679622242152313
2017-01-01 01:00:00,0.07,0.0,0.0,0.0,19.6,82.0,16.4,999.8,9.0,2.1727182418122917,-5.377666356487366
2017-01-01 02:00:00,0.29,0.0,0.06,0.0,19.3,83.0,16.4,999.3,9.0,2.1490212066910064,-5.062776693988422
2017-01-01 03:00:00,0.06,0.0,0.07,0.02,19.0,85.0,16.3,998.9,9.0,3.5748714227020653,-2.894873798829252
2017-01-01 04:00:00,0.05,0.05,0.13,0.01,18.7,86.0,16.2,998.6,8.6,3.613305274337834,-4.01298205757793
2017-01-01 05:00:00,0.08,0.07,0.02,0.0,21.9,79.0,18.0,999.1,14.4,-2.12231616984067,-7.92059177557036
2017-01-01 06:00:00,0.15,0.06,0.02,0.09,22.4,77.0,18.2,999.7,16.2,-5.047472639889206,-7.208537989743128
2017-01-01 07:00:00,0.32,0.04,0.0,0.29,23.7,71.0,18.1,1000.8,18.4,-3.5165801564034638,-8.284543681071963
2017-01-01 08:00:00,0.78,0.0,0.0,0.78,26.2,60.0,17.8,1001.9,23.4,-1.7712114122026892,-10.045039080724521
2017-01-01 09:00:00,0.71,0.02,0.01,0.7,28.4,50.0,17.0,1002.4,31.7,-4.583069920563961,-12.591881118531173
2017-01-01 10:00:00,0.56,0.01,0.01,0.56,30.2,44.0,16.5,1002.2,32.4,-6.10313031621658,-11.47831870716605
2017-01-01 11:00:00,0.47,0.23,0.0,0.34,32.0,39.0,16.2,1001.3,33.5,-7.5712089598338075,-10.81280698461469
2017-01-01 12:00:00,0.27,0.14,0.08,0.15,33.3,35.0,15.6,999.6,33.1,-6.5356684201803255,-10.064046815345089
2017-01-01 13:00:00,0.63,0.06,0.38,0.42,34.3,31.0,14.6,998.0,31.3,-5.717242719944458,-7.587037345449282
2017-01-01 14:00:00,0.29,0.0,0.29,0.0,34.5,29.0,13.9,996.6,27.4,-5.051654523226906,-5.811263767715345
2017-01-01 15:00:00,0.25,0.0,0.25,0.0,34.7,28.0,13.4,995.9,23.0,-4.313351365237939,-4.31335136523794
2017-01-01 16:00:00,1.0,0.0,0.8,0.98,34.5,27.0,12.9,995.9,19.4,-7.947845481490627,-3.5386087947594613
2017-01-01 17:00:00,1.0,0.0,0.08,0.02,32.8,29.0,12.6,996.4,32.0,-7.922144549932563,1.1133848076805228
2017-01-01 18:00:00,0.99,0.0,0.14,0.99,29.5,47.0,17.0,997.0,18.0,-9.359244484304625,4.9763985655304435
2017-01-01 19:00:00,1.0,0.0,0.0,1.0,28.2,56.0,18.5,998.4,22.0,-12.928784639787553,-1.358870022479495
2017-01-01 20:00:00,1.0,0.0,0.01,1.0,26.8,67.0,20.2,999.7,26.6,-13.724402156082173,-1.4424927930936178
2017-01-01 21:00:00,1.0,0.01,0.0,1.0,25.9,74.0,20.8,1000.9,24.8,-9.371786608437748,-2.8652427062828205
2017-01-01 22:00:00,0.98,0.21,0.02,0.98,25.3,78.0,21.1,1001.5,17.6,-3.963444403430551,-3.2095339943541705
2017-01-01 23:00:00,1.0,0.25,0.13,0.99,25.2,79.0,21.2,1001.1,15.1,-5.356254835333226,-6.85569355637848
2017-01-02 00:00:00,1.0,0.09,0.09,1.0,25.2,79.0,21.2,1000.5,17.6,-3.5165801564034638,-8.284543681071963
2017-01-02 01:00:00,0.97,0.2,0.18,0.96,24.5,82.0,21.2,999.8,16.9,-0.7582549619046259,-8.666893873398186
2017-01-02 02:00:00,0.92,0.29,0.19,0.92,24.5,81.0,21.0,999.1,16.2,-2.8120546488120213,-8.654614298285896
2017-01-02 03:00:00,0.98,0.35,0.12,0.97,24.3,81.0,20.8,998.8,17.3,-3.5165801564034638,-8.284543681071963
2017-01-02 04:00:00,1.0,0.83,0.03,0.97,24.3,80.0,20.7,999.0,16.2,-1.3891854213354426,-7.878462024097664
2017-01-02 05:00:00,1.0,0.49,0.0,0.9,24.0,83.0,20.9,999.6,18.7,-1.1133848076805235,-7.922144549932563
2017-01-02 06:00:00,0.91,0.31,0.07,0.89,24.6,78.0,20.5,1000.3,22.7,-4.4079257794071935,-11.483039245915583
