datetime,w_ghr,nsrdb_clearsky_ghi,nsrdb_clearsky_dni,nsrdb_clearsky_dhi,nsrdb_zenith_angle,nsrdb_temperature,nsrdb_relative_humidity,nsrdb_dew_point,nsrdb_surface_pressure,nsrdb_wind_speed,nsrdb_wind_direction,nsrdb_cloud_type
2017-01-01 17:45:00,0,0,0,0,91.79,26.5,63.83,19.1,1000,1.3,108,7
2017-01-01 18:00:00,0,0,0,0,95.21,26.1,65.35,19.1,1000,1.4,110,7
2017-01-01 18:15:00,0,0,0,0,98.63,25.9,66.13,19.1,1000,1.4,110,7
2017-01-01 18:30:00,0,0,0,0,102.07,25.6,67.38,19.1,1001,1.4,110,7
2017-01-01 18:45:00,0,0,0,0,105.51,25.4,70.19,19.6,1001,1.5,110,0
2017-01-01 19:00:00,0,0,0,0,108.96,25.200000000000003,71.02,19.6,1001,1.5,110,7
2017-01-01 19:15:00,0,0,0,0,112.41,25.0,71.87,19.6,1001,1.5,109,0
2017-01-01 19:30:00,0,0,0,0,115.86,24.8,72.8,19.6,1002,1.5,108,0
2017-01-01 19:45:00,0,0,0,0,119.31,24.6,76.03,20.1,1002,1.5,107,0
2017-01-01 20:00:00,0,0,0,0,122.76,24.5,76.48,20.1,1002,1.4,106,0
2017-01-01 20:15:00,0,0,0,0,126.2,24.3,77.4,20.1,1002,1.4,103,0
2017-01-01 20:30:00,0,0,0,0,129.63,24.200000000000003,77.86,20.1,1002,1.4,101,7
2017-01-01 20:45:00,0,0,0,0,133.05,24.0,80.32000000000001,20.4,1002,1.4,98,7
2017-01-01 21:00:00,0,0,0,0,136.44,23.9,80.8,20.4,1002,1.4,96,7
2017-01-01 21:15:00,0,0,0,0,139.81,23.8,81.29,20.4,1002,1.3,92,7
2017-01-01 21:30:00,0,0,0,0,143.15,23.6,82.27,20.4,1002,1.3,89,7
2017-01-01 21:45:00,0,0,0,0,146.44,23.5,83.58,20.6,1002,1.3,86,3
2017-01-01 22:00:00,0,0,0,0,149.67000000000002,23.4,84.17,20.6,1003,1.3,83,0
2017-01-01 22:15:00,0,0,0,0,152.82,23.3,84.59,20.6,1002,1.3,79,0
2017-01-01 22:30:00,0,0,0,0,155.84,23.200000000000003,85.10000000000001,20.6,1002,1.2000000000000002,76,0
2017-01-01 22:45:00,0,0,0,0,158.68,23.0,86.61,20.6,1002,1.2000000000000002,72,0
2017-01-01 23:00:00,0,0,0,0,161.27,22.9,87.13,20.6,1002,1.2000000000000002,69,1
2017-01-01 23:15:00,0,0,0,0,163.49,22.8,87.66,20.6,1002,1.2000000000000002,66,3
2017-01-01 23:30:00,0,0,0,0,165.15,22.8,87.66,20.6,1002,1.2000000000000002,63,3
2017-01-01 23:45:00,0,0,0,0,166.07,22.700000000000003,88.47,20.700000000000003,1002,1.1,60,3
2017-01-02 00:00:00,0,0,0,0,166.09,22.6,89.0,20.700000000000003,1002,1.1,57,3
2017-01-02 00:15:00,0,0,0,0,165.22,22.5,89.54,20.700000000000003,1002,1.1,55,0
2017-01-02 00:30:00,0,0,0,0,163.58,22.5,89.54,20.700000000000003,1002,1.1,53,0
2017-01-02 00:45:00,0,0,0,0,161.39,22.4,90.24,20.700000000000003,1002,1.2000000000000002,52,0
2017-01-02 01:00:00,0,0,0,0,158.82,22.4,90.15,20.700000000000003,1001,1.2000000000000002,50,0
2017-01-02 01:15:00,0,0,0,0,155.98,22.3,90.7,20.700000000000003,1001,1.1,48,7
2017-01-02 01:30:00,0,0,0,0,152.97,22.200000000000003,91.25,20.700000000000003,1001,1.1,46,0
2017-01-02 01:45:00,0,0,0,0,149.83,22.200000000000003,91.04,20.700000000000003,1001,1.1,44,1
2017-01-02 02:00:00,0,0,0,0,146.6,22.1,91.59,20.700000000000003,1001,1.1,42,7
2017-01-02 02:15:00,0,0,0,0,143.31,22.0,92.15,20.700000000000003,1001,1.1,39,7
2017-01-02 02:30:00,0,0,0,0,139.98,21.9,92.71,20.700000000000003,1001,1.0,36,7
2017-01-02 02:45:00,0,0,0,0,136.61,21.8,92.74,20.6,1001,1.0,34,7
2017-01-02 03:00:00,0,0,0,0,133.21,21.700000000000003,93.3,20.6,1001,1.0,31,7
2017-01-02 03:15:00,0,0,0,0,129.79,21.700000000000003,93.3,20.6,1001,1.0,28,7
2017-01-02 03:30:00,0,0,0,0,126.36,21.6,93.87,20.6,1001,1.0,25,7
2017-01-02 03:45:00,0,0,0,0,122.92,21.5,93.72,20.4,1001,1.0,22,7
2017-01-02 04:00:00,0,0,0,0,119.47,21.4,94.39,20.5,1002,1.0,20,7
2017-01-02 04:15:00,0,0,0,0,116.02,21.4,94.39,20.5,1002,1.0,20,7
2017-01-02 04:30:00,0,0,0,0,112.57,21.4,94.39,20.5,1002,1.0,20,7
2017-01-02 04:45:00,0,0,0,0,109.12,21.4,94.39,20.5,1002,1.0,20,4
2017-01-02 05:00:00,0,0,0,0,105.67,21.3,94.45,20.4,1002,1.1,17,4
2017-01-02 05:15:00,0,0,0,0,102.22,21.4,93.97,20.4,1003,1.3,17,4
2017-01-02 05:30:00,0,0,0,0,98.79,21.6,92.83,20.4,1003,1.4,17,7
2017-01-02 05:45:00,0,0,0,0,95.36,21.700000000000003,91.98,20.3,1003,1.5,16,4
2017-01-02 06:00:00,0,0,0,0,91.94,21.9,90.87,20.3,1003,1.7000000000000002,16,7
2017-01-02 06:15:00,8,13,36,12,88.24,22.4,88.15,20.3,1003,1.9,17,3
2017-01-02 06:30:00,30,47,140,35,85.0,23.0,85.10000000000001,20.4,1004,2.2,19,3
2017-01-02 06:45:00,59,94,272,55,81.69,23.5,80.95,20.0,1004,2.5,20,3
2017-01-02 07:00:00,147,147,368,73,78.37,24.1,78.09,20.0,1004,2.8000000000000003,22,1
2017-01-02 07:15:00,134,203,448,87,75.07000000000001,24.700000000000003,75.34,20.0,1004,2.9000000000000004,23,2
2017-01-02 07:30:00,177,260,514,99,71.79,25.3,72.71000000000001,20.0,1004,3.0,24,2
2017-01-02 07:45:00,322,322,597,104,68.54,25.9,66.77,19.200000000000003,1004,3.1,25,1
2017-01-02 08:00:00,283,379,642,111,65.33,26.5,64.52,19.3,1005,3.2,26,2
2017-01-02 08:15:00,330,436,680,118,62.17,27.1,62.23,19.3,1004,3.2,27,2
2017-01-02 08:30:00,381,491,712,125,59.07,27.6,60.44,19.3,1004,3.2,27,2
2017-01-02 08:45:00,418,546,752,126,56.03,28.200000000000003,55.17,18.4,1004,3.2,27,2
2017-01-02 09:00:00,458,596,775,131,53.06,28.8,53.29,18.4,1004,3.2,28,2
2017-01-02 09:15:00,484,644,795,135,50.19,29.3,51.78,18.4,1004,3.2,28,3
2017-01-02 09:30:00,587,689,814,139,47.43,29.8,50.31,18.4,1004,3.2,29,7
2017-01-02 09:45:00,618,732,838,137,44.79,30.3,46.77,17.7,1004,3.1,29,7
2017-01-02 10:00:00,636,769,850,140,42.31,30.8,45.41,17.6,1003,3.1,30,7
2017-01-02 10:15:00,639,801,860,142,40.01,31.1,44.65,17.6,1003,3.1,30,7
2017-01-02 10:30:00,663,829,869,143,37.92,31.5,43.65,17.6,1003,3.0,31,7
2017-01-02 10:45:00,681,854,882,141,36.09,31.9,40.9,17.0,1003,2.9000000000000004,32,7
2017-01-02 11:00:00,695,873,888,142,34.550000000000004,32.300000000000004,39.95,17.0,1002,2.9000000000000004,32,7
2017-01-02 11:15:00,725,888,892,143,33.34,32.5,39.5,17.0,1002,2.8000000000000003,33,7
2017-01-02 11:30:00,732,898,894,144,32.5,32.800000000000004,38.81,17.0,1001,2.8000000000000003,34,7
2017-01-02 11:45:00,764,905,902,140,32.07,33.1,36.53,16.3,1001,2.7,34,7
2017-01-02 12:00:00,738,905,902,141,32.05,33.300000000000004,36.12,16.3,1001,2.6,35,7
2017-01-02 12:15:00,741,900,901,140,32.45,33.5,35.69,16.3,1000,2.6,36,7
2017-01-02 12:30:00,656,891,898,140,33.26,33.6,35.49,16.3,1000,2.5,36,2
2017-01-02 12:45:00,602,878,898,137,34.43,33.7,33.84,15.6,1000,2.5,37,2
2017-01-02 13:00:00,699,859,893,136,35.95,33.9,33.44,15.6,999,2.4000000000000004,38,7
2017-01-02 13:15:00,618,835,887,134,37.76,33.9,33.44,15.6,999,2.4000000000000004,39,2
2017-01-02 13:30:00,653,806,879,131,39.83,33.9,33.44,15.6,999,2.3000000000000003,39,7
2017-01-02 13:45:00,567,754,785,172,42.11,33.9,32.2,15.0,999,2.3000000000000003,40,2
2017-01-02 14:00:00,522,718,771,168,44.58,33.9,32.2,15.0,999,2.2,41,2
2017-01-02 14:15:00,488,678,756,164,47.21,33.7,32.56,15.0,999,2.2,42,2
2017-01-02 14:30:00,634,634,738,160,49.96,33.6,32.74,15.0,999,2.1,43,1
2017-01-02 14:45:00,413,588,719,154,52.83,33.5,31.92,14.5,999,2.1,45,2
2017-01-02 15:00:00,538,538,694,148,55.78,33.300000000000004,32.28,14.5,999,2.1,46,0
2017-01-02 15:15:00,486,486,666,141,58.82,33.0,32.82,14.5,999,1.9,48,0
2017-01-02 15:30:00,431,431,633,133,61.92,32.7,33.38,14.5,999,1.8,51,1
2017-01-02 15:45:00,374,374,590,126,65.08,32.300000000000004,35.84,15.3,999,1.7000000000000002,54,0
2017-01-02 16:00:00,317,317,545,116,68.28,32.0,36.45,15.3,999,1.6,57,0
2017-01-02 16:15:00,261,261,491,105,71.52,31.1,38.35,15.3,999,1.4,65,1
2017-01-02 16:30:00,203,203,426,92,74.8,30.200000000000003,40.4,15.3,1000,1.3,73,1
2017-01-02 16:45:00,147,147,337,77,78.10000000000001,29.200000000000003,53.05,18.7,1000,1.2000000000000002,81,0
2017-01-02 17:00:00,95,95,246,58,81.42,28.3,55.88,18.7,1000,1.0,90,0
2017-01-02 17:15:00,48,48,142,35,84.74,27.9,57.19,18.7,1000,1.1,93,0
2017-01-02 17:30:00,14,14,42,12,87.99,27.6,58.25,18.7,1001,1.1,97,0
2017-01-02 17:45:00,0,0,0,0,91.67,27.200000000000003,59.96,18.8,1001,1.2000000000000002,100,0
2017-01-02 18:00:00,0,0,0,0,95.09,26.8,61.38,18.8,1001,1.2000000000000002,104,0
2017-01-02 18:15:00,0,0,0,0,98.51,26.5,62.47,18.7,1001,1.2000000000000002,104,0
2017-01-02 18:30:00,0,0,0,0,101.95,26.3,63.27,18.8,1002,1.2000000000000002,105,0
2017-01-02 18:45:00,0,0,0,0,105.4,26.0,65.58,19.1,1002,1.2000000000000002,106,0
2017-01-02 19:00:00,0,0,0,0,108.85,25.8,66.35,19.1,1002,1.3,106,0
2017-01-02 19:15:00,0,0,0,0,112.3,25.5,67.54,19.1,1002,1.3,105,0
2017-01-02 19:30:00,0,0,0,0,115.75,25.3,68.41,19.1,1003,1.3,104,0
2017-01-02 19:45:00,0,0,0,0,119.21,25.0,71.4,19.5,1003,1.3,103,0
2017-01-02 20:00:00,0,0,0,0,122.66,24.700000000000003,72.69,19.5,1003,1.3,102,0
2017-01-02 20:15:00,0,0,0,0,126.1,24.5,73.56,19.5,1003,1.3,101,0
2017-01-02 20:30:00,0,0,0,0,129.53,24.3,74.44,19.5,1003,1.3,99,0
2017-01-02 20:45:00,0,0,0,0,132.95,24.1,77.01,19.8,1003,1.3,98,0
2017-01-02 21:00:00,0,0,0,0,136.35,23.9,77.93,19.8,1003,1.3,96,0
2017-01-02 21:15:00,0,0,0,0,139.73,23.700000000000003,78.87,19.8,1003,1.3,95,0
2017-01-02 21:30:00,0,0,0,0,143.07,23.5,79.82000000000001,19.8,1003,1.3,94,0
2017-01-02 21:45:00,0,0,0,0,146.37,23.4,81.48,20.0,1003,1.3,92,0
2017-01-02 22:00:00,0,0,0,0,149.61,23.200000000000003,82.47,20.0,1003,1.2000000000000002,91,7
2017-01-02 22:15:00,0,0,0,0,152.76,23.0,83.47,20.0,1003,1.2000000000000002,90,0
2017-01-02 22:30:00,0,0,0,0,155.79,22.9,83.97,20.0,1003,1.2000000000000002,88,0
2017-01-02 22:45:00,0,0,0,0,158.65,22.8,85.25,20.200000000000003,1003,1.2000000000000002,87,0
2017-01-02 23:00:00,0,0,0,0,161.26,22.6,86.28,20.200000000000003,1003,1.1,85,0
2017-01-02 23:15:00,0,0,0,0,163.5,22.5,86.81,20.200000000000003,1003,1.1,82,0
2017-01-02 23:30:00,0,0,0,0,165.20000000000002,22.4,87.33,20.200000000000003,1003,1.0,79,0
2017-01-02 23:45:00,0,0,0,0,166.15,22.200000000000003,88.53,20.200000000000003,1003,1.0,77,0
2017-01-03 00:00:00,0,0,0,0,166.20000000000002,22.1,89.07000000000001,20.200000000000003,1003,1.0,74,0
2017-01-03 00:15:00,0,0,0,0,165.34,21.9,90.06,20.200000000000003,1002,0.9,69,0
2017-01-03 00:30:00,0,0,0,0,163.72,21.8,90.61,20.200000000000003,1002,0.9,63,0
2017-01-03 00:45:00,0,0,0,0,161.53,21.700000000000003,90.32,20.0,1002,0.9,58,7
2017-01-03 01:00:00,0,0,0,0,158.96,21.5,91.43,20.0,1002,0.9,53,7
2017-01-03 01:15:00,0,0,0,0,156.12,21.4,91.99,20.0,1002,0.9,47,7
2017-01-03 01:30:00,0,0,0,0,153.1,21.3,92.46,20.0,1001,0.9,41,7
2017-01-03 01:45:00,0,0,0,0,149.96,21.200000000000003,91.49,19.8,1001,0.9,35,7
2017-01-03 02:00:00,0,0,0,0,146.73,21.1,92.05,19.8,1001,0.9,29,7
2017-01-03 02:15:00,0,0,0,0,143.44,21.0,92.62,19.8,1001,0.9,25,7
2017-01-03 02:30:00,0,0,0,0,140.1,20.9,93.18,19.8,1001,0.9,22,7
2017-01-03 02:45:00,0,0,0,0,136.73,20.8,92.17,19.5,1001,0.9,18,7
2017-01-03 03:00:00,0,0,0,0,133.33,20.700000000000003,92.73,19.5,1001,0.9,14,0
2017-01-03 03:15:00,0,0,0,0,129.91,20.6,93.3,19.5,1001,0.9,13,1
2017-01-03 03:30:00,0,0,0,0,126.48,20.5,93.88,19.5,1001,0.9,13,0
2017-01-03 03:45:00,0,0,0,0,123.03,20.4,93.11,19.200000000000003,1001,0.9,12,0
2017-01-03 04:00:00,0,0,0,0,119.58,20.3,93.69,19.200000000000003,1001,1.0,11,1
2017-01-03 04:15:00,0,0,0,0,116.13,20.3,93.69,19.200000000000003,1001,1.0,11,7
2017-01-03 04:30:00,0,0,0,0,112.68,20.3,93.69,19.200000000000003,1001,1.0,11,7
2017-01-03 04:45:00,0,0,0,0,109.22,20.3,93.69,19.200000000000003,1001,1.0,11,7
2017-01-03 05:00:00,0,0,0,0,105.77,20.0,94.69,19.1,1002,1.0,11,7
2017-01-03 05:15:00,0,0,0,0,102.32,20.200000000000003,93.53,19.1,1002,1.1,12,7
2017-01-03 05:30:00,0,0,0,0,98.88,20.5,91.91,19.1,1003,1.2000000000000002,12,7
2017-01-03 05:45:00,0,0,0,0,95.45,20.700000000000003,91.45,19.3,1003,1.3,13,7
2017-01-03 06:00:00,0,0,0,0,92.03,20.9,90.34,19.3,1003,1.5,13,7
2017-01-03 06:15:00,13,13,39,11,88.32000000000001,21.6,86.56,19.3,1003,1.8,16,7
2017-01-03 06:30:00,37,46,152,33,85.08,22.3,83.04,19.3,1004,2.1,20,7
2017-01-03 06:45:00,61,93,273,54,81.77,23.0,80.01,19.4,1004,2.4000000000000004,23,3
2017-01-03 07:00:00,97,146,371,71,78.45,23.6,77.17,19.4,1004,2.8000000000000003,26,3
2017-01-03 07:15:00,149,202,453,86,75.14,24.3,74.01,19.4,1004,3.0,29,7
2017-01-03 07:30:00,194,260,519,98,71.86,25.0,70.99,19.4,1004,3.1,32,7
2017-01-03 07:45:00,251,321,592,105,68.61,25.6,65.92,18.8,1005,3.3000000000000003,35,7
2017-01-03 08:00:00,309,378,638,112,65.4,26.3,63.26,18.8,1005,3.5,38,7
2017-01-03 08:15:00,366,436,679,120,62.23,26.9,61.07,18.8,1005,3.5,38,7
2017-01-03 08:30:00,421,492,712,126,59.120000000000005,27.5,58.97,18.8,1005,3.6,39,7
2017-01-03 08:45:00,469,548,753,128,56.07,28.1,52.76,17.6,1005,3.6,40,7
2017-01-03 09:00:00,523,598,776,132,53.1,28.700000000000003,50.91,17.5,1004,3.7,40,7
2017-01-03 09:15:00,572,646,796,137,50.22,29.200000000000003,49.46,17.5,1004,3.7,40,7
2017-01-03 09:30:00,615,691,813,141,47.45,29.700000000000003,48.06,17.5,1004,3.6,40,7
2017-01-03 09:45:00,641,733,836,140,44.81,30.200000000000003,42.88,16.2,1004,3.6,40,7
2017-01-03 10:00:00,671,770,849,143,42.31,30.700000000000003,41.68,16.2,1004,3.6,40,7
2017-01-03 10:15:00,697,805,861,146,40.0,31.1,40.7,16.2,1003,3.6,39,7
2017-01-03 10:30:00,725,834,870,148,37.9,31.5,39.79,16.2,1003,3.5,39,7
2017-01-03 10:45:00,736,856,867,155,36.06,31.9,35.99,15.0,1002,3.5,39,7
2017-01-03 11:00:00,767,876,873,156,34.5,32.300000000000004,35.19,15.0,1002,3.5,38,7
2017-01-03 11:15:00,773,891,877,157,33.28,32.6,34.6,15.0,1002,3.4000000000000004,38,7
2017-01-03 11:30:00,787,899,880,157,32.43,32.9,33.99,15.0,1001,3.3000000000000003,37,7
2017-01-03 11:45:00,802,908,893,150,31.98,33.2,31.29,13.9,1001,3.3000000000000003,36,7
2017-01-03 12:00:00,908,908,893,150,31.95,33.4,30.94,13.9,1001,3.2,36,1
2017-01-03 12:15:00,735,906,895,150,32.34,33.6,30.57,13.9,1000,3.1,36,2
2017-01-03 12:30:00,897,897,892,150,33.13,33.800000000000004,30.23,13.9,1000,3.1,35,1
2017-01-03 12:45:00,885,885,898,143,34.300000000000004,33.9,28.22,13.0,1000,3.0,35,1
2017-01-03 13:00:00,866,866,893,142,35.81,34.1,27.88,12.9,999,2.9000000000000004,35,1
2017-01-03 13:15:00,673,842,886,140,37.62,34.1,27.88,12.9,999,2.9000000000000004,35,2
2017-01-03 13:30:00,647,814,878,138,39.68,34.1,27.88,12.9,999,2.8000000000000003,36,2
2017-01-03 13:45:00,581,773,832,154,41.97,34.1,26.43,12.1,999,2.7,36,2
2017-01-03 14:00:00,736,736,820,151,44.44,34.2,26.26,12.1,998,2.6,37,0
2017-01-03 14:15:00,696,696,805,148,47.06,34.0,26.55,12.1,998,2.6,38,0
2017-01-03 14:30:00,652,652,788,144,49.82,33.9,26.7,12.1,998,2.5,40,0
2017-01-03 14:45:00,436,605,773,137,52.68,33.800000000000004,25.93,11.6,998,2.4000000000000004,41,2
2017-01-03 15:00:00,555,555,749,132,55.64,33.7,26.08,11.6,998,2.4000000000000004,42,1
2017-01-03 15:15:00,502,502,722,126,58.68,33.300000000000004,26.66,11.6,998,2.2,45,0
2017-01-03 15:30:00,446,446,690,120,61.78,32.9,27.27,11.6,998,2.0,47,0
2017-01-03 15:45:00,389,389,655,112,64.94,32.5,31.38,13.4,999,1.8,50,0
2017-01-03 16:00:00,209,331,611,103,68.15,32.1,32.09,13.4,999,1.5,52,2
2017-01-03 16:15:00,179,272,558,94,71.39,31.1,33.96,13.4,999,1.4,59,2
2017-01-03 16:30:00,137,213,493,83,74.67,30.0,36.15,13.4,999,1.3,67,3
2017-01-03 16:45:00,97,156,418,69,77.97,29.0,48.26,17.0,999,1.2000000000000002,75,3
2017-01-03 17:00:00,62,102,321,53,81.29,28.0,51.13,17.0,999,1.1,82,3
2017-01-03 17:15:00,32,54,203,35,84.61,27.5,52.69,17.0,1000,1.1,86,3
2017-01-03 17:30:00,16,16,73,14,87.87,27.1,53.94,17.0,1000,1.2000000000000002,90,7
2017-01-03 17:45:00,0,0,0,0,91.55,26.6,54.120000000000005,16.6,1000,1.3,94,7
2017-01-03 18:00:00,0,0,0,0,94.97,26.1,55.74,16.6,1000,1.3,98,3
2017-01-03 18:15:00,0,0,0,0,98.4,25.9,56.45,16.6,1001,1.3,100,3
2017-01-03 18:30:00,0,0,0,0,101.84,25.6,57.46,16.6,1001,1.3,102,0
2017-01-03 18:45:00,0,0,0,0,105.28,25.3,60.51,17.1,1001,1.4,104,0
2017-01-03 19:00:00,0,0,0,0,108.74,25.0,61.59,17.1,1001,1.4,106,0
2017-01-03 19:15:00,0,0,0,0,112.19,24.8,62.39,17.1,1002,1.4,105,1
