datetime,tcc,lcc,mcc,hcc,temperature_2m,relative_humidity_2m,dew_point_2m,surface_pressure,wind_gusts_10m,u10,v10
2017-01-01 00:00:00,0.08,0.01,0.04,0.28,23.7,79.0,19.8,1010.2,15.8,1.113384807680527,-7.922144549932562
2017-01-01 01:00:00,0.29,0.01,0.2,0.13,23.3,80.0,19.7,1009.5,15.1,2.225843787881678,-8.306962106085987
2017-01-01 02:00:00,0.11,0.22,0.36,0.0,22.9,81.0,19.5,1009.1,15.1,2.8649997592229792,-8.320563465273988
2017-01-01 03:00:00,0.15,0.1,0.26,0.0,22.6,81.0,19.2,1008.7,15.8,4.9961746444860236,-6.876644452187052
2017-01-01 04:00:00,0.18,0.13,0.23,0.01,22.5,81.0,19.0,1008.4,16.9,4.366085533908785,-8.211412613588022
2017-01-01 05:00:00,0.43,0.09,0.15,0.32,21.5,85.0,19.0,1008.5,16.2,3.2039952536120455,-7.548139798310009
2017-01-01 06:00:00,0.17,0.06,0.03,0.11,21.6,85.0,19.0,1009.2,13.3,1.7546182238821495,-7.600086505324834
2017-01-01 07:00:00,0.67,0.07,0.01,0.62,23.5,78.0,19.4,1010.4,19.1,0.7045403848156689,-10.075396907624224
2017-01-01 08:00:00,0.59,0.05,0.04,0.58,25.8,70.0,19.9,1011.4,27.7,-3.1449846427956807,-12.613844441587954
2017-01-01 09:00:00,0.74,0.02,0.01,0.74,28.0,62.0,20.0,1011.7,31.0,-3.859306502340125,-12.623222778712067
2017-01-01 10:00:00,0.88,0.12,0.01,0.88,30.1,52.0,19.4,1011.4,32.0,-7.159029241249753,-11.914625479759362
2017-01-01 11:00:00,0.43,0.38,0.07,0.06,31.7,45.0,18.5,1010.4,33.5,-8.999281592012675,-11.113187248834684
2017-01-01 12:00:00,0.74,0.36,0.67,0.21,32.8,41.0,17.7,1008.9,34.2,-10.824034783963723,-10.093575728924979
2017-01-01 13:00:00,0.83,0.04,0.76,0.26,32.5,43.0,18.2,1007.6,34.2,-12.967758166845535,-4.71987797789423
2017-01-01 14:00:00,0.74,0.01,0.74,0.0,31.6,52.0,20.5,1006.4,37.4,-17.329691202977482,2.4355292668011437
2017-01-01 15:00:00,0.78,0.0,0.44,0.62,30.1,61.0,21.8,1005.7,43.6,-20.187849769441527,5.409318042642686
2017-01-01 16:00:00,0.99,0.0,0.24,0.99,29.2,62.0,21.2,1005.9,44.6,-22.296603601987528,0.38918866355142157
2017-01-01 17:00:00,0.98,0.0,0.0,0.96,28.5,64.0,21.1,1006.0,43.6,-18.7,-1.1450447572027753e-15
2017-01-01 18:00:00,1.0,0.0,0.0,1.0,27.1,72.0,21.5,1006.7,34.2,-16.16053761420915,-1.1300548746548287
2017-01-01 19:00:00,1.0,0.0,0.01,1.0,26.5,73.0,21.4,1007.9,29.2,-14.75317414633876,-5.369716250213
2017-01-01 20:00:00,0.99,0.0,0.01,0.99,25.9,78.0,21.8,1009.1,28.4,-13.63239982008203,-6.946054646015067
2017-01-01 21:00:00,0.98,0.01,0.0,0.98,25.5,82.0,22.1,1010.2,27.4,-12.652292643474823,-6.446665096301565
2017-01-01 22:00:00,0.98,0.0,0.0,0.98,25.4,83.0,22.2,1010.4,25.6,-9.692532269362681,-7.572636146505597
2017-01-01 23:00:00,0.99,0.06,0.0,0.98,24.9,85.0,22.1,1010.1,21.6,-4.040515447681967,-7.929958065276475
2017-01-02 00:00:00,0.99,0.09,0.0,0.99,24.5,86.0,22.0,1009.7,15.8,1.8376152202278968,-6.858073366652385
2017-01-02 01:00:00,0.99,0.28,0.01,0.97,24.2,87.0,22.0,1009.1,14.0,2.474317973874391,-7.185941174554808
2017-01-02 02:00:00,1.0,0.32,0.05,1.0,24.4,86.0,21.9,1008.5,16.9,1.8126854560771744,-9.325458242752807
2017-01-02 03:00:00,1.0,0.27,0.04,1.0,24.1,85.0,21.5,1008.2,20.2,1.1707187885977182,-11.13864522812466
2017-01-02 04:00:00,0.99,0.1,0.08,0.99,24.2,83.0,21.2,1008.2,20.9,-0.40134421207876114,-11.492994510719601
2017-01-02 05:00:00,0.95,0.2,0.05,0.97,23.9,86.0,21.3,1008.9,20.5,2.902780391316936,-7.562001454627332
2017-01-02 06:00:00,1.0,0.54,0.04,0.95,24.2,84.0,21.2,1009.6,16.9,2.5634274090980904,-8.939733772226367
2017-01-02 07:00:00,0.96,0.26,0.03,0.96,25.1,79.0,21.3,1010.3,19.8,2.588564282916446,-10.382164271153162
2017-01-02 08:00:00,0.92,0.03,0.03,0.91,26.9,70.0,20.9,1011.4,31.0,-1.5470212563612715,-14.718924051450445
2017-01-02 09:00:00,0.87,0.04,0.04,0.87,28.6,60.0,20.0,1011.4,32.8,-2.8048922320352085,-14.42991959668066
2017-01-02 10:00:00,0.87,0.2,0.04,0.84,30.5,51.0,19.1,1011.2,34.2,-3.6772128131149495,-14.748495039395145
2017-01-02 11:00:00,0.89,0.09,0.21,0.88,31.9,45.0,18.5,1010.5,34.9,-3.2226312076752697,-15.161287811373988
2017-01-02 12:00:00,0.77,0.07,0.37,0.67,32.7,41.0,17.8,1009.7,34.9,-3.1449846427956807,-12.613844441587954
2017-01-02 13:00:00,0.41,0.11,0.28,0.19,33.1,39.0,17.1,1008.2,31.3,-6.464445490919412,-8.27411291287058
2017-01-02 14:00:00,0.08,0.01,0.07,0.01,33.0,38.0,17.0,1006.9,30.2,-9.658678035226657,-2.952954217699641
2017-01-02 15:00:00,0.27,0.01,0.27,0.0,29.9,64.0,22.2,1006.4,37.1,-14.105392489560323,11.020340408329282
2017-01-02 16:00:00,0.06,0.0,0.06,0.0,28.0,65.0,20.7,1006.6,41.0,-16.87615711351288,10.545393358240775
