datetime,tcc,lcc,mcc,hcc,temperature_2m,relative_humidity_2m,dew_point_2m,surface_pressure,wind_gusts_10m,u10,v10
2019-01-01 00:00:00,1.0,1.0,0.31,0.0,22.9,80.0,19.2,1013.5,19.8,-2.5159877142365445,-10.091075553270363
2019-01-01 01:00:00,0.98,0.98,0.42,0.0,22.4,81.0,19.0,1013.0,18.4,2.547265342226495e-15,-10.4
2019-01-01 02:00:00,0.64,0.08,0.63,0.0,22.2,81.0,18.8,1012.6,20.2,0.4013442120787595,-11.492994510719601
2019-01-01 03:00:00,0.56,0.19,0.53,0.0,21.9,81.0,18.4,1012.5,20.9,2.2324652459055723,-11.485038046337667
2019-01-01 04:00:00,0.18,0.15,0.13,0.0,21.6,80.0,18.1,1012.6,20.9,2.4533579516495667,-11.542141688658907
2019-01-01 05:00:00,0.09,0.12,0.13,0.0,21.3,82.0,18.0,1013.1,20.5,2.2246550917500305,-10.46617932785172
2019-01-01 06:00:00,0.11,0.06,0.1,0.0,21.5,80.0,18.0,1013.7,20.2,2.2246550917500305,-10.46617932785172
2019-01-01 07:00:00,0.13,0.03,0.09,0.04,22.1,80.0,18.5,1014.6,20.5,3.5227937358744037,-10.84204428576475
2019-01-01 08:00:00,0.28,0.03,0.07,0.22,23.5,75.0,19.0,1015.2,28.1,2.221369403571282,-14.025174436450953
2019-01-01 09:00:00,0.67,0.01,0.01,0.66,25.1,70.0,19.4,1015.5,33.5,-0.8478424911356901,-16.177798463024097
2019-01-01 10:00:00,0.89,0.21,0.01,0.86,26.7,63.0,19.2,1014.9,40.0,-7.059848606042415,-18.391534401994875
2019-01-01 11:00:00,0.94,0.44,0.01,0.89,27.6,58.0,18.8,1014.0,40.0,-8.029746973073289,-17.21984795369635
2019-01-01 12:00:00,1.0,1.0,0.01,0.86,28.2,55.0,18.4,1012.9,38.9,-9.099999999999998,-15.761662348876785
2019-01-01 13:00:00,0.87,0.87,0.0,0.0,28.5,55.0,18.5,1011.5,37.1,-8.549999999999999,-14.809034404713904
2019-01-01 14:00:00,0.82,0.82,0.0,0.0,28.5,55.0,18.6,1010.5,34.9,-9.808157061602888,-14.00749995734176
2019-01-01 15:00:00,0.92,0.65,0.02,0.77,28.5,55.0,18.6,1010.3,35.3,-7.276809223181307,-13.685687689313369
2019-01-01 16:00:00,0.99,0.95,0.77,0.84,28.0,56.0,18.5,1010.5,31.0,-6.524416300446451,-8.980088637561916
2019-01-01 17:00:00,0.99,0.85,0.0,0.75,26.7,64.0,19.2,1010.6,20.9,-4.361704647071826,-6.466493065929326
2019-01-01 18:00:00,0.92,0.44,0.0,0.85,25.7,67.0,19.0,1011.3,15.1,-8.999165894302516,-4.585304047369423
2019-01-01 19:00:00,0.86,0.1,0.03,0.84,24.6,77.0,20.2,1012.5,25.9,-12.55736835487436,-7.250000000000002
2019-01-01 20:00:00,0.1,0.06,0.04,0.04,24.1,79.0,20.2,1013.1,28.1,-12.91552674635953,-8.387441139231417
2019-01-01 21:00:00,0.04,0.04,0.03,0.0,23.5,82.0,20.2,1013.8,27.7,-10.80122664797759,-9.063305296580205
2019-01-01 22:00:00,0.05,0.04,0.03,0.0,23.0,83.0,19.9,1014.4,25.2,-7.866504888122967,-9.714324518212136
2019-01-01 23:00:00,0.06,0.06,0.04,0.0,22.4,83.0,19.2,1014.2,22.3,-5.3813867847343415,-9.708278749247292
2019-01-02 00:00:00,0.09,0.09,0.04,0.0,21.9,82.0,18.6,1013.7,19.4,-4.013721034907363,-10.45610077676866
