datetime,zenith_angle,azimuth_angle,clearsky_ghi,clearsky_dni,clearsky_dhi
2017-01-01 00:00:00,165.07513520480188,199.01446381087723,0.0,0.0,0.0
2017-01-01 00:15:00,165.8713505980071,185.5975939589767,0.0,0.0,0.0
2017-01-01 00:30:00,165.7770021897913,171.48135649829942,0.0,0.0,0.0
2017-01-01 00:45:00,164.80869060294788,158.40445521859533,0.0,0.0,0.0
2017-01-01 01:00:00,163.11639138325768,147.4914512149178,0.0,0.0,0.0
2017-01-01 01:15:00,160.89196832437977,138.9318829770886,0.0,0.0,0.0
2017-01-01 01:30:00,158.29905582349875,132.38768613133607,0.0,0.0,0.0
2017-01-01 01:45:00,155.45488905170902,127.40392897007791,0.0,0.0,0.0
2017-01-01 02:00:00,152.43796808172058,123.58595982814,0.0,0.0,0.0
2017-01-01 02:15:00,149.3000913171158,120.6348396027401,0.0,0.0,0.0
2017-01-01 02:30:00,146.07579158956045,118.33449205834211,0.0,0.0,0.0
2017-01-01 02:45:00,142.78858345191173,116.53049461967254,0.0,0.0,0.0
2017-01-01 03:00:00,139.45489167369237,115.11205396988896,0.0,0.0,0.0
2017-01-01 03:15:00,136.08650096843684,113.99886648395403,0.0,0.0,0.0
2017-01-01 03:30:00,132.69209817982454,113.13201856137738,0.0,0.0,0.0
2017-01-01 03:45:00,129.2782630528809,112.46777750853767,0.0,0.0,0.0
2017-01-01 04:00:00,125.85011844908968,111.97335038870426,0.0,0.0,0.0
2017-01-01 04:15:00,122.41176594277654,111.6239642899007,0.0,0.0,0.0
2017-01-01 04:30:00,118.96658689384448,111.40083564574445,0.0,0.0,0.0
2017-01-01 04:45:00,115.51745544327542,111.28974259906215,0.0,0.0,0.0
2017-01-01 05:00:00,112.06689222702414,111.28001217248459,0.0,0.0,0.0
2017-01-01 05:15:00,108.61718107378596,111.36379757058273,0.0,0.0,0.0
2017-01-01 05:30:00,105.17046023176826,111.53556198896558,0.0,0.0,0.0
2017-01-01 05:45:00,101.72879555882527,111.79171288104578,0.0,0.0,0.0
2017-01-01 06:00:00,98.2942447279514,112.13034858303212,0.0,0.0,0.0
2017-01-01 06:15:00,94.86891571628422,112.55109152117416,0.0,0.0,0.0
2017-01-01 06:30:00,91.45502190735661,113.0549910015896,0.0,0.0,0.0
2017-01-01 06:45:00,87.77182617782361,113.64448410674152,3.2986517180181414,13.274816940180235,2.782537880782272
2017-01-01 07:00:00,84.51906768857704,114.32340792071642,29.07527602835484,112.80656166135482,18.300615342689866
