datetime,tcc,lcc,mcc,hcc,temperature_2m,relative_humidity_2m,dew_point_2m,surface_pressure,wind_gusts_10m,u10,v10
2017-01-01 00:00:00,0.01,0.0,0.0,0.0,21.6,72.0,16.3,1003.2,8.6,2.4881992827652213,-4.679622242152313
2017-01-01 01:00:00,0.08,0.0,0.0,0.0,20.8,76.0,16.4,1002.5,9.0,2.1727182418122917,-5.377666356487366
2017-01-01 02:00:00,0.33,0.0,0.06,0.0,20.3,78.0,16.4,1002.0,9.0,2.1490212066910064,-5.062776693988422
2017-01-01 03:00:00,0.02,0.0,0.07,0.02,19.6,81.0,16.3,1001.7,9.0,3.5748714227020653,-2.894873798829252
2017-01-01 04:00:00,0.02,0.05,0.13,0.01,18.9,84.0,16.1,1001.3,8.6,3.613305274337834,-4.01298205757793
2017-01-01 05:00:00,0.08,0.08,0.02,0.0,21.2,82.0,18.0,1001.8,13.3,-2.8637765329939335,-5.385980316439454
2017-01-01 06:00:00,0.15,0.07,0.01,0.08,21.6,82.0,18.3,1002.5,11.5,-4.36478950439999,-4.6806636903626915
2017-01-01 07:00:00,0.57,0.07,0.01,0.54,22.9,75.0,18.2,1003.6,16.6,-1.0577155672964973,-7.5260373224359345
2017-01-01 08:00:00,0.6,0.03,0.03,0.59,25.2,64.0,17.9,1004.7,20.5,0.7582549619046273,-8.666893873398186
2017-01-01 09:00:00,0.43,0.01,0.01,0.43,27.8,50.0,16.5,1005.1,29.2,-4.645121758357309,-11.497079796628164
2017-01-01 10:00:00,0.51,0.01,0.01,0.51,29.8,44.0,16.1,1004.9,31.3,-7.26950774511971,-10.777488443215542
2017-01-01 11:00:00,0.34,0.04,0.0,0.3,31.2,40.0,16.0,1004.0,31.3,-8.335900445507967,-8.632077604063815
2017-01-01 12:00:00,0.24,0.0,0.05,0.19,32.5,36.0,15.3,1002.3,31.0,-7.840803823691297,-7.57177623800307
2017-01-01 13:00:00,0.32,0.0,0.06,0.29,33.4,32.0,14.7,1000.8,29.5,-7.208504807130724,-6.490566881680924
2017-01-01 14:00:00,0.32,0.0,0.32,0.0,33.8,31.0,14.1,999.4,27.4,-6.505382386916236,-6.505382386916237
2017-01-01 15:00:00,0.07,0.0,0.07,0.0,34.0,29.0,13.4,998.6,25.6,-4.333068166694748,-5.750175672340508
2017-01-01 16:00:00,0.49,0.0,0.42,0.14,33.4,29.0,13.2,998.7,20.5,-7.8859391664594325,-4.738350289172498
2017-01-01 17:00:00,0.98,0.0,0.03,0.0,31.9,32.0,13.4,999.1,33.5,-6.049999999999999,-10.478907385791707
2017-01-01 18:00:00,0.12,0.0,0.07,0.05,29.8,37.0,13.4,999.5,22.7,-7.92059177557036,-2.12231616984067
2017-01-01 19:00:00,0.98,0.0,0.0,0.98,27.5,58.0,18.6,1001.0,25.2,-13.724402156082173,1.442492793093619
2017-01-01 20:00:00,0.99,0.0,0.01,0.99,26.3,69.0,20.1,1002.4,25.2,-12.208317665188263,1.4989929238833126
2017-01-01 21:00:00,1.0,0.0,0.0,1.0,25.5,75.0,20.6,1003.6,22.7,-8.337387673787106,-1.023702484603239
2017-01-01 22:00:00,0.98,0.25,0.0,0.96,25.0,78.0,20.9,1004.2,15.1,-3.195522749552795,-2.8772616073430903
2017-01-01 23:00:00,1.0,0.26,0.13,0.99,24.8,79.0,21.0,1003.8,13.7,-5.379684037722159,-6.18861855782673
2017-01-02 00:00:00,0.99,0.18,0.18,0.98,24.5,80.0,20.9,1003.3,14.0,-1.469229264399395,-7.558529312547013
2017-01-02 01:00:00,0.98,0.24,0.18,0.97,24.1,81.0,20.7,1002.6,15.8,-0.3280552690035091,-9.394273773979501
2017-01-02 02:00:00,0.97,0.32,0.04,0.97,24.0,81.0,20.5,1001.8,16.9,-2.092044805397945,-9.06164160250269
2017-01-02 03:00:00,0.95,0.31,0.03,0.93,24.0,80.0,20.4,1001.5,15.8,-3.296985135816762,-8.588939923774255
2017-01-02 04:00:00,0.99,0.33,0.0,0.99,23.7,82.0,20.4,1001.8,15.8,-2.8649997592229792,-8.320563465273988
2017-01-02 05:00:00,1.0,0.2,0.02,0.91,23.5,86.0,20.9,1002.4,18.4,-1.1133848076805235,-7.922144549932563
2017-01-02 06:00:00,0.9,0.25,0.01,0.87,23.6,84.0,20.7,1003.0,15.8,-3.296985135816762,-8.588939923774255
2017-01-02 07:00:00,0.97,0.26,0.02,0.95,24.5,78.0,20.5,1003.7,20.5,-3.2755801403744425,-10.081199072728626
2017-01-02 08:00:00,0.96,0.24,0.04,0.96,25.8,70.0,19.9,1004.8,25.6,-2.4533579516495605,-11.542141688658909
2017-01-02 09:00:00,0.98,0.26,0.12,0.98,27.5,61.0,19.1,1005.0,27.4,-2.782101799396179,-11.15840085217396
2017-01-02 10:00:00,0.99,0.3,0.19,0.99,29.2,52.0,18.5,1004.9,29.5,-3.625409138561936,-11.858178973941639
2017-01-02 11:00:00,0.87,0.04,0.08,0.87,30.9,45.0,17.5,1004.1,31.3,-3.5281581544575893,-12.304149708010483
2017-01-02 12:00:00,0.85,0.11,0.02,0.83,32.0,40.0,16.5,1003.1,31.7,-2.101142949769857,-11.916173811447717
2017-01-02 13:00:00,0.62,0.0,0.01,0.62,33.2,34.0,15.4,1001.4,31.0,-4.035837691242891,-11.08837292527372
2017-01-02 14:00:00,0.57,0.0,0.02,0.55,33.8,31.0,14.5,1000.1,30.6,-6.094071538681856,-9.7525531057989
2017-01-02 15:00:00,0.55,0.0,0.02,0.54,33.8,30.0,13.8,999.3,29.2,-6.772276228582241,-8.668118289673941
2017-01-02 16:00:00,0.69,0.0,0.04,0.65,33.6,29.0,13.4,999.3,26.6,-7.208504807130724,-6.490566881680924
2017-01-02 17:00:00,0.67,0.0,0.04,0.9,31.5,32.0,13.0,1000.2,22.7,-5.717242719944458,-7.587037345449282
2017-01-02 18:00:00,0.9,0.0,0.02,0.9,29.2,38.0,13.4,1000.3,17.6,-4.6806636903626915,-4.36478950439999
2017-01-02 19:00:00,0.49,0.0,0.09,0.42,28.7,41.0,14.1,1001.7,14.0,-9.360633898433237,3.2231247291258507
2017-01-02 20:00:00,0.29,0.0,0.1,0.19,26.5,66.0,19.6,1003.4,28.8,-13.649916082324127,3.914050452601386
2017-01-02 21:00:00,0.2,0.0,0.2,0.01,25.5,74.0,20.5,1004.2,26.3,-10.44247990136687,1.0975488643103624
2017-01-02 22:00:00,0.31,0.04,0.3,0.0,25.0,76.0,20.6,1004.9,19.8,-3.6133052743378347,-4.012982057577929
2017-01-02 23:00:00,0.3,0.1,0.13,0.17,24.7,78.0,20.7,1004.7,9.4,7.837739514543061e-16,-3.2
2017-01-03 00:00:00,0.17,0.09,0.03,0.1,24.2,81.0,20.8,1004.0,7.2,1.0886485301985054,-4.366330768241984
2017-01-03 01:00:00,0.18,0.07,0.02,0.12,23.8,83.0,20.6,1003.3,8.3,0.3557580160950407,-5.087576656325103
2017-01-03 02:00:00,0.4,0.06,0.01,0.36,23.5,83.0,20.4,1002.6,9.0,-1.4364846019678086,-3.9467090073008158
2017-01-03 03:00:00,0.09,0.06,0.0,0.04,23.4,81.0,20.0,1002.3,10.1,-3.244739871933341,-5.400153994423308
2017-01-03 04:00:00,0.25,0.06,0.0,0.2,23.4,81.0,20.0,1002.3,14.0,-2.472135954999579,-7.608452130361228
2017-01-03 05:00:00,0.19,0.07,0.0,0.63,23.5,80.0,19.8,1002.8,14.4,-4.361704647071826,-6.466493065929326
2017-01-03 06:00:00,0.74,0.17,0.0,0.65,23.4,80.0,19.7,1003.6,16.9,-4.605691392340202,-8.30888721782426
2017-01-03 07:00:00,0.73,0.26,0.0,0.66,24.2,76.0,19.6,1004.1,24.5,-7.549104196855083,-11.192007229493063
2017-01-03 08:00:00,0.79,0.2,0.0,0.72,26.0,65.0,19.0,1004.8,31.3,-7.499999999999999,-12.99038105676658
2017-01-03 09:00:00,0.95,0.27,0.0,0.9,28.0,54.0,18.0,1005.1,33.1,-5.66560136309447,-13.347320375060386
2017-01-03 10:00:00,0.86,0.07,0.0,0.86,29.5,48.0,17.3,1004.7,32.4,-3.93323164824519,-10.806465139037947
2017-01-03 11:00:00,0.87,0.01,0.0,0.87,31.3,41.0,16.4,1004.1,29.2,-4.993539088537272,-9.008582983535776
2017-01-03 12:00:00,0.81,0.06,0.0,0.8,32.5,36.0,15.4,1002.9,28.4,-5.0886554215837965,-7.5442419102508795
2017-01-03 13:00:00,0.85,0.12,0.01,0.83,33.3,32.0,14.5,1001.0,27.0,-5.387787044493738,-5.777694242791447
2017-01-03 14:00:00,0.89,0.0,0.06,0.87,33.8,30.0,13.6,999.7,25.6,-5.811263767715345,-5.051654523226906
2017-01-03 15:00:00,0.82,0.0,0.03,0.79,34.0,28.0,13.0,998.9,24.1,-6.18861855782673,-5.379684037722159
2017-01-03 16:00:00,0.1,0.0,0.04,0.06,33.7,28.0,12.5,998.7,23.0,-7.54813979831001,-3.203995253612044
2017-01-03 17:00:00,0.05,0.0,0.01,0.0,32.5,29.0,12.3,999.0,20.9,-6.148780366869514,-3.5500000000000007
2017-01-03 18:00:00,0.0,0.0,0.0,0.0,30.1,35.0,12.9,999.6,14.4,-8.999165894302516,4.585304047369422
2017-01-03 19:00:00,0.08,0.0,0.08,0.0,25.6,72.0,20.2,1000.9,33.8,-11.218609395737674,12.905533821809403
2017-01-03 20:00:00,0.04,0.0,0.04,0.0,25.7,74.0,20.8,1002.3,30.6,-8.92251515975388,8.32037999276248
