datetime,zenith_angle,azimuth_angle,clearsky_ghi,clearsky_dni,clearsky_dhi
2019-01-01 00:00:00,165.27814183246477,200.4374308521821,0.0,0.0,0.0
2019-01-01 00:15:00,166.15953707622197,186.8837552220774,0.0,0.0,0.0
2019-01-01 00:30:00,166.1383402729191,172.4406908893185,0.0,0.0,0.0
2019-01-01 00:45:00,165.21842813456817,158.9663973513193,0.0,0.0,0.0
2019-01-01 01:00:00,163.55015066726043,147.7192354626946,0.0,0.0,0.0
2019-01-01 01:15:00,161.33355698003498,138.93461552327767,0.0,0.0,0.0
2019-01-01 01:30:00,158.7400876834896,132.25745716195138,0.0,0.0,0.0
2019-01-01 01:45:00,155.8918108449521,127.20229730942856,0.0,0.0,0.0
2019-01-01 02:00:00,152.8697049762118,123.35042505336179,0.0,0.0,0.0
2019-01-01 02:15:00,149.72671270042858,120.38744378227074,0.0,0.0,0.0
2019-01-01 02:30:00,146.49784477745672,118.08801752359261,0.0,0.0,0.0
2019-01-01 02:45:00,143.20678014622968,116.29228944060634,0.0,0.0,0.0
2019-01-01 03:00:00,139.86996699374882,114.88627947533485,0.0,0.0,0.0
2019-01-01 03:15:00,136.4991543908043,113.78780378663532,0.0,0.0,0.0
2019-01-01 03:30:00,133.1029726627413,112.93683202174657,0.0,0.0,0.0
2019-01-01 03:45:00,129.68794152245582,112.28896585281007,0.0,0.0,0.0
2019-01-01 04:00:00,126.25912776642437,111.81101654000997,0.0,0.0,0.0
2019-01-01 04:15:00,122.82058369490576,111.47797846045626,0.0,0.0,0.0
2019-01-01 04:30:00,119.37564885721183,111.27093452862584,0.0,0.0,0.0
2019-01-01 04:45:00,115.92716277129747,111.17558963598253,0.0,0.0,0.0
2019-01-01 05:00:00,112.4776179889915,111.18123367544598,0.0,0.0,0.0
2019-01-01 05:15:00,109.02927604137179,111.2800035356774,0.0,0.0,0.0
2019-01-01 05:30:00,105.58425792384114,111.46635693855598,0.0,0.0,0.0
2019-01-01 05:45:00,102.14461660579558,111.73669995162004,0.0,0.0,0.0
2019-01-01 06:00:00,98.71240061268357,112.0891287419048,0.0,0.0,0.0
2019-01-01 06:15:00,95.28971194130297,112.52325894641268,0.0,0.0,0.0
2019-01-01 06:30:00,91.87876061099742,113.04012507948585,0.0,0.0,0.0
2019-01-01 06:45:00,88.16805728713415,113.64213805442989,2.0050615655921824,8.01614592828329,1.7488015361333382
2019-01-01 07:00:00,84.93955012494702,114.33309368489404,24.425144518781835,96.34142112666076,15.927182931015864
2019-01-01 07:15:00,81.6352752565985,115.11822857664174,68.3784167366901,233.65947665492138,34.38705292827246
2019-01-01 07:30:00,78.32581214123249,116.00432145168315,122.8597977953111,358.7095560063653,50.276307986350034
2019-01-01 07:45:00,75.03153632578557,116.9998403136193,181.83873228255757,459.5711320524414,63.137323338021346
2019-01-01 08:00:00,71.76250047199684,118.11513719008053,242.38639227746205,539.1884379393329,73.64381251964923
2019-01-01 08:15:00,68.52617997701557,119.36269109236048,302.915848144563,602.3373467073795,82.4145680247311
2019-01-01 08:30:00,65.32967587239523,120.75739935553327,362.44917807904864,653.0015527697498,89.88863928017895
2019-01-01 08:45:00,62.18060593805431,122.31691404045375,420.31194499495973,694.1459256476854,96.36373479932729
2019-01-01 09:00:00,59.087626777614105,124.062010500273,475.99595631171616,727.9246380260116,102.04174905416443
2019-01-01 09:15:00,56.060857396192056,126.01696182967208,529.0928057427834,755.9062586348576,107.06125854372425
2019-01-01 09:30:00,53.11229987296677,128.20986793274255,579.2595946114177,779.2453098660203,111.51873462389011
2019-01-01 09:45:00,50.25629850783004,130.6728436291757,626.2003040952329,798.8027172243218,115.48220854880537
2019-01-01 10:00:00,47.51004702519066,133.44190636983382,669.6552836629637,815.2286973114359,119.00016351967838
2019-01-01 10:15:00,44.89412855357039,136.55630942268755,709.3951747829883,829.0198511829169,122.10742390299879
2019-01-01 10:30:00,42.433041459488464,140.05693940307316,745.2173198602007,840.5588232491124,124.82912912739675
2019-01-01 10:45:00,40.15560682206911,143.98327195174784,776.9436409192242,850.1421646371776,127.18346621570595
2019-01-01 11:00:00,38.09507742549115,148.36832343266963,804.4194104586611,858.0001255290729,129.183580404876
2019-01-01 11:15:00,36.28868105626525,153.23120241945549,827.5125396466022,864.3108292312537,130.8389268016291
2019-01-01 11:30:00,34.77626172518268,158.56750390719992,846.1131925996361,869.2104717162539,132.1562350725452
2019-01-01 11:45:00,33.59772144411066,164.3390815719,860.133600998597,872.8006434002805,133.14019866994738
2019-01-01 12:00:00,32.78921687684676,170.46646966962476,869.5079775308227,875.1535039293248,133.79396029938505
