datetime,w_ghr,nsrdb_clearsky_ghi,nsrdb_clearsky_dni,nsrdb_clearsky_dhi,nsrdb_zenith_angle,nsrdb_temperature,nsrdb_relative_humidity,nsrdb_dew_point,nsrdb_surface_pressure,nsrdb_wind_speed,nsrdb_wind_direction,nsrdb_cloud_type
2018-01-02 06:30:00,34,34,51,30,85.06,23.1,88.79,21.1,1004,0.8,352,0
2018-01-02 06:45:00,75,75,115,58,81.75,23.700000000000003,87.53,21.5,1005,0.9,355,0
2018-01-02 07:00:00,123,123,180,87,78.44,24.200000000000003,84.95,21.5,1005,1.0,357,1
2018-01-02 07:15:00,85,176,241,114,75.14,24.8,81.97,21.5,1005,0.9,357,3
2018-01-02 07:30:00,114,230,298,137,71.86,25.4,79.10000000000001,21.5,1005,0.8,357,3
2018-01-02 07:45:00,129,284,349,157,68.62,26.0,76.65,21.6,1005,0.7000000000000001,357,3
2018-01-02 08:00:00,339,339,393,175,65.42,26.700000000000003,73.56,21.6,1005,0.6000000000000001,357,1
2018-01-02 08:15:00,392,392,433,191,62.27,27.1,71.86,21.6,1005,0.6000000000000001,343,0
2018-01-02 08:30:00,445,445,468,205,59.17,27.5,70.2,21.6,1005,0.5,329,0
2018-01-02 08:45:00,495,495,502,215,56.13,28.0,67.94,21.5,1005,0.4,315,0
2018-01-02 09:00:00,543,543,529,226,53.18,28.4,66.39,21.5,1005,0.4,300,0
2018-01-02 09:15:00,588,588,553,235,50.31,28.8,64.87,21.5,1005,0.4,288,0
2018-01-02 09:30:00,630,630,574,243,47.56,29.1,63.76,21.5,1005,0.4,276,0
2018-01-02 09:45:00,670,670,596,248,44.93,29.4,62.39,21.5,1005,0.4,263,0
2018-01-02 10:00:00,637,705,611,255,42.46,29.8,60.91,21.4,1004,0.4,251,7
2018-01-02 10:15:00,737,737,624,260,40.17,30.0,60.22,21.4,1004,0.5,250,0
2018-01-02 10:30:00,764,764,635,264,38.09,30.200000000000003,59.53,21.4,1004,0.5,249,1
2018-01-02 10:45:00,779,779,607,290,36.27,30.4,58.71,21.4,1004,0.6000000000000001,248,0
2018-01-02 11:00:00,798,798,615,293,34.74,30.6,57.99,21.4,1003,0.6000000000000001,247,0
2018-01-02 11:15:00,811,811,619,295,33.55,30.8,57.33,21.4,1003,0.7000000000000001,248,0
2018-01-02 11:30:00,824,824,622,300,32.72,30.9,57.01,21.4,1003,0.7000000000000001,249,1
2018-01-02 11:45:00,824,824,601,316,32.29,31.0,56.77,21.4,1003,0.8,250,1
2018-01-02 12:00:00,746,823,600,316,32.28,31.1,56.39,21.4,1002,0.8,250,7
2018-01-02 12:15:00,653,819,599,315,32.68,31.200000000000003,56.07,21.4,1002,0.9,251,2
2018-01-02 12:30:00,673,810,595,313,33.480000000000004,31.200000000000003,56.07,21.4,1002,0.9,251,2
2018-01-02 12:45:00,632,793,574,321,34.65,31.3,55.85,21.4,1001,1.0,252,2
2018-01-02 13:00:00,585,774,566,317,36.16,31.3,55.85,21.4,1001,1.0,252,2
2018-01-02 13:15:00,624,751,557,313,37.96,31.200000000000003,56.17,21.4,1001,1.1,250,2
2018-01-02 13:30:00,725,725,545,307,40.02,31.200000000000003,56.17,21.4,1001,1.1,248,1
2018-01-02 13:45:00,572,697,552,289,42.3,31.1,56.78,21.5,1001,1.1,246,2
2018-01-02 14:00:00,519,663,536,282,44.76,31.0,57.1,21.5,1001,1.1,245,2
2018-01-02 14:15:00,562,624,518,274,47.38,30.8,57.76,21.5,1001,1.1,241,7
2018-01-02 14:30:00,464,583,498,264,50.120000000000005,30.700000000000003,58.03,21.5,1000,1.1,238,2
2018-01-02 14:45:00,403,537,470,254,52.98,30.5,59.76,21.8,1000,1.1,234,2
2018-01-02 15:00:00,363,490,443,241,55.93,30.3,60.44,21.8,1000,1.1,231,2
2018-01-02 15:15:00,395,440,413,227,58.96,30.1,61.2,21.8,1001,1.1,226,7
2018-01-02 15:30:00,281,389,379,211,62.06,29.8,62.26,21.8,1001,1.0,221,3
2018-01-02 15:45:00,239,335,334,194,65.21000000000001,29.6,65.29,22.4,1001,1.0,215,3
2018-01-02 16:00:00,236,281,292,173,68.41,29.3,66.42,22.4,1001,1.0,210,3
2018-01-02 16:15:00,190,227,246,149,71.65,28.8,68.36,22.4,1001,0.9,204,3
2018-01-02 16:30:00,15,173,196,122,74.92,28.3,70.37,22.4,1001,0.9,198,3
2018-01-02 16:45:00,11,121,141,92,78.22,27.9,74.81,23.0,1002,0.8,191,3
2018-01-02 17:00:00,7,73,87,60,81.53,27.4,77.02,23.0,1002,0.8,185,3
2018-01-02 17:15:00,4,32,39,28,84.84,27.1,78.38,23.0,1002,0.8,180,3
2018-01-02 17:30:00,2,6,7,6,88.09,26.700000000000003,80.23,23.0,1002,0.8,175,3
2018-01-02 17:45:00,0,0,0,0,91.78,26.4,80.46000000000001,22.8,1002,0.8,170,4
2018-01-02 18:00:00,0,0,0,0,95.19,26.1,81.97,22.8,1003,0.9,166,7
2018-01-02 18:15:00,0,0,0,0,98.62,25.9,82.94,22.8,1003,0.9,162,7
2018-01-02 18:30:00,0,0,0,0,102.05,25.8,83.43,22.8,1003,0.9,159,7
2018-01-02 18:45:00,0,0,0,0,105.5,25.6,84.25,22.700000000000003,1003,0.9,156,4
2018-01-02 19:00:00,0,0,0,0,108.95,25.4,85.34,22.8,1004,0.9,153,3
2018-01-02 19:15:00,0,0,0,0,112.4,25.3,85.84,22.8,1004,0.8,151,4
2018-01-02 19:30:00,0,0,0,0,115.85,25.200000000000003,86.35000000000001,22.8,1004,0.8,148,7
2018-01-02 19:45:00,0,0,0,0,119.3,25.0,86.94,22.700000000000003,1004,0.8,145,3
2018-01-02 20:00:00,0,0,0,0,122.75,24.9,87.55,22.700000000000003,1005,0.8,143,3
2018-01-02 20:15:00,0,0,0,0,126.2,24.8,88.07000000000001,22.700000000000003,1005,0.8,141,1
2018-01-02 20:30:00,0,0,0,0,129.63,24.700000000000003,88.60000000000001,22.700000000000003,1005,0.8,139,1
2018-01-02 20:45:00,0,0,0,0,133.05,24.6,88.67,22.6,1005,0.7000000000000001,137,3
2018-01-02 21:00:00,0,0,0,0,136.46,24.5,89.2,22.6,1005,0.7000000000000001,135,3
2018-01-02 21:15:00,0,0,0,0,139.84,24.4,89.73,22.6,1005,0.7000000000000001,133,0
2018-01-02 21:30:00,0,0,0,0,143.18,24.3,90.27,22.6,1005,0.7000000000000001,131,3
2018-01-02 21:45:00,0,0,0,0,146.48,24.200000000000003,90.21,22.5,1005,0.6000000000000001,129,3
2018-01-02 22:00:00,0,0,0,0,149.72,24.1,90.75,22.5,1005,0.6000000000000001,127,1
2018-01-02 22:15:00,0,0,0,0,152.88,24.0,91.29,22.5,1005,0.6000000000000001,125,1
2018-01-02 22:30:00,0,0,0,0,155.92000000000002,24.0,91.2,22.5,1004,0.6000000000000001,123,1
2018-01-02 22:45:00,0,0,0,0,158.79,23.9,91.09,22.4,1004,0.6000000000000001,121,0
2018-01-02 23:00:00,0,0,0,0,161.41,23.8,91.64,22.4,1004,0.6000000000000001,119,1
2018-01-02 23:15:00,0,0,0,0,163.66,23.8,91.64,22.4,1004,0.6000000000000001,117,1
2018-01-02 23:30:00,0,0,0,0,165.37,23.700000000000003,92.19,22.4,1004,0.6000000000000001,114,0
2018-01-02 23:45:00,0,0,0,0,166.32,23.6,92.07,22.200000000000003,1004,0.6000000000000001,111,1
2018-01-03 00:00:00,0,0,0,0,166.37,23.6,91.98,22.200000000000003,1003,0.5,108,3
2018-01-03 00:15:00,0,0,0,0,165.5,23.5,92.53,22.200000000000003,1003,0.5,104,1
2018-01-03 00:30:00,0,0,0,0,163.85,23.5,92.53,22.200000000000003,1003,0.5,99,0
2018-01-03 00:45:00,0,0,0,0,161.65,23.4,92.41,22.1,1003,0.5,95,0
2018-01-03 01:00:00,0,0,0,0,159.06,23.3,92.96,22.1,1003,0.5,91,0
2018-01-03 01:15:00,0,0,0,0,156.21,23.3,92.96,22.1,1003,0.5,86,0
2018-01-03 01:30:00,0,0,0,0,153.18,23.200000000000003,93.52,22.1,1003,0.5,81,1
2018-01-03 01:45:00,0,0,0,0,150.03,23.1,93.28,22.0,1003,0.6000000000000001,76,0
2018-01-03 02:00:00,0,0,0,0,146.79,23.1,93.28,22.0,1003,0.6000000000000001,71,0
2018-01-03 02:15:00,0,0,0,0,143.5,23.0,93.85,22.0,1003,0.6000000000000001,68,0
2018-01-03 02:30:00,0,0,0,0,140.16,22.9,94.41,22.0,1003,0.6000000000000001,64,0
2018-01-03 02:45:00,0,0,0,0,136.78,22.8,94.07,21.8,1003,0.6000000000000001,61,0
2018-01-03 03:00:00,0,0,0,0,133.38,22.8,94.07,21.8,1003,0.6000000000000001,57,0
2018-01-03 03:15:00,0,0,0,0,129.96,22.700000000000003,94.64,21.8,1003,0.6000000000000001,55,0
2018-01-03 03:30:00,0,0,0,0,126.52,22.700000000000003,94.64,21.8,1003,0.6000000000000001,52,0
2018-01-03 03:45:00,0,0,0,0,123.08,22.6,94.47,21.700000000000003,1003,0.6000000000000001,50,0
2018-01-03 04:00:00,0,0,0,0,119.63,22.6,94.56,21.700000000000003,1004,0.7000000000000001,48,0
2018-01-03 04:15:00,0,0,0,0,116.18,22.6,94.56,21.700000000000003,1004,0.7000000000000001,48,0
2018-01-03 04:30:00,0,0,0,0,112.72,22.6,94.56,21.700000000000003,1004,0.7000000000000001,48,0
2018-01-03 04:45:00,0,0,0,0,109.27,22.6,94.56,21.700000000000003,1004,0.7000000000000001,48,0
2018-01-03 05:00:00,0,0,0,0,105.82,22.3,95.54,21.6,1004,0.7000000000000001,41,1
2018-01-03 05:15:00,0,0,0,0,102.37,22.5,94.48,21.6,1005,0.8,39,1
2018-01-03 05:30:00,0,0,0,0,98.93,22.6,93.91,21.6,1005,0.9,38,1
2018-01-03 05:45:00,0,0,0,0,95.51,22.700000000000003,93.8,21.6,1005,0.9,37,0
2018-01-03 06:00:00,0,0,0,0,92.09,22.8,93.23,21.6,1005,1.0,35,0
2018-01-03 06:15:00,6,6,5,6,88.37,23.3,90.56,21.700000000000003,1006,1.2000000000000002,36,0
2018-01-03 06:30:00,30,30,35,27,85.14,23.8,87.88,21.700000000000003,1006,1.4,36,0
2018-01-03 06:45:00,74,74,95,60,81.83,24.200000000000003,85.67,21.6,1006,1.6,37,0
2018-01-03 07:00:00,123,123,153,93,78.51,24.700000000000003,83.16,21.6,1006,1.7000000000000002,38,0
2018-01-03 07:15:00,176,176,209,122,75.21000000000001,25.200000000000003,80.72,21.700000000000003,1006,1.8,39,0
2018-01-03 07:30:00,230,230,262,149,71.93,25.6,78.91,21.700000000000003,1007,1.9,41,0
2018-01-03 07:45:00,288,288,332,168,68.69,26.1,74.02,21.1,1007,1.9,43,0
2018-01-03 08:00:00,343,343,376,187,65.48,26.5,72.3,21.1,1007,2.0,44,0
2018-01-03 08:15:00,398,398,416,204,62.32,26.9,70.63,21.1,1007,2.0,45,0
2018-01-03 08:30:00,450,450,450,220,59.22,27.3,68.99,21.1,1007,2.0,46,0
2018-01-03 08:45:00,503,503,495,227,56.18,27.700000000000003,66.1,20.8,1007,2.0,47,0
2018-01-03 09:00:00,548,548,522,235,53.22,28.1,64.58,20.8,1007,2.0,48,0
2018-01-03 09:15:00,594,594,546,245,50.35,28.4,63.4,20.8,1006,2.0,48,0
2018-01-03 09:30:00,638,638,568,254,47.58,28.700000000000003,62.31,20.8,1006,2.0,49,0
2018-01-03 09:45:00,678,678,595,258,44.95,29.0,61.4,20.8,1006,1.9,49,0
2018-01-03 10:00:00,714,714,610,264,42.46,29.3,60.35,20.8,1006,1.9,50,0
2018-01-03 10:15:00,746,746,623,270,40.16,29.6,59.32,20.8,1006,1.9,50,0
2018-01-03 10:30:00,773,773,634,274,38.08,29.8,58.59,20.8,1005,1.8,50,0
2018-01-03 10:45:00,793,793,624,290,36.24,30.0,58.11,20.9,1005,1.8,50,0
2018-01-03 11:00:00,812,812,631,293,34.7,30.3,57.120000000000005,20.9,1005,1.7000000000000002,51,0
2018-01-03 11:15:00,826,826,637,295,33.49,30.4,56.74,20.9,1004,1.6,51,0
2018-01-03 11:30:00,836,836,640,297,32.65,30.6,56.1,20.9,1004,1.6,51,0
2018-01-03 11:45:00,844,844,656,289,32.2,30.8,55.43,20.8,1004,1.5,51,0
2018-01-03 12:00:00,844,844,656,289,32.18,30.9,55.11,20.8,1004,1.4,51,0
2018-01-03 12:15:00,840,840,655,288,32.57,31.0,54.74,20.8,1003,1.3,50,0
2018-01-03 12:30:00,831,831,652,287,33.36,31.1,54.44,20.8,1003,1.3,50,0
2018-01-03 12:45:00,818,818,652,281,34.52,31.200000000000003,53.65,20.700000000000003,1003,1.2000000000000002,50,1
2018-01-03 13:00:00,800,800,645,278,36.02,31.200000000000003,53.65,20.700000000000003,1003,1.1,50,1
2018-01-03 13:15:00,73,777,637,274,37.82,31.200000000000003,53.59,20.700000000000003,1002,1.1,50,2
2018-01-03 13:30:00,749,749,625,269,39.88,31.200000000000003,53.59,20.700000000000003,1002,1.0,50,1
2018-01-03 13:45:00,722,722,635,251,42.16,31.200000000000003,52.870000000000005,20.4,1002,0.9,50,1
2018-01-03 14:00:00,65,686,620,245,44.62,31.200000000000003,52.870000000000005,20.4,1002,0.9,49,2
2018-01-03 14:15:00,61,648,603,238,47.23,31.1,53.17,20.4,1002,0.8,51,2
2018-01-03 14:30:00,605,605,583,231,49.98,31.0,53.47,20.4,1002,0.8,52,0
2018-01-03 14:45:00,557,557,544,228,52.84,30.9,53.86,20.5,1002,0.7000000000000001,53,0
2018-01-03 15:00:00,509,509,518,218,55.79,30.8,54.17,20.5,1002,0.7000000000000001,54,0
2018-01-03 15:15:00,42,458,486,206,58.82,30.6,54.78,20.5,1002,0.7000000000000001,63,2
2018-01-03 15:30:00,405,405,452,192,61.92,30.4,55.41,20.5,1002,0.6000000000000001,71,0
2018-01-03 15:45:00,349,349,401,180,65.08,30.1,57.3,20.700000000000003,1002,0.6000000000000001,80,0
2018-01-03 16:00:00,25,294,357,162,68.28,29.9,58.01,20.700000000000003,1003,0.6000000000000001,88,3
2018-01-03 16:15:00,20,239,307,142,71.52,29.4,59.7,20.700000000000003,1003,0.6000000000000001,96,3
2018-01-03 16:30:00,15,185,252,119,74.79,28.9,61.44,20.700000000000003,1003,0.7000000000000001,104,3
2018-01-03 16:45:00,11,131,187,93,78.09,28.4,67.6,21.8,1003,0.7000000000000001,111,3
2018-01-03 17:00:00,82,82,123,63,81.41,27.9,69.59,21.8,1003,0.7000000000000001,119,1
2018-01-03 17:15:00,38,38,61,33,84.72,27.6,70.88,21.8,1004,0.8,121,0
2018-01-03 17:30:00,9,9,13,8,87.98,27.200000000000003,72.56,21.8,1004,0.9,124,0
