datetime,tcc,lcc,mcc,hcc,temperature_2m,relative_humidity_2m,dew_point_2m,surface_pressure,wind_gusts_10m,u10,v10
2019-01-01 00:00:00,0.38,0.37,0.23,0.0,22.0,84.0,19.2,1008.7,19.4,-5.3999999999999995,-9.353074360871938
2019-01-01 01:00:00,0.37,0.36,0.19,0.0,21.9,83.0,18.8,1008.2,20.2,-2.8987733051482323,-10.818369254437565
2019-01-01 02:00:00,0.28,0.27,0.24,0.0,21.5,82.0,18.3,1007.8,21.6,2.9881381899195417e-15,-12.2
2019-01-01 03:00:00,0.31,0.18,0.26,0.0,21.3,82.0,18.0,1007.7,22.3,0.659433048661099,-12.58273213790763
2019-01-01 04:00:00,0.3,0.14,0.26,0.0,21.2,81.0,17.9,1007.8,22.7,0.659433048661099,-12.58273213790763
2019-01-01 05:00:00,0.21,0.1,0.14,0.0,20.9,83.0,17.9,1008.3,22.3,0.4013442120787595,-11.492994510719601
2019-01-01 06:00:00,0.12,0.06,0.11,0.0,21.1,81.0,17.9,1008.9,21.6,1.7051356689385193,-10.765802912487
2019-01-01 07:00:00,0.08,0.03,0.08,0.0,21.8,81.0,18.4,1009.8,20.9,1.7677094549546117,-11.160878248725057
2019-01-01 08:00:00,0.1,0.04,0.05,0.05,23.1,77.0,18.8,1010.4,29.9,-0.7902729392684519,-15.079305974794064
2019-01-01 09:00:00,0.54,0.03,0.04,0.52,24.5,72.0,19.1,1010.6,35.3,-3.914148345583251,-16.95403912726309
2019-01-01 10:00:00,0.83,0.27,0.02,0.77,25.9,65.0,18.9,1010.1,40.7,-8.36784158246585,-17.94489418332567
2019-01-01 11:00:00,0.94,0.63,0.01,0.83,26.6,61.0,18.5,1009.1,40.7,-8.762016644973254,-17.1964259168355
2019-01-01 12:00:00,1.0,1.0,0.01,0.8,27.4,57.0,18.1,1008.0,39.2,-10.177310843167593,-15.088483820501759
2019-01-01 13:00:00,1.0,1.0,0.01,0.0,27.2,58.0,18.2,1006.8,37.8,-10.168684864659786,-13.995994002686592
2019-01-01 14:00:00,1.0,1.0,0.0,0.0,27.6,56.0,18.0,1005.8,35.3,-9.448495863487157,-12.538577507742497
2019-01-01 15:00:00,0.91,0.89,0.02,0.16,27.6,57.0,18.4,1005.5,32.0,-10.775574088987476,-11.555388485582894
2019-01-01 16:00:00,0.97,0.77,0.12,0.86,27.1,58.0,18.2,1005.7,32.0,-10.10289749894062,-8.181165083647887
2019-01-01 17:00:00,0.94,0.79,0.08,0.76,25.8,65.0,18.6,1005.7,24.5,-10.114574148284927,-6.077449283938639
