datetime,tcc,lcc,mcc,hcc,temperature_2m,relative_humidity_2m,dew_point_2m,surface_pressure,wind_gusts_10m,u10,v10
2018-01-01 00:00:00,0.25,0.23,0.07,0.0,23.2,92.0,21.8,1003.0,5.8,2.164994795668674,-2.490541614735147
2018-01-01 01:00:00,0.15,0.13,0.05,0.0,23.0,92.0,21.7,1002.2,5.8,2.166534083347374,-2.875087836170254
2018-01-01 02:00:00,0.11,0.11,0.05,0.0,23.0,92.0,21.5,1001.6,9.7,1.7613968679372018,-5.421022142882375
2018-01-01 03:00:00,0.18,0.17,0.07,0.0,23.0,90.0,21.2,1001.1,13.0,-0.3977532674463731,-7.589584464134761
2018-01-01 04:00:00,0.25,0.24,0.09,0.0,23.0,87.0,20.8,1001.2,14.8,-1.8221035401853065,-7.892397524760405
2018-01-01 05:00:00,0.52,0.06,0.03,0.49,22.9,87.0,20.5,1001.0,14.4,-1.8221035401853065,-7.892397524760405
2018-01-01 06:00:00,0.73,0.02,0.02,0.72,22.9,86.0,20.4,1001.2,14.8,-0.6972459419812653,-7.969557584733964
2018-01-01 07:00:00,0.12,0.02,0.02,0.1,24.0,79.0,20.2,1002.1,16.6,-1.3891854213354426,-7.878462024097664
2018-01-01 08:00:00,0.06,0.01,0.01,0.04,25.9,68.0,19.6,1003.2,22.7,-4.403707847473604,-8.642763284627168
2018-01-01 09:00:00,0.02,0.02,0.01,0.0,27.7,58.0,18.8,1003.7,24.8,-5.391926446648768,-8.302838622659698
2018-01-01 10:00:00,0.27,0.27,0.01,0.0,29.4,50.0,18.0,1003.2,24.8,-4.683895701129233,-7.212566884330647
2018-01-01 11:00:00,1.0,1.0,0.11,0.0,30.8,45.0,17.5,1002.3,24.1,-2.8948737988292517,-3.5748714227020657
2018-01-01 12:00:00,1.0,0.97,1.0,0.0,31.0,45.0,17.5,1001.2,18.7,-1.7998053071223103,2.144924440733138
2018-01-01 13:00:00,0.89,0.01,0.89,0.0,31.0,45.0,17.7,1000.2,22.7,-5.36825187331917,7.958760696528399
2018-01-01 14:00:00,0.27,0.0,0.2,0.09,30.0,54.0,19.6,999.2,30.2,-10.111626970967631,10.11162697096763
2018-01-01 15:00:00,0.4,0.0,0.3,0.15,30.3,52.0,19.5,998.4,33.1,-9.42234665036343,7.906287599144434
2018-01-01 16:00:00,0.31,0.0,0.22,0.13,29.3,57.0,19.9,998.4,28.4,-8.579697762932554,7.1992212284892405
2018-01-01 17:00:00,0.07,0.0,0.03,0.0,27.6,62.0,19.8,998.6,27.7,-10.73871500692704,6.199999999999998
2018-01-01 18:00:00,0.06,0.0,0.06,0.0,26.0,73.0,20.8,999.1,23.8,-8.65135526344487,2.4807362023529915
2018-01-01 19:00:00,0.05,0.0,0.05,0.0,25.2,80.0,21.5,1000.1,15.8,-3.938161190359571,5.420413862312147
2018-01-01 20:00:00,0.02,0.02,0.02,0.0,24.6,85.0,21.9,1001.4,11.5,-1.4493866525741177,5.409184627218782
2018-01-01 21:00:00,0.06,0.06,0.02,0.0,24.2,88.0,22.1,1002.2,10.8,-0.6794350112397493,6.4643923198937765
2018-01-01 22:00:00,0.12,0.12,0.01,0.0,24.0,89.0,22.1,1002.5,12.2,0.7526049355271052,7.160557646651568
2018-01-01 23:00:00,0.2,0.2,0.02,0.0,23.8,90.0,22.0,1002.2,12.6,0.7212463965468092,6.862201078041086
2018-01-02 00:00:00,0.22,0.22,0.03,0.0,23.5,91.0,22.0,1001.8,11.5,1.0797650608505518,4.676976310969129
2018-01-02 01:00:00,0.27,0.27,0.05,0.0,23.3,92.0,22.0,1001.2,7.6,2.875087836170254,2.166534083347374
2018-01-02 02:00:00,0.29,0.29,0.04,0.0,23.1,94.0,22.1,1000.5,5.4,3.9392310120488325,-0.6945927106677199
2018-01-02 03:00:00,0.29,0.29,0.05,0.0,23.0,94.0,22.0,1000.0,4.7,3.429011037612589e-16,-1.4
2018-01-02 04:00:00,0.24,0.24,0.04,0.0,22.8,95.0,22.0,1000.2,5.0,-1.0549740469210394,-2.485363104321589
2018-01-02 05:00:00,0.16,0.24,0.06,0.12,22.8,96.0,22.0,1000.1,5.8,-0.6883116461770159,-4.3458286986186065
2018-01-02 06:00:00,0.24,0.15,0.13,0.06,23.2,93.0,22.0,1000.7,10.4,-1.061158084920335,-3.96029588778518
2018-01-02 07:00:00,0.57,0.08,0.12,0.49,24.4,87.0,22.1,1001.6,13.0,-2.197614961051637,-4.7128004925905795
2018-01-02 08:00:00,0.54,0.13,0.05,0.47,26.2,75.0,21.5,1002.8,16.9,-4.012982057577929,-3.6133052743378347
2018-01-02 09:00:00,0.56,0.15,0.03,0.47,27.7,64.0,20.3,1003.2,16.9,-4.3458286986186065,-0.6883116461770161
