datetime,tcc,lcc,mcc,hcc,temperature_2m,relative_humidity_2m,dew_point_2m,surface_pressure,wind_gusts_10m,u10,v10
2017-01-01 00:00:00,0.18,0.01,0.03,0.1,22.7,79.0,18.9,1005.7,13.3,-1.0324674692655236,-6.518743047927909
2017-01-01 01:00:00,0.09,0.01,0.18,0.12,22.3,80.0,18.7,1005.0,12.2,-0.3558845024520181,-6.790680836331102
2017-01-01 02:00:00,0.36,0.14,0.35,0.01,21.9,81.0,18.5,1004.5,11.9,0.3558845024520217,-6.790680836331102
2017-01-01 03:00:00,0.18,0.09,0.31,0.0,21.5,82.0,18.3,1004.2,12.2,2.8637765329939335,-5.385980316439454
2017-01-01 04:00:00,0.16,0.18,0.37,0.02,21.4,81.0,18.0,1004.0,12.6,2.4967470462773806,-6.859756131737131
2017-01-01 05:00:00,0.2,0.09,0.11,0.09,21.8,84.0,18.9,1004.2,19.1,2.645237086158283e-15,-10.8
2017-01-01 06:00:00,0.27,0.16,0.23,0.03,22.8,81.0,19.3,1004.9,21.2,-2.101142949769857,-11.916173811447717
2017-01-01 07:00:00,0.67,0.15,0.01,0.59,24.0,75.0,19.4,1005.9,25.2,-1.8231676225768572,-12.972511700514572
2017-01-01 08:00:00,0.72,0.05,0.0,0.72,25.9,68.0,19.6,1007.1,31.3,-4.024305394928188,-14.034420760699456
2017-01-01 09:00:00,0.75,0.02,0.01,0.74,28.1,60.0,19.5,1007.4,32.8,-5.66560136309447,-13.347320375060386
2017-01-01 10:00:00,0.72,0.01,0.0,0.72,30.4,50.0,18.6,1007.1,33.8,-7.630837404958151,-12.211892584652533
2017-01-01 11:00:00,0.4,0.26,0.15,0.15,32.1,42.0,17.5,1006.2,34.6,-9.381644114564255,-10.792346997185641
2017-01-01 12:00:00,0.51,0.4,0.2,0.09,33.3,37.0,16.8,1004.6,34.6,-9.65386886137305,-9.00237835282498
2017-01-01 13:00:00,0.83,0.05,0.72,0.3,33.5,36.0,16.3,1003.2,32.4,-10.81280698461469,-7.5712089598338075
2017-01-01 14:00:00,0.81,0.0,0.81,0.01,34.0,34.0,15.8,1001.7,31.7,-11.107670280670325,-6.157082177128481
2017-01-01 15:00:00,1.0,0.01,1.0,0.0,32.8,39.0,17.0,1001.2,34.9,-17.000294542687605,-4.555215193804365
2017-01-01 16:00:00,0.47,0.0,0.27,0.24,31.0,46.0,18.0,1001.6,38.9,-18.299202874776228,-1.9233237241248236
2017-01-01 17:00:00,0.98,0.0,0.01,0.0,30.0,50.0,18.4,1001.8,36.7,-17.659382218223136,-4.402978499913951
2017-01-01 18:00:00,0.97,0.0,0.01,0.97,28.2,60.0,19.9,1002.4,34.2,-17.246350146698664,-3.9816336618864088
2017-01-01 19:00:00,1.0,0.0,0.01,1.0,26.6,71.0,20.8,1003.6,33.8,-17.290072290574322,-4.632860907335121
2017-01-01 20:00:00,0.99,0.0,0.0,0.99,25.8,76.0,21.4,1004.7,32.8,-17.30911608293094,-5.291927855481536
2017-01-01 21:00:00,0.98,0.0,0.0,0.98,25.4,80.0,21.8,1005.8,32.8,-15.129051194653126,-5.506524307543269
2017-01-01 22:00:00,1.0,0.0,0.0,1.0,25.0,83.0,22.0,1006.1,28.8,-12.652292643474823,-6.446665096301565
2017-01-01 23:00:00,1.0,0.06,0.0,0.99,24.8,84.0,21.9,1005.8,25.2,-8.272407703894487,-7.988571260278468
2017-01-02 00:00:00,1.0,0.05,0.0,1.0,24.5,84.0,21.6,1005.4,20.5,-2.12231616984067,-7.92059177557036
2017-01-02 01:00:00,0.99,0.24,0.0,0.98,24.2,84.0,21.4,1004.9,14.8,-0.6972459419812653,-7.969557584733964
2017-01-02 02:00:00,1.0,0.66,0.02,0.99,24.2,83.0,21.1,1004.3,15.5,-0.7582549619046259,-8.666893873398186
2017-01-02 03:00:00,1.0,0.92,0.01,0.98,24.5,81.0,21.0,1004.0,17.3,-0.3280552690035091,-9.394273773979501
2017-01-02 04:00:00,1.0,0.96,0.0,0.98,24.5,81.0,20.9,1004.1,18.4,-0.6766377953180154,-9.676371287520293
2017-01-02 05:00:00,0.99,0.97,0.0,0.95,24.4,82.0,21.2,1004.7,19.8,0.7526049355271046,-7.160557646651568
2017-01-02 06:00:00,0.95,0.37,0.0,0.93,24.8,80.0,21.1,1005.3,18.4,-0.3385251180142594,-9.694091022085228
2017-01-02 07:00:00,0.97,0.21,0.02,0.97,25.4,76.0,20.9,1006.0,26.3,-2.827598995121527,-13.302807369979757
2017-01-02 08:00:00,0.98,0.11,0.02,0.98,26.7,69.0,20.6,1007.2,30.2,-3.914050452601388,-13.649916082324127
2017-01-02 09:00:00,0.98,0.09,0.09,0.98,28.4,60.0,19.9,1007.2,31.3,-4.063966695646041,-13.292636107886192
2017-01-02 10:00:00,0.9,0.1,0.1,0.89,30.0,52.0,19.0,1007.1,33.5,-3.2392951825516563,-14.030928932907388
2017-01-02 11:00:00,0.78,0.11,0.09,0.74,31.6,44.0,17.9,1006.4,34.9,-3.139466531348166,-14.770028771080465
2017-01-02 12:00:00,0.27,0.14,0.13,0.14,33.0,39.0,17.1,1005.4,37.1,-4.0375771035993235,-15.068442890109464
2017-01-02 13:00:00,0.36,0.09,0.06,0.31,33.7,35.0,16.0,1003.8,37.1,-3.859306502340125,-12.623222778712067
2017-01-02 14:00:00,0.31,0.01,0.14,0.21,34.3,32.0,15.3,1002.4,32.0,-5.357087896926653,-10.513876985422742
2017-01-02 15:00:00,0.14,0.0,0.08,0.08,33.9,32.0,15.0,1001.6,29.9,-6.5356684201803255,-10.064046815345089
2017-01-02 16:00:00,0.17,0.0,0.12,0.08,33.5,31.0,14.3,1001.7,28.8,-8.227681403987702,-9.80536887192292
2017-01-02 17:00:00,0.03,0.0,0.03,0.61,32.5,34.0,14.4,1002.5,27.7,-6.782966582185023,-10.855015630802253
2017-01-02 18:00:00,0.27,0.0,0.03,0.24,28.8,57.0,19.3,1003.2,34.6,-19.032981579578713,-5.4576196451765835
2017-01-02 19:00:00,0.02,0.0,0.01,0.01,27.0,68.0,20.6,1004.5,37.1,-17.63609817261276,-4.071614083623955
2017-01-02 20:00:00,0.02,0.0,0.02,0.0,26.0,75.0,21.2,1005.8,38.2,-17.196374960382123,-6.25896862285974
2017-01-02 21:00:00,0.01,0.0,0.01,0.0,25.6,78.0,21.5,1006.4,33.1,-15.129051194653126,-5.506524307543269
2017-01-02 22:00:00,0.03,0.0,0.03,0.0,25.4,77.0,21.1,1006.8,29.5,-13.322724469438754,-6.212488447588282
2017-01-02 23:00:00,0.01,0.0,0.01,0.0,24.9,80.0,21.1,1006.7,26.3,-7.481133923521972,-7.224447052773572
2017-01-03 00:00:00,0.04,0.04,0.0,0.0,24.5,81.0,21.1,1006.2,18.7,-2.9055391983331,-5.702441754805555
2017-01-03 01:00:00,0.19,0.19,0.0,0.0,24.1,83.0,21.0,1005.6,11.5,1.4326213531414123,-4.685893304218873
2017-01-03 02:00:00,0.45,0.19,0.0,0.34,23.9,83.0,20.9,1004.8,13.3,2.474317973874391,-7.185941174554808
2017-01-03 03:00:00,0.8,0.19,0.0,0.77,23.8,82.0,20.5,1004.5,17.6,2.159530121701107,-9.353952621938257
2017-01-03 04:00:00,0.17,0.11,0.0,0.08,23.5,82.0,20.3,1004.6,17.3,2.1775351109542918,-7.59396739791272
2017-01-03 05:00:00,0.11,0.15,0.0,0.8,23.1,85.0,20.5,1005.2,13.7,1.141971594793687,-7.210124886344505
2017-01-03 06:00:00,0.84,0.55,0.0,0.54,23.6,84.0,20.7,1005.8,16.9,2.375814790345865e-15,-9.7
2017-01-03 07:00:00,0.85,0.43,0.0,0.74,24.8,79.0,20.8,1006.4,25.9,-3.6493485359455424,-13.619554150675864
2017-01-03 08:00:00,0.87,0.44,0.0,0.76,26.4,69.0,20.2,1007.3,34.2,-6.447063620073017,-15.188330081965265
2017-01-03 09:00:00,0.93,0.22,0.0,0.89,28.2,59.0,19.5,1007.5,34.9,-5.096100135552464,-14.001420049710037
2017-01-03 10:00:00,0.91,0.18,0.0,0.88,29.7,51.0,18.5,1007.0,33.1,-3.8627124296868423,-11.888206453689419
2017-01-03 11:00:00,0.85,0.11,0.01,0.84,31.5,44.0,17.9,1006.4,30.6,-4.233054505599806,-10.4771775566047
2017-01-03 12:00:00,0.94,0.28,0.05,0.89,33.0,38.0,16.6,1005.2,30.6,-4.636797731064123,-10.41441821712565
2017-01-03 13:00:00,0.64,0.16,0.05,0.55,33.9,33.0,15.3,1003.4,30.6,-5.1300926470568795,-10.068373723328557
2017-01-03 14:00:00,0.26,0.0,0.14,0.16,34.2,30.0,14.1,1002.0,29.9,-6.054188098612474,-8.332875042061959
2017-01-03 15:00:00,0.15,0.0,0.15,0.0,34.3,28.0,13.1,1001.3,27.4,-5.717242719944458,-7.587037345449282
2017-01-03 16:00:00,0.01,0.0,0.01,0.0,34.3,27.0,12.7,1001.0,25.2,-6.4996022500421216,-8.625263508510763
2017-01-03 17:00:00,0.0,0.0,0.0,0.0,33.3,29.0,12.9,1001.4,24.5,-5.032023407672544,-3.2678342100901627
2017-01-03 18:00:00,0.0,0.0,0.0,0.0,30.0,42.0,15.5,1002.2,16.9,-9.699739598893988,6.542556970607736
