datetime,tcc,lcc,mcc,hcc,temperature_2m,relative_humidity_2m,dew_point_2m,surface_pressure,wind_gusts_10m,u10,v10
2019-01-01 00:00:00,0.26,0.09,0.25,0.0,22.3,78.0,18.3,1009.2,22.7,-6.094071538681856,-9.7525531057989
2019-01-01 01:00:00,0.32,0.16,0.32,0.0,22.0,79.0,18.1,1008.8,20.5,-3.5227937358744006,-10.84204428576475
2019-01-01 02:00:00,0.18,0.02,0.18,0.0,21.7,79.0,17.9,1008.5,22.0,-2.101142949769857,-11.916173811447717
2019-01-01 03:00:00,0.13,0.04,0.12,0.0,21.3,80.0,17.8,1008.3,22.0,-1.0720156357961954,-12.253194786528471
2019-01-01 04:00:00,0.1,0.04,0.09,0.0,20.9,82.0,17.8,1008.3,22.0,2.9146593819707008e-15,-11.9
2019-01-01 05:00:00,0.01,0.01,0.03,0.0,20.7,84.0,17.9,1008.7,21.2,2.743208830090071e-15,-11.2
2019-01-01 06:00:00,0.01,0.01,0.01,0.0,21.0,82.0,17.9,1009.3,21.2,-1.037153338697132,-11.854716907291772
2019-01-01 07:00:00,0.02,0.01,0.02,0.0,22.0,80.0,18.4,1010.3,23.0,-0.4397336584515122,-12.592324420440606
2019-01-01 08:00:00,0.13,0.01,0.02,0.11,23.6,74.0,18.6,1011.0,31.0,-1.3509140125887016,-15.441017820422056
2019-01-01 09:00:00,0.52,0.01,0.01,0.51,25.1,68.0,18.9,1011.3,34.9,-4.040095656514451,-16.20393862880914
2019-01-01 10:00:00,0.84,0.27,0.0,0.78,26.5,61.0,18.5,1010.7,40.7,-8.989011894843028,-17.641929178929686
2019-01-01 11:00:00,0.95,0.58,0.0,0.88,27.5,56.0,18.0,1009.7,41.0,-9.734219615800022,-16.20046198326992
2019-01-01 12:00:00,1.0,0.96,0.0,0.9,27.6,55.0,17.6,1008.7,39.6,-9.729956520390996,-14.425253762457725
2019-01-01 13:00:00,1.0,1.0,0.0,0.04,27.9,54.0,17.5,1007.4,35.6,-10.76137868695222,-13.289195940914203
2019-01-01 14:00:00,1.0,1.0,0.0,0.0,28.2,52.0,17.4,1006.4,35.3,-10.365732658050016,-11.924411367519799
2019-01-01 15:00:00,1.0,1.0,0.0,0.0,28.0,53.0,17.5,1006.0,32.8,-10.775574088987476,-11.555388485582894
2019-01-01 16:00:00,0.97,0.97,0.0,0.0,27.5,55.0,17.6,1006.3,31.0,-11.468128620045885,-8.030070108914645
2019-01-01 17:00:00,0.88,0.38,0.0,0.76,26.6,60.0,18.2,1006.3,26.6,-9.360633898433235,-3.223124729125852
2019-01-01 18:00:00,0.84,0.3,0.02,0.77,25.3,65.0,18.2,1007.0,19.1,-10.818369254437565,-2.8987733051482323
2019-01-01 19:00:00,0.78,0.01,0.01,0.78,24.1,77.0,19.9,1008.1,22.7,-12.938717261796304,-2.049291492027025
2019-01-01 20:00:00,0.23,0.06,0.03,0.19,23.5,81.0,20.0,1008.9,23.8,-12.241509132410853,-5.450271017215723
2019-01-01 21:00:00,0.09,0.09,0.03,0.0,23.0,81.0,19.5,1009.5,23.8,-11.533454107727392,-7.206901993571586
2019-01-01 22:00:00,0.06,0.06,0.03,0.0,22.5,79.0,18.8,1010.1,24.5,-10.480543022969403,-8.188297621831255
2019-01-01 23:00:00,0.07,0.06,0.03,0.0,22.0,77.0,17.9,1009.9,23.8,-9.65386886137305,-9.00237835282498
2019-01-02 00:00:00,0.04,0.04,0.02,0.0,21.5,77.0,17.2,1009.5,23.8,-8.725585085573748,-10.037637416962868
2019-01-02 01:00:00,0.18,0.02,0.0,0.17,20.9,78.0,17.0,1008.8,23.8,-6.199999999999999,-10.73871500692704
2019-01-02 02:00:00,0.35,0.0,0.0,0.34,20.2,81.0,16.9,1008.2,22.3,-3.303800263366926,-10.806243742382302
2019-01-02 03:00:00,0.56,0.0,0.0,0.56,19.5,85.0,16.9,1007.9,19.8,-0.3908743630680108,-11.193177262613872
2019-01-02 04:00:00,0.57,0.0,0.0,0.57,18.9,87.0,16.7,1008.4,20.2,2.8166876380389124e-15,-11.5
2019-01-02 05:00:00,0.69,0.0,0.0,0.0,19.0,86.0,16.5,1008.7,21.6,-2.4423551408197737,-12.5648279481301
2019-01-02 06:00:00,0.0,0.0,0.0,0.0,19.2,84.0,16.5,1009.5,24.1,-2.111865278043117,-13.33379259803436
2019-01-02 07:00:00,0.02,0.02,0.0,0.0,20.2,81.0,16.8,1010.4,24.8,-1.442492793093618,-13.724402156082173
2019-01-02 08:00:00,0.12,0.12,0.0,0.0,22.3,72.0,17.0,1011.3,28.8,-2.158795617555186,-13.630099100212902
2019-01-02 09:00:00,0.26,0.26,0.0,0.0,24.1,64.0,17.0,1011.5,31.3,-3.5804440548750827,-14.360376748884748
2019-01-02 10:00:00,0.36,0.36,0.0,0.0,25.5,55.0,15.9,1011.1,36.7,-9.064670118416954,-15.086144492357178
2019-01-02 11:00:00,0.42,0.42,0.0,0.0,26.1,52.0,15.6,1010.4,39.2,-10.93280569264,-15.047716095374025
2019-01-02 12:00:00,0.41,0.41,0.0,0.0,26.6,50.0,15.4,1009.0,39.2,-10.381733497953935,-14.826652001630753
2019-01-02 13:00:00,0.32,0.32,0.0,0.0,27.0,50.0,15.7,1007.6,38.2,-10.009552972126368,-14.839772548735246
2019-01-02 14:00:00,0.65,0.65,0.0,0.0,27.3,49.0,15.8,1006.7,37.8,-9.808157061602888,-14.00749995734176
2019-01-02 15:00:00,0.68,0.68,0.0,0.0,27.4,49.0,15.6,1006.6,36.0,-7.895797037074753,-12.635916632730748
2019-01-02 16:00:00,0.36,0.36,0.0,0.0,27.3,50.0,15.9,1006.6,30.6,-9.367828489024015,-10.40402755668352
2019-01-02 17:00:00,0.27,0.17,0.0,0.0,26.4,57.0,17.0,1007.2,27.0,-6.410784584587486,-6.874724795220202
2019-01-02 18:00:00,0.21,0.21,0.0,0.0,23.8,70.0,18.0,1008.0,16.9,-2.5085756468171017,-6.535062985480412
2019-01-02 19:00:00,0.39,0.39,0.0,0.0,22.5,76.0,18.0,1008.9,8.3,-4.333068166694748,-5.750175672340508
2019-01-02 20:00:00,0.64,0.64,0.0,0.0,22.6,76.0,18.1,1009.6,8.6,-3.634753872559855,-5.388744221607771
2019-01-02 21:00:00,0.59,0.58,0.01,0.0,23.2,72.0,18.0,1010.1,8.3,-1.079765060850552,-4.676976310969129
2019-01-02 22:00:00,0.45,0.44,0.06,0.0,23.0,73.0,17.8,1010.2,8.3,-3.2498011250210608,-4.312631754255381
2019-01-02 23:00:00,0.82,0.82,0.17,0.0,23.1,71.0,17.5,1010.2,11.5,-4.658019105832602,-5.358438019581681
2019-01-03 00:00:00,0.85,0.8,0.54,0.24,23.9,69.0,17.9,1009.6,15.5,-5.36825187331917,-7.9587606965284
2019-01-03 01:00:00,0.29,0.19,0.22,0.04,23.9,72.0,18.6,1009.0,20.2,-6.800509761618146,-9.02458126353441
2019-01-03 02:00:00,0.26,0.26,0.07,0.0,22.9,77.0,18.8,1008.8,20.5,-5.769234480931411,-10.40797451495881
2019-01-03 03:00:00,0.15,0.14,0.05,0.0,22.3,80.0,18.6,1008.8,21.6,-4.962187045524762,-11.14525458323973
2019-01-03 04:00:00,0.03,0.03,0.02,0.0,21.6,82.0,18.5,1009.0,21.6,-4.4079257794071935,-11.483039245915583
2019-01-03 05:00:00,0.0,0.01,0.0,0.0,20.5,85.0,17.9,1009.0,22.0,-2.232465245905574,-11.485038046337667
2019-01-03 06:00:00,0.01,0.01,0.0,0.0,20.5,86.0,18.1,1009.9,21.6,-2.1532374030699364,-12.21161613735138
2019-01-03 07:00:00,0.02,0.0,0.0,0.01,21.4,84.0,18.6,1010.7,25.2,-2.2213694035712783,-14.025174436450955
2019-01-03 08:00:00,0.19,0.0,0.0,0.19,23.5,76.0,19.0,1011.6,30.2,-2.862134930648172,-14.72440775171496
2019-01-03 09:00:00,0.4,0.01,0.0,0.4,25.6,68.0,19.3,1011.9,33.8,-3.9433268982745844,-15.815820338298742
2019-01-03 10:00:00,0.4,0.13,0.0,0.31,27.2,60.0,18.7,1011.5,39.2,-8.416726018350287,-17.256845688944008
2019-01-03 11:00:00,0.76,0.3,0.0,0.66,28.1,55.0,18.2,1010.6,39.6,-10.177310843167593,-15.088483820501759
2019-01-03 12:00:00,0.94,0.32,0.0,0.91,28.8,51.0,17.6,1009.4,38.2,-9.003005745879026,-13.347504918136172
2019-01-03 13:00:00,0.96,0.21,0.0,0.95,29.0,49.0,17.1,1008.1,35.3,-8.224049428726909,-12.663925575975902
2019-01-03 14:00:00,0.95,0.18,0.0,0.94,29.4,47.0,17.0,1007.0,33.1,-9.313941787537594,-11.50176022956317
2019-01-03 15:00:00,0.95,0.12,0.0,0.95,29.1,47.0,16.6,1006.8,32.4,-10.419875556884959,-10.790097005079767
2019-01-03 16:00:00,0.46,0.06,0.0,0.42,28.5,49.0,16.8,1006.8,31.0,-9.367828489024015,-10.40402755668352
2019-01-03 17:00:00,0.11,0.01,0.0,0.0,27.0,56.0,17.4,1006.7,27.7,-7.200817765318393,-6.04220353105347
2019-01-03 18:00:00,0.0,0.0,0.0,0.0,24.8,63.0,17.4,1007.3,16.6,-5.379684037722159,-6.18861855782673
2019-01-03 19:00:00,0.06,0.06,0.0,0.0,23.8,67.0,17.4,1008.2,14.4,-6.817795543758905,-5.7208097262102005
2019-01-03 20:00:00,0.05,0.05,0.0,0.0,23.1,73.0,18.1,1009.2,19.8,-9.00025665737218,-5.407899786555569
2019-01-03 21:00:00,0.21,0.21,0.0,0.0,22.7,75.0,18.1,1009.9,20.9,-9.42234665036343,-7.906287599144434
2019-01-03 22:00:00,0.04,0.04,0.0,0.0,23.0,74.0,18.2,1009.8,25.9,-10.775599969422217,-9.702393792203445
2019-01-03 23:00:00,0.01,0.01,0.0,0.0,22.1,79.0,18.2,1010.0,25.9,-9.333809511662427,-9.333809511662427
2019-01-04 00:00:00,0.0,0.0,0.0,0.0,21.0,83.0,18.0,1009.6,23.0,-6.524416300446451,-8.980088637561916
2019-01-04 01:00:00,0.0,0.0,0.0,0.0,20.2,87.0,18.0,1008.9,19.4,-2.5634274090980926,-8.939733772226367
2019-01-04 02:00:00,0.0,0.0,0.0,0.0,20.0,89.0,18.0,1008.4,18.0,-1.4613175600806871,-10.397814721786489
2019-01-04 03:00:00,0.0,0.0,0.0,0.0,19.7,90.0,18.0,1008.4,19.8,-1.3771235804781665,-11.215771513546938
2019-01-04 04:00:00,0.0,0.0,0.0,0.0,19.5,90.0,17.8,1008.5,20.5,-0.802199448057441,-11.471986577987979
2019-01-04 05:00:00,0.0,0.0,0.0,0.0,19.5,92.0,18.2,1007.9,20.9,-2.4533579516495605,-11.542141688658909
2019-01-04 06:00:00,0.0,0.0,0.0,0.0,19.6,92.0,18.2,1008.7,21.2,-2.175222547292611,-11.19054989130337
2019-01-04 07:00:00,0.01,0.01,0.0,0.0,20.9,86.0,18.5,1009.8,23.0,-1.767498382192831,-12.576404473017943
2019-01-04 08:00:00,0.02,0.02,0.0,0.0,23.1,76.0,18.8,1010.8,28.4,-3.6493485359455424,-13.619554150675864
2019-01-04 09:00:00,0.12,0.12,0.0,0.0,25.2,66.0,18.5,1011.0,32.8,-6.0954056044326705,-14.35987571385807
2019-01-04 10:00:00,0.85,0.85,0.0,0.0,26.6,55.0,16.7,1010.5,40.0,-11.299455796115607,-16.137295272493137
2019-01-04 11:00:00,0.89,0.89,0.0,0.0,27.4,51.0,16.4,1009.8,40.7,-11.138970921582121,-13.755483517788385
2019-01-04 12:00:00,1.0,1.0,0.0,0.0,28.0,51.0,17.0,1008.6,40.3,-12.128531063915467,-15.523811846052421
2019-01-04 13:00:00,0.73,0.73,0.0,0.0,27.9,52.0,17.0,1007.6,41.4,-13.650264369720707,-15.160154439738841
2019-01-04 14:00:00,0.84,0.84,0.0,0.0,28.5,48.0,16.5,1006.7,40.3,-12.858756968213944,-14.792307772366332
2019-01-04 15:00:00,0.88,0.88,0.0,0.0,28.4,47.0,15.8,1006.4,39.6,-12.66038048596026,-12.225987320078353
2019-01-04 16:00:00,0.84,0.84,0.06,0.0,28.0,50.0,16.6,1006.3,36.0,-13.293607486307092,-13.293607486307096
2019-01-04 17:00:00,0.1,0.49,0.01,0.0,27.5,54.0,17.4,1006.2,35.3,-9.40456403667957,-12.94427190999916
2019-01-04 18:00:00,0.26,0.26,0.01,0.0,26.0,59.0,17.5,1006.6,29.2,-7.121464023352646,-6.877117867544073
2019-01-04 19:00:00,0.27,0.27,0.0,0.0,25.1,64.0,17.9,1007.7,22.3,-11.226682204773436,-5.720280296718291
2019-01-04 20:00:00,0.15,0.15,0.0,0.0,24.5,67.0,18.0,1008.7,22.3,-10.800307988846615,-6.489479743866682
2019-01-04 21:00:00,0.06,0.06,0.01,0.0,23.8,71.0,18.1,1009.4,22.3,-9.42234665036343,-7.906287599144434
2019-01-04 22:00:00,0.04,0.04,0.01,0.0,23.0,73.0,17.9,1009.7,22.0,-6.772276228582241,-8.668118289673941
2019-01-04 23:00:00,0.02,0.02,0.0,0.0,21.9,77.0,17.7,1009.6,19.1,-3.5386087947594613,-7.947845481490627
2019-01-05 00:00:00,0.04,0.04,0.0,0.0,21.3,80.0,17.8,1009.0,16.6,-2.24951054343865,-9.743700647852352
2019-01-05 01:00:00,0.12,0.12,0.0,0.0,21.0,82.0,17.8,1008.3,19.1,-1.1393602496174229,-10.84028865951418
2019-01-05 02:00:00,0.18,0.18,0.0,0.0,20.8,82.0,17.6,1007.6,19.8,2.743208830090071e-15,-11.2
2019-01-05 03:00:00,0.09,0.09,0.0,0.0,20.6,82.0,17.5,1007.3,21.2,-0.41530401075976153,-11.89275084152724
2019-01-05 04:00:00,0.09,0.09,0.0,0.0,20.2,84.0,17.4,1007.2,22.0,-0.4397336584515122,-12.592324420440606
2019-01-05 05:00:00,0.08,0.14,0.01,0.61,20.7,81.0,17.4,1007.0,23.0,-0.4536934571325126,-12.992080751248245
2019-01-05 06:00:00,0.28,0.22,0.0,0.08,21.0,79.0,17.2,1007.7,24.1,1.442492793093617,-13.724402156082173
2019-01-05 07:00:00,0.25,0.16,0.0,0.11,22.1,75.0,17.5,1008.6,24.1,0.6803674311582768,-12.98218395180946
2019-01-05 08:00:00,0.54,0.11,0.0,0.49,24.1,68.0,17.9,1009.3,30.2,-0.2705122997778944,-15.497639274924065
2019-01-05 09:00:00,0.42,0.06,0.0,0.39,25.9,63.0,18.3,1009.3,33.8,-2.7957356604375785,-15.855404823496551
2019-01-05 10:00:00,0.34,0.34,0.0,0.01,27.2,58.0,18.2,1008.9,35.3,-8.299999999999999,-14.376021702821683
2019-01-05 11:00:00,0.72,0.55,0.0,0.4,28.2,53.0,17.7,1007.8,36.0,-10.890579881242422,-12.528179031698016
2019-01-05 12:00:00,0.92,0.85,0.0,0.51,29.0,50.0,17.5,1006.8,35.6,-10.767204742114458,-11.149766905249093
2019-01-05 13:00:00,1.0,1.0,0.0,0.95,28.9,50.0,17.3,1005.6,33.8,-10.458357933154138,-9.752576548893728
2019-01-05 14:00:00,1.0,0.88,0.01,0.97,29.0,49.0,17.2,1004.7,31.0,-10.792346997185641,-9.381644114564255
2019-01-05 15:00:00,0.58,0.5,0.0,0.16,29.4,46.0,16.6,1004.1,30.2,-10.436319227436822,-7.582429754572904
2019-01-05 16:00:00,0.34,0.15,0.0,0.23,29.1,47.0,16.6,1004.2,27.0,-11.864081411149003,-5.786499137615822
2019-01-05 17:00:00,0.09,0.25,0.04,0.0,27.6,57.0,18.2,1004.6,25.6,-9.683581851011569,-4.311408416603482
2019-01-05 18:00:00,0.2,0.2,0.0,0.0,26.0,65.0,18.9,1005.0,19.8,-10.093247807352348,-2.8941922360784913
2019-01-05 19:00:00,0.22,0.22,0.02,0.0,24.7,76.0,20.2,1005.9,18.4,-10.100734301164017,-1.4195656297926678
