datetime,w_ghr,nsrdb_clearsky_ghi,nsrdb_clearsky_dni,nsrdb_clearsky_dhi,nsrdb_zenith_angle,nsrdb_temperature,nsrdb_relative_humidity,nsrdb_dew_point,nsrdb_surface_pressure,nsrdb_wind_speed,nsrdb_wind_direction,nsrdb_cloud_type
2019-01-01 21:30:00,0,0,0,0,143.6,21.5,84.65,18.8,1009,2.4000000000000004,52,0
2019-01-01 21:45:00,0,0,0,0,146.89,21.3,85.79,18.8,1009,2.3000000000000003,50,0
2019-01-01 22:00:00,0,0,0,0,150.12,21.1,86.85000000000001,18.8,1009,2.2,49,0
2019-01-01 22:15:00,0,0,0,0,153.25,21.0,87.38,18.8,1009,2.2,47,0
2019-01-01 22:30:00,0,0,0,0,156.26,20.8,88.46000000000001,18.8,1009,2.1,45,0
2019-01-01 22:45:00,0,0,0,0,159.1,20.6,89.42,18.8,1009,2.0,43,0
2019-01-01 23:00:00,0,0,0,0,161.66,20.4,90.52,18.8,1009,2.0,41,0
2019-01-01 23:15:00,0,0,0,0,163.84,20.3,91.08,18.8,1009,1.9,38,0
2019-01-01 23:30:00,0,0,0,0,165.44,20.1,92.12,18.8,1008,1.9,36,0
2019-01-01 23:45:00,0,0,0,0,166.28,19.9,92.76,18.7,1008,1.9,34,0
2019-01-02 00:00:00,0,0,0,0,166.19,19.8,93.34,18.7,1008,1.8,31,0
2019-01-02 00:15:00,0,0,0,0,165.21,19.6,94.5,18.7,1008,1.8,29,0
2019-01-02 00:30:00,0,0,0,0,163.49,19.5,95.08,18.7,1008,1.8,26,0
2019-01-02 00:45:00,0,0,0,0,161.24,19.3,95.6,18.6,1008,1.8,24,0
2019-01-02 01:00:00,0,0,0,0,158.62,19.200000000000003,96.2,18.6,1008,1.8,21,0
2019-01-02 01:15:00,0,0,0,0,155.75,19.1,96.7,18.6,1007,1.9,19,0
2019-01-02 01:30:00,0,0,0,0,152.71,18.9,97.91,18.6,1007,1.9,17,0
2019-01-02 01:45:00,0,0,0,0,149.55,18.8,97.48,18.4,1007,1.9,14,0
2019-01-02 02:00:00,0,0,0,0,146.32,18.7,98.09,18.4,1007,1.9,12,0
2019-01-02 02:15:00,0,0,0,0,143.02,18.6,98.71,18.4,1007,2.0,10,0
2019-01-02 02:30:00,0,0,0,0,139.67000000000002,18.5,99.32,18.4,1007,2.0,8,0
2019-01-02 02:45:00,0,0,0,0,136.3,18.4,98.36,18.1,1007,2.0,7,0
2019-01-02 03:00:00,0,0,0,0,132.9,18.3,98.98,18.1,1007,2.1,5,0
2019-01-02 03:15:00,0,0,0,0,129.48,18.2,99.7,18.2,1008,2.1,4,0
2019-01-02 03:30:00,0,0,0,0,126.05,18.1,100.0,18.1,1008,2.1,3,0
2019-01-02 03:45:00,0,0,0,0,122.61,18.1,98.41,17.8,1008,2.1,2,0
2019-01-02 04:00:00,0,0,0,0,119.16,18.0,99.03,17.8,1008,2.2,1,0
2019-01-02 04:15:00,0,0,0,0,115.71,18.0,99.03,17.8,1008,2.2,1,0
2019-01-02 04:30:00,0,0,0,0,112.26,18.0,99.03,17.8,1008,2.2,1,0
2019-01-02 04:45:00,0,0,0,0,108.81,18.0,99.03,17.8,1008,2.2,1,0
2019-01-02 05:00:00,0,0,0,0,105.36,17.7,99.01,17.5,1009,2.2,359,0
2019-01-02 05:15:00,0,0,0,0,101.92,17.8,98.39,17.5,1009,2.3000000000000003,359,0
2019-01-02 05:30:00,0,0,0,0,98.48,18.0,97.26,17.6,1010,2.5,358,0
2019-01-02 05:45:00,0,0,0,0,95.06,18.2,94.65,17.3,1010,2.6,358,0
2019-01-02 06:00:00,0,0,0,0,91.65,18.4,93.47,17.3,1010,2.8000000000000003,357,0
2019-01-02 06:15:00,14,14,37,13,87.96000000000001,19.0,90.04,17.3,1010,3.0,271,0
2019-01-02 06:30:00,50,50,137,37,84.72,19.700000000000003,86.3,17.3,1011,3.3000000000000003,184,0
2019-01-02 06:45:00,98,98,253,60,81.41,20.4,81.05,17.0,1011,3.6,97,0
2019-01-02 07:00:00,151,151,347,80,78.09,21.1,77.65,17.0,1011,3.8,11,0
2019-01-02 07:15:00,208,208,426,96,74.8,21.8,74.4,17.0,1011,4.0,15,0
2019-01-02 07:30:00,267,267,492,111,71.53,22.5,71.31,17.0,1011,4.3,20,0
2019-01-02 07:45:00,327,327,557,121,68.29,23.200000000000003,65.05,16.3,1011,4.5,24,0
2019-01-02 08:00:00,384,384,604,129,65.1,24.0,62.06,16.3,1012,4.7,29,0
2019-01-02 08:15:00,441,441,644,138,61.95,24.5,60.17,16.3,1011,4.800000000000001,31,0
2019-01-02 08:30:00,497,497,677,146,58.86,25.0,58.41,16.3,1011,4.800000000000001,32,0
2019-01-02 08:45:00,552,552,717,149,55.83,25.5,54.55,15.7,1011,4.9,34,0
2019-01-02 09:00:00,601,601,739,155,52.88,26.0,52.96,15.7,1011,4.9,35,0
2019-01-02 09:15:00,648,648,760,160,50.03,26.4,51.73,15.7,1011,4.9,36,0
2019-01-02 09:30:00,693,693,778,165,47.29,26.9,50.24,15.7,1011,4.9,37,0
2019-01-02 09:45:00,736,736,806,163,44.68,27.3,48.07,15.4,1010,5.0,38,0
2019-01-02 10:00:00,773,773,819,166,42.23,27.8,46.69,15.4,1010,5.0,39,0
2019-01-02 10:15:00,805,805,830,169,39.96,28.1,45.88,15.4,1010,5.0,39,0
2019-01-02 10:30:00,833,833,839,171,37.91,28.4,45.05,15.3,1009,5.0,40,0
2019-01-02 10:45:00,864,864,874,158,36.12,28.8,43.51,15.2,1009,5.1000000000000005,41,0
2019-01-02 11:00:00,882,882,879,158,34.62,29.1,42.73,15.2,1008,5.1000000000000005,41,0
2019-01-02 11:15:00,896,896,883,159,33.46,29.3,42.24,15.2,1008,5.1000000000000005,42,0
2019-01-02 11:30:00,906,906,886,160,32.68,29.6,41.52,15.2,1008,5.1000000000000005,42,0
2019-01-02 11:45:00,911,911,892,158,32.29,29.8,40.54,15.0,1007,5.1000000000000005,43,0
2019-01-02 12:00:00,911,911,892,158,32.32,30.0,40.08,15.0,1007,5.1000000000000005,44,0
2019-01-02 12:15:00,903,903,888,157,32.76,30.1,39.81,14.9,1006,5.0,45,0
2019-01-02 12:30:00,893,893,885,156,33.6,30.200000000000003,39.59,14.9,1006,5.0,46,0
2019-01-02 12:45:00,878,878,880,156,34.81,30.3,39.18,14.9,1006,5.0,47,0
2019-01-02 13:00:00,858,858,874,154,36.35,30.4,38.95,14.9,1006,5.0,48,0
2019-01-02 13:15:00,834,834,867,153,38.18,30.3,39.18,14.9,1006,4.9,49,0
2019-01-02 13:30:00,805,805,858,150,40.27,30.3,39.18,14.9,1006,4.800000000000001,50,0
2019-01-02 13:45:00,773,773,850,147,42.56,30.200000000000003,39.68,15.0,1006,4.7,51,0
2019-01-02 14:00:00,735,735,837,144,45.04,30.200000000000003,39.68,15.0,1006,4.6000000000000005,52,0
2019-01-02 14:15:00,694,694,823,140,47.67,30.0,40.13,15.0,1006,4.5,53,0
2019-01-02 14:30:00,650,650,805,136,50.43,29.8,40.6,15.0,1006,4.4,54,0
2019-01-02 14:45:00,600,600,781,134,53.3,29.6,41.59,15.2,1006,4.3,54,0
2019-01-02 15:00:00,549,549,757,129,56.26,29.5,41.83,15.2,1006,4.2,55,0
2019-01-02 15:15:00,497,497,730,124,59.29,29.1,42.8,15.2,1006,4.0,56,0
2019-01-02 15:30:00,441,441,697,118,62.39,28.700000000000003,43.8,15.2,1006,3.8,57,0
2019-01-02 15:45:00,381,381,647,113,65.55,28.4,45.82,15.6,1006,3.7,57,0
2019-01-02 16:00:00,321,321,598,105,68.75,28.0,46.89,15.6,1006,3.5,58,0
2019-01-02 16:15:00,262,262,542,94,72.0,27.200000000000003,49.18,15.6,1007,3.1,60,0
2019-01-02 16:30:00,204,204,475,83,75.27,26.4,51.53,15.6,1007,2.8000000000000003,61,0
2019-01-02 16:45:00,145,145,375,71,78.57000000000001,25.6,59.7,17.2,1007,2.4000000000000004,63,0
2019-01-02 17:00:00,92,92,275,53,81.88,24.700000000000003,62.97,17.2,1007,2.0,64,0
2019-01-02 17:15:00,46,46,158,32,85.19,24.4,64.17,17.2,1008,2.0,65,0
2019-01-02 17:30:00,12,12,41,11,88.41,24.0,65.72,17.2,1008,2.0,66,0
2019-01-02 17:45:00,0,0,0,0,92.14,23.6,68.66,17.5,1008,2.0,67,0
2019-01-02 18:00:00,0,0,0,0,95.55,23.200000000000003,70.4,17.5,1009,2.0,68,0
2019-01-02 18:15:00,0,0,0,0,98.98,23.1,70.82000000000001,17.5,1009,2.1,68,0
2019-01-02 18:30:00,0,0,0,0,102.41,22.9,71.68,17.5,1009,2.1,68,0
2019-01-02 18:45:00,0,0,0,0,105.86,22.700000000000003,72.96000000000001,17.6,1009,2.1,68,0
2019-01-02 19:00:00,0,0,0,0,109.31,22.6,73.47,17.6,1010,2.2,68,0
2019-01-02 19:15:00,0,0,0,0,112.76,22.4,74.37,17.6,1010,2.2,67,0
2019-01-02 19:30:00,0,0,0,0,116.21,22.200000000000003,75.28,17.6,1010,2.2,66,0
2019-01-02 19:45:00,0,0,0,0,119.66,22.1,76.19,17.7,1010,2.2,65,0
2019-01-02 20:00:00,0,0,0,0,123.11,21.9,77.12,17.7,1010,2.2,64,0
2019-01-02 20:15:00,0,0,0,0,126.55,21.8,77.59,17.7,1010,2.2,63,0
2019-01-02 20:30:00,0,0,0,0,129.99,21.6,78.54,17.7,1010,2.2,62,0
2019-01-02 20:45:00,0,0,0,0,133.41,21.5,79.62,17.8,1010,2.2,60,0
2019-01-02 21:00:00,0,0,0,0,136.81,21.4,80.11,17.8,1010,2.2,59,0
2019-01-02 21:15:00,0,0,0,0,140.18,21.200000000000003,81.09,17.8,1010,2.2,57,0
2019-01-02 21:30:00,0,0,0,0,143.52,21.0,82.09,17.8,1010,2.1,55,0
2019-01-02 21:45:00,0,0,0,0,146.82,20.9,83.41,18.0,1010,2.0,53,0
2019-01-02 22:00:00,0,0,0,0,150.05,20.700000000000003,84.44,18.0,1010,2.0,52,0
2019-01-02 22:15:00,0,0,0,0,153.19,20.5,85.48,18.0,1010,2.0,49,0
2019-01-02 22:30:00,0,0,0,0,156.22,20.4,86.01,18.0,1010,2.0,47,0
2019-01-02 22:45:00,0,0,0,0,159.07,20.200000000000003,87.74,18.1,1010,1.9,45,0
2019-01-02 23:00:00,0,0,0,0,161.65,20.1,88.29,18.1,1010,1.9,43,0
2019-01-02 23:15:00,0,0,0,0,163.85,20.0,88.83,18.1,1010,1.9,41,0
2019-01-02 23:30:00,0,0,0,0,165.49,19.8,89.85000000000001,18.1,1009,1.9,39,0
2019-01-02 23:45:00,0,0,0,0,166.35,19.700000000000003,90.82,18.2,1009,1.9,37,0
2019-01-03 00:00:00,0,0,0,0,166.3,19.6,91.38,18.2,1009,2.0,35,0
2019-01-03 00:15:00,0,0,0,0,165.34,19.5,91.95,18.2,1009,2.0,34,0
2019-01-03 00:30:00,0,0,0,0,163.63,19.3,93.09,18.2,1009,2.0,32,0
2019-01-03 00:45:00,0,0,0,0,161.38,19.200000000000003,94.24,18.3,1009,2.0,30,0
2019-01-03 01:00:00,0,0,0,0,158.76,19.1,94.73,18.2,1008,2.0,28,0
2019-01-03 01:15:00,0,0,0,0,155.89,19.0,95.32,18.2,1008,2.0,26,0
2019-01-03 01:30:00,0,0,0,0,152.85,18.8,96.52,18.2,1008,2.0,24,0
2019-01-03 01:45:00,0,0,0,0,149.69,18.7,97.33,18.3,1008,2.0,22,0
2019-01-03 02:00:00,0,0,0,0,146.45000000000002,18.5,98.55,18.3,1008,1.9,20,0
2019-01-03 02:15:00,0,0,0,0,143.15,18.4,99.17,18.3,1008,1.9,18,0
2019-01-03 02:30:00,0,0,0,0,139.8,18.3,99.79,18.3,1008,1.9,16,0
2019-01-03 02:45:00,0,0,0,0,136.42000000000002,18.2,99.97,18.2,1008,1.8,14,0
2019-01-03 03:00:00,0,0,0,0,133.02,18.0,100.0,18.0,1008,1.8,12,0
2019-01-03 03:15:00,0,0,0,0,129.6,17.900000000000002,100.0,17.900000000000002,1008,1.8,11,0
2019-01-03 03:30:00,0,0,0,0,126.16,17.900000000000002,100.0,17.900000000000002,1009,1.8,10,0
2019-01-03 03:45:00,0,0,0,0,122.72,17.8,100.0,17.8,1009,1.8,8,0
2019-01-03 04:00:00,0,0,0,0,119.27,17.7,100.0,17.7,1009,1.8,7,0
2019-01-03 04:15:00,0,0,0,0,115.82,17.7,100.0,17.7,1009,1.8,7,0
2019-01-03 04:30:00,0,0,0,0,112.36,17.7,100.0,17.7,1009,1.8,7,0
2019-01-03 04:45:00,0,0,0,0,108.91,17.7,100.0,17.7,1009,1.8,7,0
2019-01-03 05:00:00,0,0,0,0,105.46,17.5,100.0,17.5,1010,1.9,3,0
2019-01-03 05:15:00,0,0,0,0,102.02,17.8,100.0,17.8,1010,2.1,91,0
2019-01-03 05:30:00,0,0,0,0,98.58,18.0,100.0,18.0,1010,2.4000000000000004,180,0
2019-01-03 05:45:00,0,0,0,0,95.15,18.3,97.75,17.900000000000002,1011,2.6,269,0
2019-01-03 06:00:00,0,0,0,0,91.74,18.6,95.93,17.900000000000002,1011,2.8000000000000003,357,0
2019-01-03 06:15:00,17,17,81,15,88.04,19.3,91.85,17.900000000000002,1011,3.0,269,0
2019-01-03 06:30:00,55,55,231,34,84.8,20.1,87.41,17.900000000000002,1011,3.3000000000000003,181,0
2019-01-03 06:45:00,105,105,366,51,81.49,20.8,83.12,17.8,1012,3.5,92,0
2019-01-03 07:00:00,160,160,466,65,78.17,21.5,79.64,17.8,1012,3.7,4,0
2019-01-03 07:15:00,219,219,547,76,74.88,22.4,75.4,17.8,1012,3.9,10,0
2019-01-03 07:30:00,279,279,612,86,71.60000000000001,23.200000000000003,71.85000000000001,17.8,1012,4.2,16,0
2019-01-03 07:45:00,339,339,666,94,68.36,24.1,64.22,16.900000000000002,1012,4.4,22,0
2019-01-03 08:00:00,399,399,709,101,65.16,24.9,61.23,16.900000000000002,1012,4.7,28,0
2019-01-03 08:15:00,457,457,745,107,62.01,25.4,59.44,16.900000000000002,1012,4.7,29,0
2019-01-03 08:30:00,513,513,776,113,58.91,25.9,57.71,16.900000000000002,1012,4.7,30,0
2019-01-03 08:45:00,569,569,808,115,55.88,26.4,54.120000000000005,16.400000000000002,1012,4.7,31,0
2019-01-03 09:00:00,619,619,830,119,52.93,26.9,52.55,16.400000000000002,1012,4.800000000000001,32,0
2019-01-03 09:15:00,667,667,849,122,50.07,27.4,51.04,16.400000000000002,1012,4.7,33,0
2019-01-03 09:30:00,712,712,865,126,47.32,27.8,49.82,16.400000000000002,1011,4.7,33,0
2019-01-03 09:45:00,755,755,887,125,44.7,28.200000000000003,47.41,16.0,1011,4.6000000000000005,34,0
2019-01-03 10:00:00,792,792,899,127,42.23,28.700000000000003,46.06,16.0,1011,4.6000000000000005,34,0
2019-01-03 10:15:00,825,825,908,129,39.95,29.0,45.22,15.9,1010,4.5,35,0
2019-01-03 10:30:00,854,854,916,131,37.89,29.4,44.19,15.9,1010,4.4,36,0
2019-01-03 10:45:00,874,874,910,139,36.09,29.700000000000003,42.31,15.5,1010,4.3,36,0
2019-01-03 11:00:00,894,894,915,140,34.58,30.1,41.31,15.5,1009,4.3,37,0
2019-01-03 11:15:00,908,908,919,141,33.4,30.3,40.84,15.5,1009,4.2,38,0
2019-01-03 11:30:00,918,918,921,142,32.6,30.6,40.15,15.5,1009,4.1000000000000005,39,0
2019-01-03 11:45:00,925,925,929,138,32.21,30.8,38.64,15.1,1008,4.0,40,0
2019-01-03 12:00:00,924,924,929,138,32.22,31.1,37.99,15.1,1008,4.0,40,0
2019-01-03 12:15:00,919,919,928,138,32.65,31.200000000000003,37.74,15.1,1007,3.9,41,0
2019-01-03 12:30:00,908,908,925,137,33.480000000000004,31.3,37.52,15.1,1007,3.8,42,0
2019-01-03 12:45:00,895,895,926,133,34.69,31.4,36.47,14.7,1007,3.8,43,0
2019-01-03 13:00:00,875,875,921,132,36.22,31.5,36.23,14.7,1006,3.7,44,0
2019-01-03 13:15:00,851,851,914,131,38.05,31.5,36.23,14.7,1006,3.7,44,0
2019-01-03 13:30:00,822,822,906,129,40.13,31.5,36.23,14.7,1006,3.7,45,0
2019-01-03 13:45:00,789,789,896,127,42.42,31.4,35.9,14.5,1006,3.7,45,0
2019-01-03 14:00:00,751,751,885,124,44.9,31.4,35.9,14.5,1006,3.7,46,0
2019-01-03 14:15:00,710,710,871,122,47.53,31.200000000000003,36.31,14.5,1006,3.8,46,0
2019-01-03 14:30:00,663,663,852,118,50.29,31.0,36.73,14.5,1006,3.8,46,0
2019-01-03 14:45:00,614,614,830,116,53.16,30.8,37.13,14.5,1006,3.8,47,0
2019-01-03 15:00:00,562,562,808,112,56.120000000000005,30.700000000000003,37.34,14.5,1006,3.9,47,0
2019-01-03 15:15:00,508,508,783,107,59.15,30.3,38.2,14.5,1006,3.8,48,0
2019-01-03 15:30:00,452,452,752,102,62.26,29.9,39.09,14.5,1006,3.8,49,0
2019-01-03 15:45:00,392,392,705,99,65.42,29.5,41.31,15.0,1006,3.7,50,0
2019-01-03 16:00:00,333,333,661,92,68.62,29.1,42.27,15.0,1006,3.6,50,0
2019-01-03 16:15:00,273,273,608,84,71.86,28.200000000000003,44.53,15.0,1006,3.3000000000000003,52,0
2019-01-03 16:30:00,212,212,539,74,75.14,27.3,46.97,15.0,1007,3.0,54,0
2019-01-03 16:45:00,153,153,441,64,78.44,26.4,54.8,16.6,1007,2.8000000000000003,56,0
2019-01-03 17:00:00,98,98,338,49,81.76,25.5,57.79,16.6,1007,2.5,58,0
2019-01-03 17:15:00,50,50,210,32,85.07000000000001,25.200000000000003,58.83,16.6,1007,2.6,59,0
2019-01-03 17:30:00,14,14,68,12,88.3,24.9,59.94,16.6,1008,2.8000000000000003,60,0
2019-01-03 17:45:00,0,0,0,0,92.02,24.5,62.82,17.0,1008,3.0,61,0
2019-01-03 18:00:00,0,0,0,0,95.43,24.200000000000003,63.95,16.900000000000002,1008,3.1,62,0
2019-01-03 18:15:00,0,0,0,0,98.86,24.0,64.72,16.900000000000002,1008,3.2,61,0
2019-01-03 18:30:00,0,0,0,0,102.3,23.8,65.57000000000001,17.0,1009,3.4000000000000004,61,0
2019-01-03 18:45:00,0,0,0,0,105.74,23.700000000000003,67.57000000000001,17.3,1009,3.5,60,0
2019-01-03 19:00:00,0,0,0,0,109.2,23.5,68.39,17.3,1009,3.6,60,0
2019-01-03 19:15:00,0,0,0,0,112.65,23.200000000000003,69.7,17.400000000000002,1010,3.5,59,0
2019-01-03 19:30:00,0,0,0,0,116.1,23.0,70.55,17.400000000000002,1010,3.4000000000000004,58,0
2019-01-03 19:45:00,0,0,0,0,119.56,22.700000000000003,73.96000000000001,17.8,1010,3.3000000000000003,57,0
