datetime,w_ghr,nsrdb_clearsky_ghi,nsrdb_clearsky_dni,nsrdb_clearsky_dhi,nsrdb_zenith_angle,nsrdb_temperature,nsrdb_relative_humidity,nsrdb_dew_point,nsrdb_surface_pressure,nsrdb_wind_speed,nsrdb_wind_direction,nsrdb_cloud_type
2018-01-01 20:00:00,0,0,0,0,123.19,24.9,84.99,22.200000000000003,1002,1.5,161,0
2018-01-01 20:15:00,0,0,0,0,126.63,24.8,85.5,22.200000000000003,1002,1.5,162,0
2018-01-01 20:30:00,0,0,0,0,130.06,24.6,86.52,22.200000000000003,1002,1.5,162,0
2018-01-01 20:45:00,0,0,0,0,133.47,24.5,88.44,22.5,1003,1.4,162,0
2018-01-01 21:00:00,0,0,0,0,136.87,24.4,88.97,22.5,1003,1.4,163,0
2018-01-01 21:15:00,0,0,0,0,140.24,24.3,89.5,22.5,1003,1.4,163,0
2018-01-01 21:30:00,0,0,0,0,143.58,24.200000000000003,90.03,22.5,1003,1.3,163,0
2018-01-01 21:45:00,0,0,0,0,146.87,24.1,91.51,22.6,1003,1.3,164,0
2018-01-01 22:00:00,0,0,0,0,150.1,24.0,92.06,22.6,1003,1.2000000000000002,164,0
2018-01-01 22:15:00,0,0,0,0,153.24,23.9,92.52,22.6,1002,1.2000000000000002,164,0
2018-01-01 22:30:00,0,0,0,0,156.25,23.8,93.08,22.6,1002,1.1,164,0
2018-01-01 22:45:00,0,0,0,0,159.09,23.700000000000003,93.92,22.700000000000003,1002,1.0,165,0
2018-01-01 23:00:00,0,0,0,0,161.66,23.6,94.48,22.700000000000003,1002,1.0,165,0
2018-01-01 23:15:00,0,0,0,0,163.84,23.6,94.48,22.700000000000003,1002,0.9,165,0
2018-01-01 23:30:00,0,0,0,0,165.45000000000002,23.5,95.05,22.700000000000003,1002,0.9,166,0
2018-01-01 23:45:00,0,0,0,0,166.29,23.5,94.78,22.6,1002,0.8,166,0
2018-01-02 00:00:00,0,0,0,0,166.22,23.4,95.35,22.6,1002,0.8,166,0
2018-01-02 00:15:00,0,0,0,0,165.24,23.4,95.35,22.6,1002,0.8,167,0
2018-01-02 00:30:00,0,0,0,0,163.53,23.3,95.83,22.6,1001,0.7000000000000001,168,0
2018-01-02 00:45:00,0,0,0,0,161.27,23.3,94.91,22.4,1001,0.7000000000000001,169,0
2018-01-02 01:00:00,0,0,0,0,158.65,23.200000000000003,95.48,22.4,1001,0.7000000000000001,170,0
2018-01-02 01:15:00,0,0,0,0,155.78,23.200000000000003,95.48,22.4,1001,0.6000000000000001,172,0
2018-01-02 01:30:00,0,0,0,0,152.74,23.200000000000003,95.48,22.4,1001,0.6000000000000001,173,0
2018-01-02 01:45:00,0,0,0,0,149.59,23.3,93.78,22.200000000000003,1001,0.6000000000000001,175,0
2018-01-02 02:00:00,0,0,0,0,146.35,23.3,93.78,22.200000000000003,1001,0.6000000000000001,177,0
2018-01-02 02:15:00,0,0,0,0,143.05,23.3,93.78,22.200000000000003,1001,0.5,181,0
2018-01-02 02:30:00,0,0,0,0,139.71,23.3,93.78,22.200000000000003,1001,0.4,185,0
2018-01-02 02:45:00,0,0,0,0,136.33,23.3,93.18,22.1,1001,0.3,188,0
2018-01-02 03:00:00,0,0,0,0,132.93,23.3,93.18,22.1,1001,0.3,192,0
2018-01-02 03:15:00,0,0,0,0,129.51,23.3,93.18,22.1,1001,0.3,233,0
2018-01-02 03:30:00,0,0,0,0,126.08,23.3,93.18,22.1,1001,0.2,273,0
2018-01-02 03:45:00,0,0,0,0,122.64,23.200000000000003,93.29,22.1,1001,0.2,314,0
2018-01-02 04:00:00,0,0,0,0,119.19,23.200000000000003,93.29,22.1,1001,0.2,354,0
2018-01-02 04:15:00,0,0,0,0,115.74,23.200000000000003,93.29,22.1,1001,0.2,354,0
2018-01-02 04:30:00,0,0,0,0,112.28,23.200000000000003,93.29,22.1,1001,0.2,354,0
2018-01-02 04:45:00,0,0,0,0,108.83,23.200000000000003,93.29,22.1,1001,0.2,354,0
2018-01-02 05:00:00,0,0,0,0,105.39,22.6,96.83,22.1,1002,0.5,15,0
2018-01-02 05:15:00,0,0,0,0,101.94,22.700000000000003,96.24,22.1,1002,0.6000000000000001,17,0
2018-01-02 05:30:00,0,0,0,0,98.51,22.8,95.76,22.1,1003,0.7000000000000001,19,0
2018-01-02 05:45:00,0,0,0,0,95.09,22.9,96.62,22.3,1003,0.7000000000000001,20,0
2018-01-02 06:00:00,0,0,0,0,91.67,22.9,96.62,22.3,1003,0.8,22,0
2018-01-02 06:15:00,9,9,12,9,87.99,23.5,93.2,22.3,1003,0.9,27,0
2018-01-02 06:30:00,39,39,61,33,84.74,24.0,90.45,22.3,1003,1.0,33,0
2018-01-02 06:45:00,83,83,132,63,81.43,24.5,87.67,22.3,1004,1.1,38,0
2018-01-02 07:00:00,132,132,201,91,78.12,25.0,85.10000000000001,22.3,1004,1.2000000000000002,43,0
2018-01-02 07:15:00,185,185,265,116,74.82000000000001,25.6,82.13,22.3,1004,1.2000000000000002,49,1
2018-01-02 07:30:00,239,239,323,137,71.55,26.1,79.74,22.3,1004,1.2000000000000002,54,0
2018-01-02 07:45:00,294,294,375,156,68.31,26.6,75.53,21.9,1004,1.2000000000000002,59,0
2018-01-02 08:00:00,349,349,420,172,65.12,27.1,73.35000000000001,21.9,1004,1.1,64,0
2018-01-02 08:15:00,403,403,460,187,61.97,27.6,71.24,21.9,1004,1.0,66,0
2018-01-02 08:30:00,455,455,495,200,58.870000000000005,28.0,69.61,21.9,1004,0.9,68,0
2018-01-02 08:45:00,505,505,523,212,55.85,28.4,66.68,21.6,1004,0.8,69,0
2018-01-02 09:00:00,553,553,550,222,52.9,28.8,65.16,21.6,1004,0.7000000000000001,71,0
2018-01-02 09:15:00,599,599,573,230,50.04,29.1,64.04,21.6,1004,0.6000000000000001,85,0
2018-01-02 09:30:00,641,641,593,238,47.3,29.5,62.59,21.6,1004,0.4,100,1
2018-01-02 09:45:00,679,679,610,245,44.69,29.8,60.53,21.3,1003,0.3,114,0
2018-01-02 10:00:00,714,714,625,251,42.23,30.200000000000003,59.16,21.3,1003,0.2,129,1
2018-01-02 10:15:00,488,747,637,259,39.96,30.4,58.49,21.3,1003,0.2,146,2
2018-01-02 10:30:00,538,774,648,263,37.91,30.700000000000003,57.5,21.4,1003,0.2,164,2
2018-01-02 10:45:00,792,792,632,282,36.11,31.0,55.79,21.1,1002,0.3,181,1
2018-01-02 11:00:00,616,810,639,284,34.61,31.200000000000003,55.16,21.1,1002,0.3,198,2
2018-01-02 11:15:00,598,824,644,287,33.45,31.3,54.85,21.1,1002,0.3,202,2
2018-01-02 11:30:00,557,832,646,288,32.660000000000004,31.5,54.23,21.1,1002,0.3,206,2
2018-01-02 11:45:00,485,829,610,314,32.27,31.6,53.31,21.0,1001,0.3,209,3
2018-01-02 12:00:00,646,829,610,314,32.3,31.700000000000003,53.01,21.0,1001,0.4,213,2
2018-01-02 12:15:00,536,824,608,313,32.74,31.700000000000003,53.01,21.0,1001,0.4,211,3
2018-01-02 12:30:00,443,814,604,311,33.57,31.8,52.66,20.9,1000,0.5,210,3
2018-01-02 12:45:00,462,794,572,325,34.78,31.8,52.4,20.9,1000,0.6000000000000001,208,3
2018-01-02 13:00:00,433,776,564,321,36.32,31.9,52.11,20.9,1000,0.6000000000000001,206,3
2018-01-02 13:15:00,341,753,555,317,38.15,31.8,52.4,20.9,1000,0.7000000000000001,198,3
2018-01-02 13:30:00,336,726,544,311,40.23,31.700000000000003,52.64,20.8,999,0.8,191,3
2018-01-02 13:45:00,199,698,548,294,42.53,31.700000000000003,53.01,21.0,999,1.0,183,3
2018-01-02 14:00:00,422,662,531,286,45.0,31.6,53.31,21.0,999,1.1,175,3
2018-01-02 14:15:00,474,623,513,277,47.64,31.3,54.22,21.0,999,1.2000000000000002,169,3
2018-01-02 14:30:00,341,581,492,268,50.39,31.1,54.84,20.9,999,1.3,164,3
2018-01-02 14:45:00,257,533,443,268,53.26,30.9,56.29,21.200000000000003,999,1.4,158,3
2018-01-02 15:00:00,129,486,416,255,56.22,30.700000000000003,56.93,21.200000000000003,999,1.5,152,3
2018-01-02 15:15:00,212,436,386,239,59.26,30.3,58.25,21.200000000000003,999,1.6,150,3
2018-01-02 15:30:00,218,385,352,221,62.36,30.0,59.25,21.200000000000003,999,1.7000000000000002,147,3
2018-01-02 15:45:00,146,329,300,205,65.52,29.700000000000003,62.4,21.700000000000003,999,1.7000000000000002,144,3
2018-01-02 16:00:00,24,275,259,181,68.72,29.3,63.91,21.8,1000,1.8,141,3
2018-01-02 16:15:00,19,221,214,155,71.96000000000001,28.8,65.78,21.8,1000,1.7000000000000002,140,3
2018-01-02 16:30:00,15,167,166,125,75.24,28.3,67.71000000000001,21.8,1000,1.7000000000000002,138,3
2018-01-02 16:45:00,10,114,113,92,78.54,27.8,72.8,22.5,1000,1.7000000000000002,136,3
2018-01-02 17:00:00,7,67,66,57,81.85000000000001,27.200000000000003,75.47,22.5,1001,1.7000000000000002,134,3
2018-01-02 17:15:00,4,27,26,25,85.16,27.0,76.35000000000001,22.5,1001,1.8,134,3
2018-01-02 17:30:00,5,5,3,5,88.39,26.700000000000003,77.71000000000001,22.5,1001,2.0,133,7
2018-01-02 17:45:00,0,0,0,0,92.11,26.5,78.11,22.4,1001,2.1,133,7
2018-01-02 18:00:00,0,0,0,0,95.52,26.200000000000003,79.57000000000001,22.4,1002,2.3000000000000003,132,3
2018-01-02 18:15:00,0,0,0,0,98.95,26.1,80.04,22.4,1002,2.3000000000000003,132,3
2018-01-02 18:30:00,0,0,0,0,102.38,25.9,80.99,22.4,1002,2.2,131,3
2018-01-02 18:45:00,0,0,0,0,105.83,25.8,82.44,22.6,1002,2.2,130,4
2018-01-02 19:00:00,0,0,0,0,109.28,25.6,83.5,22.6,1003,2.2,129,3
2018-01-02 19:15:00,0,0,0,0,112.73,25.5,84.0,22.6,1003,2.1,128,3
2018-01-02 19:30:00,0,0,0,0,116.18,25.4,84.49,22.6,1003,2.1,126,3
2018-01-02 19:45:00,0,0,0,0,119.64,25.3,85.55,22.700000000000003,1003,2.0,125,3
2018-01-02 20:00:00,0,0,0,0,123.08,25.1,86.57000000000001,22.700000000000003,1003,1.9,124,3
2018-01-02 20:15:00,0,0,0,0,126.53,25.1,86.66,22.700000000000003,1004,1.8,122,3
2018-01-02 20:30:00,0,0,0,0,129.96,25.0,87.18,22.700000000000003,1004,1.7000000000000002,120,3
2018-01-02 20:45:00,0,0,0,0,133.38,24.9,87.81,22.700000000000003,1004,1.7000000000000002,119,3
2018-01-02 21:00:00,0,0,0,0,136.78,24.8,88.33,22.700000000000003,1004,1.6,117,3
2018-01-02 21:15:00,0,0,0,0,140.16,24.700000000000003,88.86,22.700000000000003,1004,1.5,115,3
2018-01-02 21:30:00,0,0,0,0,143.5,24.6,89.39,22.700000000000003,1004,1.4,113,3
2018-01-02 21:45:00,0,0,0,0,146.8,24.5,89.95,22.700000000000003,1004,1.3,112,3
2018-01-02 22:00:00,0,0,0,0,150.03,24.4,90.4,22.700000000000003,1003,1.2000000000000002,110,3
2018-01-02 22:15:00,0,0,0,0,153.18,24.3,90.94,22.700000000000003,1003,1.2000000000000002,108,3
2018-01-02 22:30:00,0,0,0,0,156.21,24.200000000000003,91.49,22.700000000000003,1003,1.1,106,3
2018-01-02 22:45:00,0,0,0,0,159.06,24.200000000000003,91.34,22.700000000000003,1003,1.1,104,3
2018-01-02 23:00:00,0,0,0,0,161.65,24.1,91.88,22.700000000000003,1003,1.0,101,3
2018-01-02 23:15:00,0,0,0,0,163.86,24.0,92.43,22.700000000000003,1003,1.0,99,3
2018-01-02 23:30:00,0,0,0,0,165.5,24.0,92.43,22.700000000000003,1003,1.0,96,3
2018-01-02 23:45:00,0,0,0,0,166.37,23.9,92.6,22.6,1002,0.9,94,1
2018-01-03 00:00:00,0,0,0,0,166.32,23.8,93.16,22.6,1002,0.9,91,0
2018-01-03 00:15:00,0,0,0,0,165.37,23.8,93.16,22.6,1002,0.9,87,0
2018-01-03 00:30:00,0,0,0,0,163.66,23.700000000000003,93.72,22.6,1002,0.9,83,0
2018-01-03 00:45:00,0,0,0,0,161.41,23.700000000000003,93.34,22.6,1002,0.8,79,0
2018-01-03 01:00:00,0,0,0,0,158.79,23.6,93.91,22.6,1002,0.8,76,1
2018-01-03 01:15:00,0,0,0,0,155.92000000000002,23.5,94.47,22.6,1002,0.8,71,0
2018-01-03 01:30:00,0,0,0,0,152.88,23.5,94.47,22.6,1002,0.8,66,0
2018-01-03 01:45:00,0,0,0,0,149.72,23.4,94.34,22.4,1001,0.8,62,0
2018-01-03 02:00:00,0,0,0,0,146.48,23.4,94.34,22.4,1001,0.9,57,0
2018-01-03 02:15:00,0,0,0,0,143.18,23.3,94.91,22.4,1001,0.9,54,1
2018-01-03 02:30:00,0,0,0,0,139.83,23.200000000000003,95.58,22.5,1002,0.9,50,1
2018-01-03 02:45:00,0,0,0,0,136.45,23.200000000000003,94.79,22.3,1002,0.9,46,0
2018-01-03 03:00:00,0,0,0,0,133.05,23.1,95.37,22.3,1002,1.0,42,0
2018-01-03 03:15:00,0,0,0,0,129.63,23.0,95.94,22.3,1002,1.0,40,0
2018-01-03 03:30:00,0,0,0,0,126.19,23.0,95.94,22.3,1002,1.0,37,0
2018-01-03 03:45:00,0,0,0,0,122.75,22.9,96.01,22.200000000000003,1002,1.1,35,0
2018-01-03 04:00:00,0,0,0,0,119.3,22.9,96.01,22.200000000000003,1002,1.1,32,0
2018-01-03 04:15:00,0,0,0,0,115.84,22.9,96.01,22.200000000000003,1002,1.1,32,0
2018-01-03 04:30:00,0,0,0,0,112.39,22.9,96.01,22.200000000000003,1002,1.1,32,0
2018-01-03 04:45:00,0,0,0,0,108.94,22.9,96.01,22.200000000000003,1002,1.1,32,0
2018-01-03 05:00:00,0,0,0,0,105.49,22.700000000000003,96.77,22.200000000000003,1003,1.3,24,0
2018-01-03 05:15:00,0,0,0,0,102.04,22.8,96.28,22.200000000000003,1004,1.4,23,0
2018-01-03 05:30:00,0,0,0,0,98.61,22.9,95.7,22.200000000000003,1004,1.6,21,0
2018-01-03 05:45:00,0,0,0,0,95.18,23.0,95.12,22.200000000000003,1004,1.8,20,0
2018-01-03 06:00:00,0,0,0,0,91.76,23.1,94.55,22.200000000000003,1004,1.9,19,0
2018-01-03 06:15:00,6,6,5,6,88.07000000000001,23.5,92.39,22.200000000000003,1005,2.2,20,0
2018-01-03 06:30:00,31,31,33,28,84.82000000000001,24.0,89.66,22.200000000000003,1005,2.4000000000000004,20,0
2018-01-03 06:45:00,74,74,84,62,81.51,24.4,86.61,22.0,1005,2.6,21,0
2018-01-03 07:00:00,123,123,135,96,78.2,24.8,84.57000000000001,22.0,1005,2.8000000000000003,22,0
2018-01-03 07:15:00,176,176,187,128,74.9,25.3,82.10000000000001,22.0,1005,2.9000000000000004,24,0
2018-01-03 07:30:00,231,231,235,157,71.62,25.8,79.79,22.0,1006,3.0,25,0
2018-01-03 07:45:00,288,288,296,179,68.38,26.200000000000003,74.45,21.3,1006,3.1,27,0
2018-01-03 08:00:00,342,342,338,201,65.18,26.700000000000003,72.3,21.3,1006,3.2,29,0
2018-01-03 08:15:00,396,396,376,220,62.02,27.1,70.62,21.3,1006,3.2,29,0
2018-01-03 08:30:00,448,448,409,237,58.92,27.5,69.0,21.3,1006,3.2,30,0
2018-01-03 08:45:00,502,502,456,246,55.89,28.0,64.38,20.700000000000003,1006,3.3000000000000003,31,0
2018-01-03 09:00:00,550,550,482,259,52.94,28.4,62.91,20.700000000000003,1006,3.3000000000000003,32,0
2018-01-03 09:15:00,591,591,506,266,50.08,28.700000000000003,61.77,20.6,1005,3.3000000000000003,32,0
2018-01-03 09:30:00,633,633,526,276,47.32,29.1,60.36,20.6,1005,3.2,33,0
2018-01-03 09:45:00,674,674,559,277,44.7,29.4,58.6,20.4,1005,3.2,33,0
2018-01-03 10:00:00,709,709,575,284,42.23,29.8,57.27,20.4,1005,3.2,34,0
2018-01-03 10:15:00,742,742,589,290,39.95,30.0,56.56,20.4,1004,3.1,35,0
2018-01-03 10:30:00,769,769,600,295,37.89,30.3,55.6,20.4,1004,3.0,35,0
2018-01-03 10:45:00,793,793,613,297,36.08,30.6,54.68,20.4,1004,3.0,36,0
2018-01-03 11:00:00,811,811,620,301,34.57,30.8,54.0,20.4,1003,2.9000000000000004,37,0
2018-01-03 11:15:00,825,825,625,303,33.39,31.0,53.39,20.4,1003,2.8000000000000003,37,0
2018-01-03 11:30:00,834,834,628,305,32.59,31.200000000000003,52.79,20.4,1003,2.7,38,0
2018-01-03 11:45:00,843,843,649,294,32.18,31.4,52.26,20.4,1003,2.6,39,0
2018-01-03 12:00:00,844,844,650,294,32.2,31.5,51.91,20.4,1002,2.6,39,0
2018-01-03 12:15:00,535,839,648,293,32.62,31.6,51.620000000000005,20.4,1002,2.5,40,2
2018-01-03 12:30:00,528,829,645,291,33.45,31.700000000000003,51.33,20.4,1002,2.4000000000000004,41,3
2018-01-03 12:45:00,529,818,655,280,34.65,31.700000000000003,50.86,20.3,1001,2.3000000000000003,42,3
2018-01-03 13:00:00,799,799,648,277,36.18,31.8,50.58,20.3,1001,2.2,43,1
2018-01-03 13:15:00,525,776,639,273,38.01,31.8,50.58,20.3,1001,2.2,44,2
2018-01-03 13:30:00,502,747,626,268,40.09,31.8,50.58,20.3,1001,2.1,45,2
2018-01-03 13:45:00,415,722,650,242,42.39,31.8,49.89,20.1,1001,2.1,47,2
2018-01-03 14:00:00,391,687,635,237,44.86,31.700000000000003,50.17,20.1,1001,2.0,48,3
2018-01-03 14:15:00,355,647,617,230,47.49,31.6,50.46,20.1,1001,2.0,50,2
2018-01-03 14:30:00,326,604,597,223,50.25,31.5,50.74,20.1,1001,2.0,52,2
2018-01-03 14:45:00,271,556,560,220,53.120000000000005,31.4,50.44,19.9,1001,1.9,54,2
2018-01-03 15:00:00,251,507,533,210,56.08,31.200000000000003,51.01,19.9,1001,1.9,56,3
2018-01-03 15:15:00,220,456,501,198,59.120000000000005,30.9,51.89,19.9,1001,1.9,59,3
2018-01-03 15:30:00,266,403,466,186,62.22,30.6,52.78,19.9,1001,1.8,62,2
2018-01-03 15:45:00,345,345,399,179,65.38,30.3,55.48,20.4,1001,1.8,65,0
2018-01-03 16:00:00,292,292,354,163,68.59,29.9,56.76,20.4,1001,1.7000000000000002,68,0
2018-01-03 16:15:00,237,237,303,142,71.83,29.3,58.74,20.4,1001,1.6,72,1
2018-01-03 16:30:00,182,182,247,119,75.11,28.700000000000003,60.870000000000005,20.4,1002,1.6,75,0
2018-01-03 16:45:00,128,128,173,93,78.41,28.0,69.67,21.9,1002,1.5,79,0
2018-01-03 17:00:00,78,78,110,62,81.73,27.4,72.15,21.9,1002,1.4,82,0
2018-01-03 17:15:00,35,35,51,31,85.04,27.1,73.42,21.9,1002,1.6,84,0
2018-01-03 17:30:00,7,7,9,7,88.28,26.8,74.79,22.0,1003,1.7000000000000002,85,0
2018-01-03 17:45:00,0,0,0,0,91.99,26.6,73.04,21.4,1003,1.9,86,0
2018-01-03 18:00:00,0,0,0,0,95.4,26.3,74.34,21.4,1003,2.1,88,0
2018-01-03 18:15:00,0,0,0,0,98.83,26.1,75.22,21.4,1003,2.2,88,0
2018-01-03 18:30:00,0,0,0,0,102.27,25.9,76.19,21.4,1004,2.4000000000000004,88,0
