datetime,tcc,lcc,mcc,hcc,temperature_2m,relative_humidity_2m,dew_point_2m,surface_pressure,wind_gusts_10m,u10,v10
2018-01-01 00:00:00,0.32,0.31,0.04,0.0,23.6,83.0,20.6,1003.5,13.0,6.464392319893777,-0.6794350112397444
2018-01-01 01:00:00,0.32,0.32,0.03,0.0,23.6,83.0,20.6,1002.8,11.9,3.236092916415764,-1.7937955949114481
2018-01-01 02:00:00,0.36,0.34,0.09,0.0,23.5,84.0,20.6,1002.2,7.9,1.8364363038995872,-4.326372811226469
2018-01-01 03:00:00,0.33,0.32,0.08,0.0,23.5,84.0,20.6,1001.8,9.7,1.8469087739586105,-5.074340152243906
2018-01-01 04:00:00,0.25,0.23,0.08,0.0,23.3,85.0,20.5,1001.8,11.2,1.7640790772287933,-6.1520748540052415
2018-01-01 05:00:00,0.46,0.03,0.02,0.65,22.9,85.0,20.3,1001.5,11.2,0.7555899291119128,-6.153786140176197
2018-01-01 06:00:00,0.77,0.01,0.02,0.77,22.9,86.0,20.5,1001.7,12.2,1.6655196468404002e-15,-6.8
2018-01-01 07:00:00,0.33,0.02,0.01,0.31,24.2,79.0,20.3,1002.7,16.6,-1.1133848076805235,-7.922144549932563
2018-01-01 08:00:00,0.04,0.0,0.01,0.03,26.4,64.0,19.0,1003.7,23.8,-3.2231247291258516,-9.360633898433237
2018-01-01 09:00:00,0.06,0.0,0.0,0.05,28.4,54.0,18.2,1004.2,23.8,-4.326319829244455,-7.200205325897744
2018-01-01 10:00:00,0.01,0.0,0.0,0.0,30.1,47.0,17.5,1003.6,24.5,-3.9142893693164114,-6.5144714853360535
2018-01-01 11:00:00,0.67,0.67,0.16,0.0,31.8,41.0,16.7,1002.8,24.1,-2.4999999999999996,-4.330127018922194
2018-01-01 12:00:00,0.86,0.21,0.86,0.0,32.7,37.0,16.2,1001.4,21.2,-4.7,-2.8779199779962803e-16
2018-01-01 13:00:00,0.8,0.01,0.8,0.0,32.9,37.0,16.1,1000.2,24.1,-8.65135526344487,2.4807362023529915
2018-01-01 14:00:00,0.95,0.11,0.95,0.0,32.9,37.0,16.3,999.1,27.0,-10.068373723328557,5.130092647056879
2018-01-01 15:00:00,0.08,0.05,0.03,0.02,30.7,52.0,19.8,998.7,33.8,-8.652639658488914,14.400410651795486
2018-01-01 16:00:00,0.17,0.0,0.17,0.0,30.5,53.0,20.0,998.6,36.7,-6.901510203794729,11.486041829408304
2018-01-01 17:00:00,0.16,0.0,0.84,0.0,28.5,61.0,20.1,998.9,28.8,-9.65386886137305,9.002378352824978
2018-01-01 18:00:00,0.3,0.08,0.3,0.0,26.9,72.0,21.3,999.5,25.9,-8.661379172793731,9.288192010563463
2018-01-01 19:00:00,0.21,0.14,0.2,0.0,26.0,75.0,21.2,1000.4,23.8,-7.208537989743127,5.0474726398892065
2018-01-01 20:00:00,0.23,0.16,0.22,0.0,25.6,77.0,21.2,1001.7,15.5,-3.9402334420842138,5.043268823083021
2018-01-01 21:00:00,0.21,0.12,0.21,0.0,25.1,80.0,21.5,1002.6,11.5,-0.35575801609504015,5.087576656325103
2018-01-01 22:00:00,0.18,0.14,0.16,0.0,24.6,83.0,21.5,1003.0,8.6,0.3449439287832565,3.2819222547153015
2018-01-01 23:00:00,0.15,0.14,0.11,0.0,24.4,84.0,21.5,1002.6,5.8,1.4235782507653008,3.197409101749103
2018-01-02 00:00:00,0.2,0.19,0.09,0.0,24.1,86.0,21.6,1002.3,5.8,2.883363526931848,1.801725498392897
2018-01-02 01:00:00,0.32,0.29,0.27,0.0,23.9,88.0,21.8,1001.8,5.4,3.236092916415764,-1.7937955949114481
